#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.125664	  1	  0.00506878	  0.000667709	  3	  0.000418887
1	  0.251327	  1	  0.00145439	  0.00015123	  3	  9.4874e-05
2	  0.376991	  1	  0.000639516	  0.0001459	  3	  9.15301e-05
3	  0.502655	  1	  0.000347577	  3.36343e-05	  3	  2.11005e-05
4	  0.628319	  1	  0.00021342	  7.77984e-06	  3	  4.88068e-06
5	  0.753982	  1	  0.000141843	  3.12135e-05	  3	  1.95818e-05
6	  0.879646	  1	  9.9898e-05	  1.70338e-05	  3	  1.06862e-05
7	  1.00531	  1	  7.33814e-05	  1.49618e-05	  3	  9.38628e-06
8	  0.125664	  0	  0.00506878	  0.000123743	  6	  5.67049e-05
9	  0.177715	  0.707107	  0.00271933	  0.000133499	  12	  4.52129e-05
10	  0.280993	  0.894427	  0.00113879	  0.000165345	  12	  5.59982e-05
11	  0.397384	  0.948683	  0.000571381	  6.2613e-05	  12	  2.12055e-05
12	  0.518125	  0.970143	  0.000325553	  3.20104e-05	  12	  1.08411e-05
13	  0.640762	  0.980581	  0.000204172	  2.39832e-05	  12	  8.12252e-06
14	  0.764382	  0.986394	  0.000137579	  1.21782e-05	  12	  4.12445e-06
15	  0.888577	  0.989949	  9.75664e-05	  1.68795e-05	  12	  5.71668e-06
16	  1.01313	  0.992278	  7.20499e-05	  7.74512e-06	  12	  2.62308e-06
17	  0.177715	  0	  0.00271933	  5.39032e-05	  6	  2.4701e-05
18	  0.217656	  0.57735	  0.0018338	  6.72272e-05	  12	  2.27682e-05
19	  0.307812	  0.816497	  0.000967237	  7.31331e-05	  12	  2.47684e-05
20	  0.416779	  0.904534	  0.000516094	  4.29585e-05	  12	  1.4549e-05
21	  0.533146	  0.942809	  0.000305904	  3.21681e-05	  12	  1.08945e-05
22	  0.652968	  0.96225	  0.000195952	  2.10902e-05	  12	  7.14272e-06
23	  0.774643	  0.973329	  0.000133484	  1.43832e-05	  12	  4.87122e-06
24	  0.897418	  0.980196	  9.53549e-05	  8.17688e-06	  12	  2.76931e-06
25	  1.0209	  0.984732	  7.07286e-05	  9.33492e-06	  12	  3.16151e-06
26	  0.251327	  0	  0.00145439	  2.96912e-05	  6	  1.36059e-05
