#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00179871	  0.000314849	  3	  0.000197521
1	  0.20944	  1	  0.000638923	  9.85387e-05	  3	  6.18183e-05
2	  0.314159	  1	  0.000299271	  7.9728e-05	  3	  5.00174e-05
3	  0.418879	  1	  0.000167728	  1.48449e-05	  3	  9.31297e-06
4	  0.523599	  1	  0.000106037	  7.37082e-06	  3	  4.62409e-06
5	  0.628319	  1	  7.18489e-05	  3.60141e-05	  3	  2.25935e-05
6	  0.733038	  1	  5.1367e-05	  8.6612e-06	  3	  5.4336e-06
7	  0.837758	  1	  3.82355e-05	  6.14817e-06	  3	  3.85706e-06
8	  0.942478	  1	  2.93614e-05	  3.43369e-06	  3	  2.15413e-06
9	  0.10472	  0	  0.00179871	  7.09548e-05	  6	  3.25149e-05
10	  0.148096	  0.707107	  0.00114385	  8.99273e-05	  12	  3.04562e-05
11	  0.23416	  0.894427	  0.000506114	  9.01799e-05	  12	  3.05417e-05
12	  0.331153	  0.948683	  0.000271016	  4.13859e-05	  12	  1.40164e-05
13	  0.431771	  0.970143	  0.000157846	  2.13256e-05	  12	  7.22246e-06
14	  0.533968	  0.980581	  0.000101705	  1.2999e-05	  12	  4.40244e-06
15	  0.636985	  0.986394	  6.97422e-05	  1.18876e-05	  12	  4.02605e-06
16	  0.74048	  0.989949	  5.02557e-05	  1.00383e-05	  12	  3.39973e-06
17	  0.844278	  0.992278	  3.75705e-05	  7.12765e-06	  12	  2.41396e-06
18	  0.948278	  0.993884	  2.89526e-05	  6.27895e-06	  12	  2.12652e-06
19	  0.148096	  0	  0.00114385	  4.07176e-05	  6	  1.86588e-05
20	  0.18138	  0.57735	  0.000811485	  4.80866e-05	  12	  1.62857e-05
21	  0.25651	  0.816497	  0.000445434	  5.04735e-05	  12	  1.70941e-05
22	  0.347316	  0.904534	  0.000244112	  2.8216e-05	  12	  9.55607e-06
23	  0.444288	  0.942809	  0.000149218	  1.38241e-05	  12	  4.68188e-06
24	  0.54414	  0.96225	  9.76671e-05	  2.06267e-05	  12	  6.98573e-06
25	  0.645536	  0.973329	  6.77804e-05	  8.53151e-06	  12	  2.88941e-06
26	  0.747849	  0.980196	  4.91569e-05	  9.72586e-06	  12	  3.29391e-06
27	  0.850747	  0.984732	  3.6946e-05	  7.26771e-06	  12	  2.46139e-06
28	  0.954042	  0.987878	  2.85597e-05	  3.63526e-06	  12	  1.23117e-06
29	  0.20944	  0	  0.000638923	  2.60163e-05	  6	  1.19219e-05
30	  0.23416	  0.447214	  0.000506114	  3.38655e-05	  12	  1.14694e-05
31	  0.296192	  0.707107	  0.00032957	  3.7503e-05	  12	  1.27013e-05
32	  0.377572	  0.83205	  0.00020771	  2.67256e-05	  12	  9.05131e-06
33	  0.468321	  0.894427	  0.000133881	  1.91293e-05	  12	  6.47864e-06
34	  0.563933	  0.928477	  9.05296e-05	  7.48454e-06	  12	  2.53483e-06
35	  0.662306	  0.948683	  6.41055e-05	  9.48174e-06	  12	  3.21123e-06
36	  0.762371	  0.961524	  4.71205e-05	  5.8447e-06	  12	  1.97945e-06
37	  0.863541	  0.970143	  3.57296e-05	  3.4162e-06	  12	  1.15698e-06
38	  0.965468	  0.976187	  2.78031e-05	  4.00294e-06	  12	  1.3557e-06
