#n	   k	      mu	    PL	    Pf	     w	     err  
396	  2.61216	  0.281224	  4.20471e-06	  1.3218e-07	  2616	  9.19332e-09
397	  2.61216	  0.343807	  4.20471e-06	  1.34003e-07	  2448	  9.4085e-09
398	  2.61216	  0.406302	  4.20471e-06	  1.40965e-07	  2916	  9.65875e-09
399	  2.61216	  0.468745	  4.20471e-06	  1.47626e-07	  2544	  1.03081e-08
400	  2.61216	  0.531226	  4.20471e-06	  1.55648e-07	  2652	  1.08048e-08
401	  2.61216	  0.593785	  4.20471e-06	  1.59644e-07	  2748	  1.10276e-08
402	  2.61216	  0.656281	  4.20471e-06	  1.80452e-07	  2676	  1.2511e-08
403	  2.61216	  0.718743	  4.20471e-06	  1.77515e-07	  2472	  1.24461e-08
404	  2.61216	  0.781255	  4.20471e-06	  1.91658e-07	  2616	  1.33301e-08
405	  2.61216	  0.843774	  4.20471e-06	  1.98746e-07	  2736	  1.37369e-08
406	  2.61216	  0.90628	  4.20471e-06	  2.12726e-07	  2568	  1.48341e-08
407	  2.61216	  0.968758	  4.20471e-06	  2.17427e-07	  2745	  1.50213e-08
408	  3.02645	  0.030936	  2.93284e-06	  9.43771e-08	  3414	  6.33408e-09
409	  3.02645	  0.0938307	  2.93284e-06	  9.14624e-08	  4512	  5.93475e-09
410	  3.02645	  0.156319	  2.93284e-06	  8.92686e-08	  4632	  5.77507e-09
411	  3.02645	  0.218712	  2.93284e-06	  8.94162e-08	  3972	  5.88958e-09
412	  3.02645	  0.281224	  2.93284e-06	  9.16389e-08	  4176	  6.00002e-09
413	  3.02645	  0.343807	  2.93284e-06	  9.57833e-08	  4344	  6.24243e-09
414	  3.02645	  0.406302	  2.93284e-06	  9.94118e-08	  4044	  6.53386e-09
415	  3.02645	  0.468745	  2.93284e-06	  1.0454e-07	  4092	  6.86125e-09
416	  3.02645	  0.531226	  2.93284e-06	  1.11789e-07	  4296	  7.29503e-09
417	  3.02645	  0.593785	  2.93284e-06	  1.12387e-07	  3996	  7.3972e-09
418	  3.02645	  0.656281	  2.93284e-06	  1.17656e-07	  4188	  7.70088e-09
419	  3.02645	  0.718743	  2.93284e-06	  1.24112e-07	  4212	  8.11793e-09
420	  3.02645	  0.781255	  2.93284e-06	  1.25118e-07	  4140	  8.20044e-09
421	  3.02645	  0.843774	  2.93284e-06	  1.28171e-07	  4128	  8.40347e-09
422	  3.02645	  0.90628	  2.93284e-06	  1.33729e-07	  4188	  8.7529e-09
423	  3.02645	  0.968758	  2.93284e-06	  1.29773e-07	  4128	  8.50847e-09
424	  3.50419	  0.030936	  2.04386e-06	  6.70512e-08	  7002	  4.15386e-09
425	  3.50419	  0.0938307	  2.04386e-06	  6.68215e-08	  6240	  4.18699e-09
426	  3.50419	  0.156319	  2.04386e-06	  6.4359e-08	  5964	  4.05133e-09
427	  3.50419	  0.218712	  2.04386e-06	  6.54705e-08	  6180	  4.10635e-09
428	  3.50419	  0.281224	  2.04386e-06	  6.70577e-08	  6420	  4.1898e-09
429	  3.50419	  0.343807	  2.04386e-06	  6.79816e-08	  6516	  4.24125e-09
430	  3.50419	  0.406302	  2.04386e-06	  6.95993e-08	  6312	  4.356e-09
431	  3.50419	  0.468745	  2.04386e-06	  7.49392e-08	  6276	  4.69291e-09
432	  3.50419	  0.531226	  2.04386e-06	  7.26568e-08	  6360	  4.5439e-09
433	  3.50419	  0.593785	  2.04386e-06	  7.40691e-08	  6408	  4.62874e-09
434	  3.50419	  0.656281	  2.04386e-06	  7.91773e-08	  6360	  4.95169e-09
435	  3.50419	  0.718743	  2.04386e-06	  7.83428e-08	  6336	  4.90136e-09
436	  3.50419	  0.781255	  2.04386e-06	  7.78782e-08	  6372	  4.86952e-09
437	  3.50419	  0.843774	  2.04386e-06	  7.93705e-08	  6456	  4.95634e-09
438	  3.50419	  0.90628	  2.04386e-06	  7.66686e-08	  6360	  4.7948e-09
439	  3.50419	  0.968758	  2.04386e-06	  7.54893e-08	  6327	  4.72351e-09
440	  4.05763	  0.030936	  1.42029e-06	  4.87578e-08	  10392	  2.91618e-09
441	  4.05763	  0.0938307	  1.42029e-06	  4.61509e-08	  9420	  2.78305e-09
442	  4.05763	  0.156319	  1.42029e-06	  4.71272e-08	  10176	  2.82354e-09
443	  4.05763	  0.218712	  1.42029e-06	  4.76301e-08	  10260	  2.85173e-09
444	  4.05763	  0.281224	  1.42029e-06	  4.51468e-08	  9528	  2.71986e-09
445	  4.05763	  0.343807	  1.42029e-06	  4.65223e-08	  10140	  2.78811e-09
446	  4.05763	  0.406302	  1.42029e-06	  4.85107e-08	  9960	  2.91162e-09
447	  4.05763	  0.468745	  1.42029e-06	  4.76732e-08	  10068	  2.85878e-09
448	  4.05763	  0.531226	  1.42029e-06	  4.93503e-08	  9996	  2.96112e-09
