#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00379853	  0.000355996	  3	  0.000223334
1	  0.20944	  1	  0.00134928	  0.000100654	  3	  6.3145e-05
2	  0.314159	  1	  0.000632002	  9.64146e-05	  3	  6.04857e-05
3	  0.418879	  1	  0.000354209	  1.78811e-05	  3	  1.12177e-05
4	  0.523599	  1	  0.00022393	  5.40407e-06	  3	  3.39025e-06
5	  0.628319	  1	  0.000151731	  2.58899e-05	  3	  1.62421e-05
6	  0.733038	  1	  0.000108477	  1.19828e-05	  3	  7.51743e-06
7	  0.837758	  1	  8.07459e-05	  1.03303e-05	  3	  6.48073e-06
8	  0.942478	  1	  6.20055e-05	  1.55243e-06	  3	  9.73917e-07
9	  0.10472	  0	  0.00379853	  6.0784e-05	  6	  2.78542e-05
10	  0.148096	  0.707107	  0.00241558	  8.59775e-05	  12	  2.91184e-05
11	  0.23416	  0.894427	  0.00106881	  0.000104783	  12	  3.54875e-05
12	  0.331153	  0.948683	  0.000572332	  4.22648e-05	  12	  1.4314e-05
13	  0.431771	  0.970143	  0.00033334	  2.2723e-05	  12	  7.69573e-06
14	  0.533968	  0.980581	  0.000214781	  1.50194e-05	  12	  5.08669e-06
15	  0.636985	  0.986394	  0.000147282	  9.12431e-06	  12	  3.09018e-06
16	  0.74048	  0.989949	  0.00010613	  1.19056e-05	  12	  4.03212e-06
17	  0.844278	  0.992278	  7.93415e-05	  5.7704e-06	  12	  1.95429e-06
18	  0.948278	  0.993884	  6.11422e-05	  5.56528e-06	  12	  1.88482e-06
19	  0.148096	  0	  0.00241558	  3.27171e-05	  6	  1.49925e-05
20	  0.18138	  0.57735	  0.0017137	  4.39891e-05	  12	  1.4898e-05
21	  0.25651	  0.816497	  0.000940668	  5.00624e-05	  12	  1.69549e-05
22	  0.347316	  0.904534	  0.000515517	  2.92157e-05	  12	  9.89465e-06
23	  0.444288	  0.942809	  0.00031512	  1.94544e-05	  12	  6.58873e-06
24	  0.54414	  0.96225	  0.000206254	  1.6416e-05	  12	  5.55969e-06
25	  0.645536	  0.973329	  0.000143139	  1.00887e-05	  12	  3.4168e-06
26	  0.747849	  0.980196	  0.00010381	  6.51074e-06	  12	  2.20502e-06
27	  0.850747	  0.984732	  7.80228e-05	  7.42333e-06	  12	  2.5141e-06
28	  0.954042	  0.987878	  6.03124e-05	  5.37317e-06	  12	  1.81976e-06
29	  0.20944	  0	  0.00134928	  1.99498e-05	  6	  9.14198e-06
30	  0.23416	  0.447214	  0.00106881	  3.33246e-05	  12	  1.12862e-05
31	  0.296192	  0.707107	  0.000695986	  3.96869e-05	  12	  1.3441e-05
32	  0.377572	  0.83205	  0.000438644	  2.67565e-05	  12	  9.06176e-06
33	  0.468321	  0.894427	  0.00028273	  2.14908e-05	  12	  7.2784e-06
34	  0.563933	  0.928477	  0.000191181	  8.20966e-06	  12	  2.78041e-06
35	  0.662306	  0.948683	  0.000135378	  8.15932e-06	  12	  2.76336e-06
36	  0.762371	  0.961524	  9.95093e-05	  8.44314e-06	  12	  2.85948e-06
37	  0.863541	  0.970143	  7.54539e-05	  2.29621e-06	  12	  7.77668e-07
38	  0.965468	  0.976187	  5.87146e-05	  3.70472e-06	  12	  1.2547e-06
39	  0.23416	  0	  0.00106881	  2.09358e-05	  12	  7.09044e-06
40	  0.25651	  0.408248	  0.000940668	  2.01945e-05	  24	  5.13191e-06
41	  0.314159	  0.666667	  0.000632002	  2.75066e-05	  24	  6.9901e-06
42	  0.391825	  0.801784	  0.000408396	  2.0017e-05	  24	  5.0868e-06
43	  0.479886	  0.872872	  0.000268343	  2.29788e-05	  24	  5.83946e-06
44	  0.573574	  0.912871	  0.000184519	  1.04873e-05	  24	  2.66508e-06
45	  0.670534	  0.937043	  0.000131833	  6.84323e-06	  24	  1.73903e-06
46	  0.76953	  0.952579	  9.75033e-05	  6.62241e-06	  24	  1.68291e-06
47	  0.869868	  0.963087	  7.4243e-05	  5.38517e-06	  24	  1.3685e-06
48	  0.971131	  0.970495	  5.79317e-05	  4.36784e-06	  24	  1.10997e-06
49	  0.296192	  0	  0.000695986	  1.1977e-05	  6	  5.48845e-06
50	  0.314159	  0.333333	  0.000632002	  1.52361e-05	  12	  5.1601e-06
51	  0.36276	  0.57735	  0.000471853	  1.28878e-05	  12	  4.36477e-06
52	  0.431771	  0.727607	  0.00033334	  1.6584e-05	  12	  5.61659e-06
53	  0.51302	  0.816497	  0.000233677	  1.42954e-05	  12	  4.84149e-06
54	  0.601569	  0.870388	  0.000166611	  1.10383e-05	  12	  3.7384e-06
55	  0.694632	  0.904534	  0.000122073	  1.11047e-05	  12	  3.76088e-06
56	  0.790617	  0.927173	  9.18345e-05	  5.98777e-06	  12	  2.02791e-06
57	  0.888577	  0.942809	  7.0786e-05	  4.72585e-06	  12	  1.60053e-06
58	  0.987924	  0.953998	  5.57298e-05	  2.25223e-06	  12	  7.62775e-07
59	  0.314159	  0	  0.000632002	  1.61487e-05	  6	  7.40014e-06
60	  0.331153	  0.316228	  0.000572332	  1.24032e-05	  12	  4.20066e-06
61	  0.377572	  0.5547	  0.000438644	  1.7454e-05	  12	  5.91122e-06
62	  0.444288	  0.707107	  0.00031512	  9.30567e-06	  12	  3.1516e-06
63	  0.523599	  0.8	  0.00022393	  1.40453e-05	  12	  4.75678e-06
64	  0.610616	  0.857493	  0.000161348	  5.80796e-06	  12	  1.96701e-06
65	  0.702481	  0.894427	  0.000119103	  6.86573e-06	  12	  2.32525e-06
66	  0.797522	  0.919145	  9.00783e-05	  5.97261e-06	  12	  2.02277e-06
67	  0.894726	  0.936329	  6.96796e-05	  3.01816e-06	  12	  1.02218e-06
68	  0.993459	  0.948683	  5.50341e-05	  3.72219e-06	  12	  1.26061e-06
69	  0.331153	  0	  0.000572332	  9.69515e-06	  12	  3.28351e-06
70	  0.347316	  0.301511	  0.000515517	  8.89992e-06	  24	  2.26169e-06
71	  0.391825	  0.534522	  0.000408396	  9.29115e-06	  24	  2.36111e-06
72	  0.456463	  0.688247	  0.000298414	  1.68386e-05	  24	  4.2791e-06
73	  0.533968	  0.784465	  0.000214781	  9.04111e-06	  24	  2.29756e-06
74	  0.61953	  0.845154	  0.000156415	  6.46282e-06	  24	  1.64236e-06
75	  0.710244	  0.884652	  0.000116293	  1.03083e-05	  24	  2.61959e-06
76	  0.804368	  0.911322	  8.83936e-05	  5.37368e-06	  24	  1.36558e-06
77	  0.900833	  0.929981	  6.86392e-05	  4.29986e-06	  24	  1.0927e-06
78	  0.998963	  0.943456	  5.43564e-05	  2.83084e-06	  24	  7.19384e-07
79	  0.377572	  0	  0.000438644	  8.11384e-06	  12	  2.74795e-06
80	  0.391825	  0.267261	  0.000408396	  6.11595e-06	  24	  1.55421e-06
81	  0.431771	  0.485071	  0.00033334	  1.05647e-05	  24	  2.68476e-06
82	  0.491179	  0.639602	  0.000255503	  7.47475e-06	  24	  1.89952e-06
83	  0.563933	  0.742781	  0.000191181	  9.92275e-06	  24	  2.52161e-06
84	  0.645536	  0.811107	  0.000143139	  8.23782e-06	  24	  2.09343e-06
85	  0.733038	  0.857143	  0.000108477	  7.02185e-06	  24	  1.78442e-06
86	  0.824564	  0.889001	  8.36412e-05	  3.2504e-06	  24	  8.26005e-07
87	  0.918912	  0.911685	  6.56405e-05	  4.74232e-06	  24	  1.20514e-06
88	  0.418879	  0	  0.000354209	  1.9396e-06	  6	  8.88817e-07
89	  0.431771	  0.242536	  0.00033334	  4.54809e-06	  12	  1.54032e-06
90	  0.468321	  0.447214	  0.00028273	  8.26165e-06	  12	  2.79802e-06
91	  0.523599	  0.6	  0.00022393	  7.62621e-06	  12	  2.58281e-06
92	  0.592384	  0.707107	  0.000172252	  3.64869e-06	  12	  1.23572e-06
93	  0.670534	  0.780869	  0.000131833	  7.89659e-06	  12	  2.67438e-06
94	  0.755145	  0.83205	  0.000101648	  4.63219e-06	  12	  1.56881e-06
95	  0.844278	  0.868243	  7.93415e-05	  4.51509e-06	  12	  1.52915e-06
96	  0.936642	  0.894427	  6.28741e-05	  2.25264e-06	  12	  7.62913e-07
97	  0.431771	  0	  0.00033334	  4.34223e-06	  12	  1.47061e-06
98	  0.444288	  0.235702	  0.00031512	  2.78267e-06	  24	  7.07143e-07
99	  0.479886	  0.436436	  0.000268343	  9.19395e-06	  24	  2.33641e-06
100	  0.533968	  0.588348	  0.000214781	  4.92593e-06	  24	  1.2518e-06
101	  0.601569	  0.696311	  0.000166611	  4.70544e-06	  24	  1.19577e-06
102	  0.678662	  0.771517	  0.000128405	  4.24373e-06	  24	  1.07843e-06
103	  0.762371	  0.824163	  9.95093e-05	  6.26828e-06	  24	  1.59292e-06
104	  0.850747	  0.86164	  7.80228e-05	  5.3131e-06	  24	  1.35019e-06
105	  0.942478	  0.888889	  6.20055e-05	  4.37176e-06	  24	  1.11097e-06
106	  0.444288	  0	  0.00031512	  4.07196e-06	  6	  1.86597e-06
107	  0.456463	  0.229416	  0.000298414	  7.29016e-06	  12	  2.469e-06
108	  0.491179	  0.426401	  0.000255503	  6.15046e-06	  12	  2.08301e-06
109	  0.54414	  0.57735	  0.000206254	  2.2233e-06	  12	  7.52976e-07
110	  0.610616	  0.685994	  0.000161348	  7.79505e-06	  12	  2.63999e-06
111	  0.686693	  0.762493	  0.00012517	  4.98079e-06	  12	  1.68687e-06
112	  0.76953	  0.816497	  9.75033e-05	  4.59672e-06	  12	  1.55679e-06
113	  0.857168	  0.855186	  7.6714e-05	  2.65583e-06	  12	  8.99462e-07
114	  0.948278	  0.883452	  6.11422e-05	  2.04481e-06	  12	  6.92525e-07
115	  0.468321	  0	  0.00028273	  5.1229e-06	  12	  1.735e-06
116	  0.479886	  0.218218	  0.000268343	  7.08913e-06	  24	  1.80152e-06
117	  0.51302	  0.408248	  0.000233677	  7.16559e-06	  24	  1.82095e-06
118	  0.563933	  0.557086	  0.000191181	  6.77151e-06	  24	  1.7208e-06
119	  0.628319	  0.666667	  0.000151731	  5.13907e-06	  24	  1.30596e-06
120	  0.702481	  0.745356	  0.000119103	  5.7712e-06	  24	  1.4666e-06
121	  0.783651	  0.801784	  9.36575e-05	  4.8727e-06	  24	  1.23827e-06
122	  0.869868	  0.842701	  7.4243e-05	  3.30412e-06	  24	  8.39657e-07
123	  0.959772	  0.872872	  5.95111e-05	  3.07275e-06	  24	  7.8086e-07
124	  0.523599	  0	  0.00022393	  3.61048e-06	  18	  1.03152e-06
125	  0.533968	  0.196116	  0.000214781	  3.31564e-06	  36	  7.18389e-07
126	  0.563933	  0.371391	  0.000191181	  3.2562e-06	  36	  7.0551e-07
127	  0.610616	  0.514496	  0.000161348	  3.92038e-06	  36	  8.49415e-07
128	  0.670534	  0.624695	  0.000131833	  4.09993e-06	  36	  8.88317e-07
129	  0.74048	  0.707107	  0.00010613	  4.44688e-06	  36	  9.6349e-07
130	  0.817887	  0.768221	  8.51823e-05	  3.77092e-06	  36	  8.17033e-07
131	  0.900833	  0.813733	  6.86392e-05	  3.24833e-06	  36	  7.03805e-07
132	  0.987924	  0.847998	  5.57298e-05	  2.86829e-06	  36	  6.21462e-07
133	  0.533968	  0	  0.000214781	  3.2336e-06	  12	  1.09514e-06
134	  0.54414	  0.19245	  0.000206254	  4.90527e-06	  24	  1.24655e-06
135	  0.573574	  0.365148	  0.000184519	  3.37538e-06	  24	  8.57766e-07
136	  0.61953	  0.507093	  0.000156415	  4.35312e-06	  24	  1.10623e-06
137	  0.678662	  0.617213	  0.000128405	  4.09719e-06	  24	  1.0412e-06
138	  0.747849	  0.70014	  0.00010381	  3.90782e-06	  24	  9.93071e-07
139	  0.824564	  0.762001	  8.36412e-05	  1.64225e-06	  24	  4.17335e-07
140	  0.9069	  0.80829	  6.76145e-05	  3.5981e-06	  24	  9.14365e-07
141	  0.993459	  0.843274	  5.50341e-05	  2.69978e-06	  24	  6.86079e-07
142	  0.563933	  0	  0.000191181	  1.35739e-06	  12	  4.59715e-07
143	  0.573574	  0.182574	  0.000184519	  2.75856e-06	  24	  7.01018e-07
144	  0.601569	  0.348155	  0.000166611	  3.58615e-06	  24	  9.11327e-07
145	  0.645536	  0.486664	  0.000143139	  4.18527e-06	  24	  1.06358e-06
146	  0.702481	  0.596285	  0.000119103	  4.34958e-06	  24	  1.10533e-06
147	  0.76953	  0.680414	  9.75033e-05	  2.48645e-06	  24	  6.31868e-07
148	  0.844278	  0.744208	  7.93415e-05	  3.95452e-06	  24	  1.00494e-06
149	  0.92486	  0.792594	  6.46977e-05	  3.06385e-06	  24	  7.78597e-07
150	  0.592384	  0	  0.000172252	  9.56767e-07	  6	  4.38437e-07
151	  0.601569	  0.174078	  0.000166611	  2.03419e-06	  12	  6.88928e-07
152	  0.628319	  0.333333	  0.000151731	  2.82463e-06	  12	  9.56631e-07
153	  0.670534	  0.468521	  0.000131833	  2.49158e-06	  12	  8.43837e-07
154	  0.72552	  0.57735	  0.000110996	  4.73989e-06	  12	  1.60528e-06
155	  0.790617	  0.662266	  9.18345e-05	  3.42992e-06	  12	  1.16163e-06
156	  0.863541	  0.727607	  7.54539e-05	  2.83517e-06	  12	  9.60202e-07
157	  0.942478	  0.777778	  6.20055e-05	  2.18565e-06	  12	  7.40227e-07
158	  0.610616	  0	  0.000161348	  2.11616e-06	  12	  7.16691e-07
159	  0.61953	  0.169031	  0.000156415	  2.53956e-06	  24	  6.45364e-07
160	  0.645536	  0.324443	  0.000143139	  3.03786e-06	  24	  7.71993e-07
161	  0.686693	  0.457496	  0.00012517	  3.2596e-06	  24	  8.28344e-07
162	  0.74048	  0.565685	  0.00010613	  2.82793e-06	  24	  7.18645e-07
163	  0.804368	  0.650945	  8.83936e-05	  3.72504e-06	  24	  9.46624e-07
164	  0.876148	  0.717137	  7.30409e-05	  3.20645e-06	  24	  8.14836e-07
165	  0.954042	  0.76835	  6.03124e-05	  2.56637e-06	  24	  6.52178e-07
166	  0.628319	  0	  0.000151731	  7.1283e-06	  6	  3.26653e-06
167	  0.636985	  0.164399	  0.000147282	  3.53117e-06	  12	  1.19592e-06
168	  0.662306	  0.316228	  0.000135378	  2.2757e-06	  12	  7.70723e-07
169	  0.702481	  0.447214	  0.000119103	  1.30006e-06	  12	  4.40298e-07
170	  0.755145	  0.5547	  0.000101648	  1.74627e-06	  12	  5.91418e-07
171	  0.817887	  0.640184	  8.51823e-05	  2.18437e-06	  12	  7.39791e-07
172	  0.888577	  0.707107	  7.0786e-05	  2.46805e-06	  12	  8.35868e-07
173	  0.965468	  0.759257	  5.87146e-05	  2.80416e-06	  12	  9.49701e-07
174	  0.636985	  0	  0.000147282	  3.48241e-06	  12	  1.1794e-06
175	  0.645536	  0.162221	  0.000143139	  1.86474e-06	  24	  4.73875e-07
176	  0.670534	  0.312348	  0.000131833	  2.10354e-06	  24	  5.34559e-07
177	  0.710244	  0.442326	  0.000116293	  2.8588e-06	  24	  7.26491e-07
178	  0.762371	  0.549442	  9.95093e-05	  3.57459e-06	  24	  9.08391e-07
179	  0.824564	  0.635001	  8.36412e-05	  1.77383e-06	  24	  4.50774e-07
180	  0.894726	  0.702247	  6.96796e-05	  1.85352e-06	  24	  4.71025e-07
181	  0.971131	  0.754829	  5.79317e-05	  2.28058e-06	  24	  5.7955e-07
182	  0.662306	  0	  0.000135378	  2.10002e-06	  12	  7.11223e-07
183	  0.670534	  0.156174	  0.000131833	  1.96781e-06	  24	  5.00068e-07
184	  0.694632	  0.301511	  0.000122073	  2.16698e-06	  24	  5.50683e-07
185	  0.733038	  0.428571	  0.000108477	  2.79606e-06	  24	  7.10545e-07
186	  0.783651	  0.534522	  9.36575e-05	  2.29507e-06	  24	  5.83232e-07
187	  0.844278	  0.620174	  7.93415e-05	  2.25474e-06	  24	  5.72985e-07
188	  0.912926	  0.688247	  6.65967e-05	  1.65726e-06	  24	  4.21151e-07
189	  0.987924	  0.741999	  5.57298e-05	  1.89867e-06	  24	  4.82498e-07
190	  0.670534	  0	  0.000131833	  2.50189e-06	  12	  8.47326e-07
191	  0.678662	  0.154303	  0.000128405	  1.66072e-06	  24	  4.22028e-07
192	  0.702481	  0.298142	  0.000119103	  2.71956e-06	  24	  6.91107e-07
193	  0.74048	  0.424264	  0.00010613	  2.11427e-06	  24	  5.37288e-07
194	  0.790617	  0.529813	  9.18345e-05	  2.27809e-06	  24	  5.78918e-07
195	  0.850747	  0.615457	  7.80228e-05	  1.66772e-06	  24	  4.23808e-07
196	  0.918912	  0.683763	  6.56405e-05	  2.49223e-06	  24	  6.33336e-07
197	  0.993459	  0.737865	  5.50341e-05	  2.11061e-06	  24	  5.36356e-07
198	  0.702481	  0	  0.000119103	  1.08506e-06	  12	  3.67482e-07
199	  0.710244	  0.147442	  0.000116293	  2.15138e-06	  24	  5.46717e-07
200	  0.733038	  0.285714	  0.000108477	  2.74354e-06	  24	  6.97199e-07
201	  0.76953	  0.408248	  9.75033e-05	  2.2867e-06	  24	  5.81105e-07
202	  0.817887	  0.512148	  8.51823e-05	  3.20362e-06	  24	  8.14118e-07
203	  0.876148	  0.597614	  7.30409e-05	  2.59951e-06	  24	  6.60599e-07
204	  0.942478	  0.666667	  6.20055e-05	  2.16551e-06	  24	  5.50309e-07
205	  0.733038	  0	  0.000108477	  1.60551e-06	  6	  7.35723e-07
206	  0.74048	  0.141421	  0.00010613	  1.71073e-06	  12	  5.79381e-07
207	  0.762371	  0.274721	  9.95093e-05	  1.44428e-06	  12	  4.89141e-07
208	  0.797522	  0.393919	  9.00783e-05	  1.96155e-06	  12	  6.6433e-07
209	  0.844278	  0.496139	  7.93415e-05	  2.40657e-06	  12	  8.15044e-07
210	  0.900833	  0.581238	  6.86392e-05	  2.56827e-06	  12	  8.69808e-07
211	  0.965468	  0.650791	  5.87146e-05	  2.04938e-06	  12	  6.94075e-07
212	  0.74048	  0	  0.00010613	  1.79397e-06	  18	  5.1254e-07
213	  0.747849	  0.140028	  0.00010381	  2.31957e-06	  36	  5.02574e-07
214	  0.76953	  0.272166	  9.75033e-05	  1.80808e-06	  36	  3.91751e-07
215	  0.804368	  0.390567	  8.83936e-05	  2.60165e-06	  36	  5.6369e-07
216	  0.850747	  0.492366	  7.80228e-05	  1.6372e-06	  36	  3.54726e-07
217	  0.9069	  0.57735	  6.76145e-05	  1.62635e-06	  36	  3.52376e-07
218	  0.971131	  0.646997	  5.79317e-05	  2.68087e-06	  36	  5.80855e-07
219	  0.755145	  0	  0.000101648	  1.16284e-06	  12	  3.93825e-07
220	  0.762371	  0.137361	  9.95093e-05	  2.2382e-06	  24	  5.68781e-07
221	  0.783651	  0.267261	  9.36575e-05	  1.9315e-06	  24	  4.9084e-07
222	  0.817887	  0.384111	  8.51823e-05	  2.11279e-06	  24	  5.36912e-07
223	  0.863541	  0.485071	  7.54539e-05	  1.14511e-06	  24	  2.91001e-07
224	  0.918912	  0.569803	  6.56405e-05	  1.8989e-06	  24	  4.82556e-07
225	  0.982358	  0.639602	  5.64596e-05	  1.46677e-06	  24	  3.72741e-07
226	  0.762371	  0	  9.95093e-05	  9.45716e-07	  12	  3.20291e-07
227	  0.76953	  0.136083	  9.75033e-05	  2.19114e-06	  24	  5.56822e-07
228	  0.790617	  0.264906	  9.18345e-05	  1.52652e-06	  24	  3.87925e-07
229	  0.824564	  0.381	  8.36412e-05	  1.53343e-06	  24	  3.89681e-07
230	  0.869868	  0.481543	  7.4243e-05	  1.10969e-06	  24	  2.82e-07
231	  0.92486	  0.566139	  6.46977e-05	  2.09423e-06	  24	  5.32194e-07
232	  0.987924	  0.635999	  5.57298e-05	  1.56827e-06	  24	  3.98536e-07
233	  0.797522	  0	  9.00783e-05	  1.73321e-06	  12	  5.86995e-07
234	  0.804368	  0.130189	  8.83936e-05	  2.11022e-06	  24	  5.36257e-07
235	  0.824564	  0.254	  8.36412e-05	  1.35069e-06	  24	  3.43242e-07
236	  0.857168	  0.366508	  7.6714e-05	  1.6005e-06	  24	  4.06726e-07
237	  0.900833	  0.464991	  6.86392e-05	  1.53648e-06	  24	  3.90457e-07
238	  0.954042	  0.548821	  6.03124e-05	  1.77683e-06	  24	  4.51535e-07
239	  0.817887	  0	  8.51823e-05	  1.27153e-06	  12	  4.30636e-07
240	  0.824564	  0.127	  8.36412e-05	  1.19565e-06	  24	  3.03843e-07
241	  0.844278	  0.248069	  7.93415e-05	  1.40144e-06	  24	  3.5614e-07
242	  0.876148	  0.358569	  7.30409e-05	  1.76113e-06	  24	  4.47547e-07
243	  0.918912	  0.455842	  6.56405e-05	  1.63733e-06	  24	  4.16086e-07
244	  0.971131	  0.539164	  5.79317e-05	  1.94096e-06	  24	  4.93245e-07
245	  0.837758	  0	  8.07459e-05	  1.51949e-06	  6	  6.96302e-07
246	  0.844278	  0.124035	  7.93415e-05	  2.09205e-06	  12	  7.08524e-07
247	  0.863541	  0.242536	  7.54539e-05	  6.81674e-07	  12	  2.30866e-07
248	  0.894726	  0.351123	  6.96796e-05	  1.28982e-06	  12	  4.36831e-07
249	  0.936642	  0.447214	  6.28741e-05	  1.32965e-06	  12	  4.50321e-07
250	  0.987924	  0.529999	  5.57298e-05	  2.20049e-06	  12	  7.45251e-07
251	  0.844278	  0	  7.93415e-05	  1.81772e-06	  24	  4.61928e-07
252	  0.850747	  0.123091	  7.80228e-05	  1.56463e-06	  48	  3.04067e-07
253	  0.869868	  0.240772	  7.4243e-05	  1.28957e-06	  48	  2.50613e-07
254	  0.900833	  0.348743	  6.86392e-05	  1.52204e-06	  48	  2.9579e-07
255	  0.942478	  0.444444	  6.20055e-05	  1.45353e-06	  48	  2.82475e-07
256	  0.993459	  0.527046	  5.50341e-05	  1.61837e-06	  48	  3.14509e-07
257	  0.863541	  0	  7.54539e-05	  7.8631e-07	  12	  2.66304e-07
258	  0.869868	  0.120386	  7.4243e-05	  1.37476e-06	  24	  3.4936e-07
259	  0.888577	  0.235702	  7.0786e-05	  1.32049e-06	  24	  3.35568e-07
260	  0.918912	  0.341882	  6.56405e-05	  1.42516e-06	  24	  3.62166e-07
261	  0.959772	  0.436436	  5.95111e-05	  1.39002e-06	  24	  3.53238e-07
262	  0.888577	  0	  7.0786e-05	  1.23955e-06	  6	  5.68023e-07
263	  0.894726	  0.117041	  6.96796e-05	  9.14449e-07	  12	  3.09701e-07
264	  0.912926	  0.229416	  6.65967e-05	  1.32244e-06	  12	  4.47876e-07
265	  0.942478	  0.333333	  6.20055e-05	  1.47482e-06	  12	  4.99486e-07
266	  0.982358	  0.426401	  5.64596e-05	  1.38979e-06	  12	  4.70689e-07
267	  0.894726	  0	  6.96796e-05	  9.27884e-07	  12	  3.14251e-07
268	  0.900833	  0.116248	  6.86392e-05	  1.13398e-06	  24	  2.88172e-07
269	  0.918912	  0.227921	  6.56405e-05	  1.41935e-06	  24	  3.60691e-07
270	  0.948278	  0.331295	  6.11422e-05	  1.41954e-06	  24	  3.6074e-07
271	  0.987924	  0.423999	  5.57298e-05	  1.23736e-06	  24	  3.14443e-07
272	  0.900833	  0	  6.86392e-05	  1.67275e-06	  12	  5.66519e-07
273	  0.9069	  0.11547	  6.76145e-05	  1.15645e-06	  24	  2.93882e-07
274	  0.92486	  0.226455	  6.46977e-05	  9.49721e-07	  24	  2.41347e-07
275	  0.954042	  0.329293	  6.03124e-05	  1.42268e-06	  24	  3.61538e-07
276	  0.993459	  0.421637	  5.50341e-05	  1.28459e-06	  24	  3.26446e-07
277	  0.936642	  0	  6.28741e-05	  8.64658e-07	  12	  2.92838e-07
278	  0.942478	  0.111111	  6.20055e-05	  1.22639e-06	  24	  3.11655e-07
279	  0.959772	  0.218218	  5.95111e-05	  1.07363e-06	  24	  2.72835e-07
280	  0.987924	  0.317999	  5.57298e-05	  1.02868e-06	  24	  2.61412e-07
281	  0.942478	  0	  6.20055e-05	  2.05962e-06	  6	  9.43816e-07
282	  0.948278	  0.110432	  6.11422e-05	  1.44941e-06	  12	  4.9088e-07
283	  0.965468	  0.21693	  5.87146e-05	  1.27031e-06	  12	  4.30223e-07
284	  0.993459	  0.316228	  5.50341e-05	  1.36842e-06	  12	  4.63451e-07
285	  0.948278	  0	  6.11422e-05	  1.31657e-06	  12	  4.45891e-07
286	  0.954042	  0.109764	  6.03124e-05	  9.80438e-07	  24	  2.49153e-07
287	  0.971131	  0.215666	  5.79317e-05	  8.38475e-07	  24	  2.13077e-07
288	  0.998963	  0.314485	  5.43564e-05	  1.0832e-06	  24	  2.75268e-07
289	  0.965468	  0	  5.87146e-05	  9.9685e-07	  24	  2.53324e-07
290	  0.971131	  0.107833	  5.79317e-05	  1.12222e-06	  48	  2.18089e-07
291	  0.987924	  0.212	  5.57298e-05	  1.20499e-06	  48	  2.34174e-07
292	  0.987924	  0	  5.57298e-05	  1.04143e-06	  12	  3.52705e-07
293	  0.993459	  0.105409	  5.50341e-05	  1.06525e-06	  24	  2.70706e-07
294	  0.993459	  0	  5.50341e-05	  9.09192e-07	  12	  3.07921e-07
295	  0.998963	  0.104828	  5.43564e-05	  9.35564e-07	  24	  2.37749e-07
296	  1.08818	  0.030936	  4.47331e-05	  8.71265e-07	  138	  1.1773e-07
297	  1.08818	  0.0938307	  4.47331e-05	  7.99942e-07	  252	  9.03887e-08
298	  1.08818	  0.156319	  4.47331e-05	  7.13335e-07	  72	  1.19734e-07
299	  1.08818	  0.218712	  4.47331e-05	  8.10571e-07	  216	  9.5681e-08
300	  1.08818	  0.281224	  4.47331e-05	  9.57138e-07	  288	  1.04257e-07
301	  1.08818	  0.343807	  4.47331e-05	  9.04752e-07	  120	  1.2783e-07
302	  1.08818	  0.406302	  4.47331e-05	  1.26993e-06	  180	  1.58152e-07
303	  1.08818	  0.468745	  4.47331e-05	  1.18589e-06	  180	  1.47685e-07
304	  1.08818	  0.531226	  4.47331e-05	  1.36112e-06	  192	  1.66287e-07
305	  1.08818	  0.593785	  4.47331e-05	  1.72425e-06	  192	  2.1065e-07
306	  1.08818	  0.656281	  4.47331e-05	  1.42488e-06	  168	  1.81176e-07
307	  1.08818	  0.718743	  4.47331e-05	  1.83809e-06	  228	  2.13635e-07
308	  1.08818	  0.781255	  4.47331e-05	  2.51815e-06	  144	  3.35753e-07
309	  1.08818	  0.843774	  4.47331e-05	  2.1585e-06	  240	  2.47255e-07
310	  1.08818	  0.90628	  4.47331e-05	  2.73327e-06	  168	  3.4754e-07
311	  1.08818	  0.968758	  4.47331e-05	  2.79731e-06	  150	  3.68265e-07
312	  1.25577	  0.030936	  3.21739e-05	  6.65401e-07	  198	  8.05581e-08
