#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.125664	  1	  0.00451272	  0.00168235	  3	  0.00105542
1	  0.251327	  1	  0.00129597	  0.000165682	  3	  0.000103941
2	  0.376991	  1	  0.000570077	  3.89451e-05	  3	  2.44322e-05
3	  0.502655	  1	  0.00030973	  3.98361e-05	  3	  2.49912e-05
4	  0.628319	  1	  0.000190103	  3.49628e-05	  3	  2.19339e-05
5	  0.753982	  1	  0.000126468	  1.3823e-05	  3	  8.67187e-06
6	  0.879646	  1	  8.89921e-05	  1.41762e-05	  3	  8.89343e-06
7	  1.00531	  1	  6.53802e-05	  1.79662e-05	  3	  1.12711e-05
8	  0.125664	  0	  0.00451272	  0.000344164	  6	  0.000157713
9	  0.177715	  0.707107	  0.0024243	  7.15089e-05	  12	  2.42183e-05
10	  0.280993	  0.894427	  0.00101381	  0.000124855	  12	  4.22852e-05
11	  0.397384	  0.948683	  0.000509131	  8.53834e-05	  12	  2.89172e-05
12	  0.518125	  0.970143	  0.000290029	  9.62812e-05	  12	  3.2608e-05
13	  0.640762	  0.980581	  0.000182029	  3.47166e-05	  12	  1.17576e-05
14	  0.764382	  0.986394	  0.000122582	  2.27817e-05	  12	  7.71561e-06
15	  0.888577	  0.989949	  8.69699e-05	  1.38739e-05	  12	  4.69873e-06
16	  1.01313	  0.992278	  6.42093e-05	  1.00856e-05	  12	  3.41575e-06
17	  0.177715	  0	  0.0024243	  2.74517e-05	  6	  1.25797e-05
18	  0.217656	  0.57735	  0.00163331	  0.000105995	  12	  3.5898e-05
19	  0.307812	  0.816497	  0.000862094	  9.02744e-05	  12	  3.05737e-05
20	  0.416779	  0.904534	  0.000460188	  6.44501e-05	  12	  2.18276e-05
21	  0.533146	  0.942809	  0.000272463	  4.83296e-05	  12	  1.6368e-05
22	  0.652968	  0.96225	  0.000174567	  2.67302e-05	  12	  9.05284e-06
23	  0.774643	  0.973329	  0.000118955	  2.46717e-05	  12	  8.3557e-06
24	  0.897418	  0.980196	  8.49943e-05	  1.52563e-05	  12	  5.16693e-06
25	  1.0209	  0.984732	  6.30897e-05	  8.37089e-06	  12	  2.83501e-06
26	  0.251327	  0	  0.00129597	  1.18434e-05	  6	  5.42723e-06
27	  0.280993	  0.447214	  0.00101381	  4.74869e-05	  12	  1.60826e-05
28	  0.355431	  0.707107	  0.000638581	  3.39855e-05	  12	  1.151e-05
29	  0.453087	  0.83205	  0.000386933	  3.82646e-05	  12	  1.29593e-05
30	  0.561985	  0.894427	  0.000242912	  4.45158e-05	  12	  1.50764e-05
31	  0.67672	  0.928477	  0.000161185	  2.65206e-05	  12	  8.98187e-06
32	  0.794767	  0.948683	  0.000112195	  2.12536e-05	  12	  7.19808e-06
33	  0.914846	  0.961524	  8.13097e-05	  1.37203e-05	  12	  4.64674e-06
34	  1.03625	  0.970143	  6.09307e-05	  5.35258e-06	  12	  1.81279e-06
35	  0.280993	  0	  0.00101381	  2.80464e-05	  12	  9.49863e-06
36	  0.307812	  0.408248	  0.000862094	  3.50803e-05	  24	  8.91476e-06
37	  0.376991	  0.666667	  0.000570077	  2.45416e-05	  24	  6.23662e-06
38	  0.470191	  0.801784	  0.000357685	  3.48408e-05	  24	  8.85389e-06
39	  0.575863	  0.872872	  0.000230242	  3.73408e-05	  24	  9.4892e-06
40	  0.688288	  0.912871	  0.000155225	  2.62373e-05	  24	  6.66752e-06
41	  0.80464	  0.937043	  0.00010912	  1.05784e-05	  24	  2.68824e-06
