#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00225964	  0.000190547	  3	  0.00011954
1	  0.20944	  1	  0.000802648	  5.86923e-05	  3	  3.68206e-05
2	  0.314159	  1	  0.00037596	  4.97129e-05	  3	  3.11874e-05
3	  0.418879	  1	  0.000210709	  9.57046e-06	  3	  6.00403e-06
4	  0.523599	  1	  0.000133209	  3.6467e-06	  3	  2.28776e-06
5	  0.628319	  1	  9.02603e-05	  2.01897e-05	  3	  1.2666e-05
6	  0.733038	  1	  6.45299e-05	  5.73273e-06	  3	  3.59643e-06
7	  0.837758	  1	  4.80334e-05	  4.3854e-06	  3	  2.75118e-06
8	  0.942478	  1	  3.68853e-05	  1.42791e-06	  3	  8.958e-07
9	  0.10472	  0	  0.00225964	  4.23309e-05	  6	  1.9398e-05
10	  0.148096	  0.707107	  0.00143696	  5.32559e-05	  12	  1.80364e-05
11	  0.23416	  0.894427	  0.000635806	  5.52935e-05	  12	  1.87265e-05
12	  0.331153	  0.948683	  0.000340464	  2.42441e-05	  12	  8.21089e-06
13	  0.431771	  0.970143	  0.000198294	  1.37159e-05	  12	  4.64522e-06
14	  0.533968	  0.980581	  0.000127767	  7.90952e-06	  12	  2.67876e-06
15	  0.636985	  0.986394	  8.76137e-05	  6.6853e-06	  12	  2.26414e-06
16	  0.74048	  0.989949	  6.31338e-05	  6.68586e-06	  12	  2.26433e-06
17	  0.844278	  0.992278	  4.7198e-05	  4.12333e-06	  12	  1.39647e-06
18	  0.948278	  0.993884	  3.63718e-05	  3.69019e-06	  12	  1.24977e-06
19	  0.148096	  0	  0.00143696	  2.3304e-05	  6	  1.0679e-05
20	  0.18138	  0.57735	  0.00101943	  2.72703e-05	  12	  9.23577e-06
21	  0.25651	  0.816497	  0.000559577	  2.97858e-05	  12	  1.00877e-05
22	  0.347316	  0.904534	  0.000306666	  1.69024e-05	  12	  5.72442e-06
23	  0.444288	  0.942809	  0.000187456	  8.98144e-06	  12	  3.04179e-06
24	  0.54414	  0.96225	  0.000122694	  1.19184e-05	  12	  4.03648e-06
25	  0.645536	  0.973329	  8.51493e-05	  5.50557e-06	  12	  1.8646e-06
26	  0.747849	  0.980196	  6.17534e-05	  5.28919e-06	  12	  1.79132e-06
27	  0.850747	  0.984732	  4.64135e-05	  4.36718e-06	  12	  1.47905e-06
28	  0.954042	  0.987878	  3.58781e-05	  2.45883e-06	  12	  8.32744e-07
29	  0.20944	  0	  0.000802648	  1.51134e-05	  6	  6.9257e-06
30	  0.23416	  0.447214	  0.000635806	  2.07385e-05	  12	  7.02361e-06
31	  0.296192	  0.707107	  0.000414022	  2.33752e-05	  12	  7.9166e-06
32	  0.377572	  0.83205	  0.000260936	  1.60674e-05	  12	  5.44164e-06
33	  0.468321	  0.894427	  0.000168188	  1.16526e-05	  12	  3.94645e-06
34	  0.563933	  0.928477	  0.000113728	  4.96253e-06	  12	  1.68069e-06
35	  0.662306	  0.948683	  8.05326e-05	  5.74631e-06	  12	  1.94613e-06
36	  0.762371	  0.961524	  5.91952e-05	  3.96403e-06	  12	  1.34252e-06
37	  0.863541	  0.970143	  4.48854e-05	  1.96902e-06	  12	  6.6686e-07
38	  0.965468	  0.976187	  3.49276e-05	  2.55014e-06	  12	  8.63668e-07
39	  0.23416	  0	  0.000635806	  1.41412e-05	  12	  4.78927e-06
40	  0.25651	  0.408248	  0.000559577	  1.32964e-05	  24	  3.37894e-06
41	  0.314159	  0.666667	  0.00037596	  1.67893e-05	  24	  4.26657e-06
42	  0.391825	  0.801784	  0.000242943	  1.24604e-05	  24	  3.16649e-06
43	  0.479886	  0.872872	  0.000159629	  1.46868e-05	  24	  3.73227e-06
44	  0.573574	  0.912871	  0.000109765	  6.34468e-06	  24	  1.61234e-06
45	  0.670534	  0.937043	  7.84236e-05	  5.06501e-06	  24	  1.28714e-06
46	  0.76953	  0.952579	  5.80019e-05	  4.55128e-06	  24	  1.15659e-06
47	  0.869868	  0.963087	  4.41651e-05	  3.82881e-06	  24	  9.72992e-07
48	  0.971131	  0.970495	  3.44619e-05	  2.59614e-06	  24	  6.59743e-07
49	  0.296192	  0	  0.000414022	  8.07297e-06	  6	  3.69943e-06
50	  0.314159	  0.333333	  0.00037596	  9.85249e-06	  12	  3.33679e-06
51	  0.36276	  0.57735	  0.000280692	  8.21676e-06	  12	  2.78281e-06
52	  0.431771	  0.727607	  0.000198294	  9.29947e-06	  12	  3.1495e-06
53	  0.51302	  0.816497	  0.000139008	  9.9413e-06	  12	  3.36687e-06
54	  0.601569	  0.870388	  9.91124e-05	  6.78481e-06	  12	  2.29785e-06
55	  0.694632	  0.904534	  7.26177e-05	  5.55484e-06	  12	  1.88129e-06
56	  0.790617	  0.927173	  5.46297e-05	  3.20025e-06	  12	  1.08385e-06
57	  0.888577	  0.942809	  4.21085e-05	  3.25687e-06	  12	  1.10302e-06
58	  0.987924	  0.953998	  3.31521e-05	  1.87448e-06	  12	  6.34839e-07
59	  0.314159	  0	  0.00037596	  1.03821e-05	  6	  4.75758e-06
60	  0.331153	  0.316228	  0.000340464	  8.19205e-06	  12	  2.77444e-06
61	  0.377572	  0.5547	  0.000260936	  1.05526e-05	  12	  3.5739e-06
62	  0.444288	  0.707107	  0.000187456	  5.77746e-06	  12	  1.95668e-06
63	  0.523599	  0.8	  0.000133209	  8.50664e-06	  12	  2.88099e-06
64	  0.610616	  0.857493	  9.59816e-05	  3.29835e-06	  12	  1.11707e-06
65	  0.702481	  0.894427	  7.0851e-05	  4.18167e-06	  12	  1.41623e-06
66	  0.797522	  0.919145	  5.3585e-05	  4.28379e-06	  12	  1.45081e-06
67	  0.894726	  0.936329	  4.14504e-05	  1.8933e-06	  12	  6.41214e-07
68	  0.993459	  0.948683	  3.27382e-05	  2.05876e-06	  12	  6.97251e-07
69	  0.331153	  0	  0.000340464	  6.65649e-06	  12	  2.25439e-06
70	  0.347316	  0.301511	  0.000306666	  6.25099e-06	  24	  1.58853e-06
71	  0.391825	  0.534522	  0.000242943	  6.8109e-06	  24	  1.73082e-06
72	  0.456463	  0.688247	  0.000177518	  9.71139e-06	  24	  2.4679e-06
73	  0.533968	  0.784465	  0.000127767	  4.7741e-06	  24	  1.21321e-06
74	  0.61953	  0.845154	  9.30468e-05	  4.56499e-06	  24	  1.16008e-06
75	  0.710244	  0.884652	  6.91796e-05	  5.12732e-06	  24	  1.30298e-06
76	  0.804368	  0.911322	  5.25828e-05	  3.96722e-06	  24	  1.00817e-06
77	  0.900833	  0.929981	  4.08315e-05	  2.89078e-06	  24	  7.34618e-07
78	  0.998963	  0.943456	  3.23351e-05	  2.26834e-06	  24	  5.7644e-07
79	  0.377572	  0	  0.000260936	  5.45191e-06	  12	  1.84643e-06
80	  0.391825	  0.267261	  0.000242943	  4.50269e-06	  24	  1.14424e-06
81	  0.431771	  0.485071	  0.000198294	  6.47571e-06	  24	  1.64564e-06
82	  0.491179	  0.639602	  0.000151991	  4.69906e-06	  24	  1.19414e-06
83	  0.563933	  0.742781	  0.000113728	  5.96081e-06	  24	  1.51479e-06
84	  0.645536	  0.811107	  8.51493e-05	  4.74637e-06	  24	  1.20617e-06
