#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00306127	  0.00044064	  3	  0.000276436
1	  0.20944	  1	  0.0010874	  0.000128336	  3	  8.05114e-05
2	  0.314159	  1	  0.000509336	  0.00011642	  3	  7.3036e-05
3	  0.418879	  1	  0.00028546	  2.08781e-05	  3	  1.30979e-05
4	  0.523599	  1	  0.000180467	  7.05435e-06	  3	  4.42555e-06
5	  0.628319	  1	  0.000122281	  3.84777e-05	  3	  2.4139e-05
6	  0.733038	  1	  8.74227e-05	  1.55428e-05	  3	  9.75079e-06
7	  0.837758	  1	  6.50738e-05	  1.22954e-05	  3	  7.71354e-06
8	  0.942478	  1	  4.99708e-05	  2.05034e-06	  3	  1.28628e-06
9	  0.10472	  0	  0.00306127	  7.68258e-05	  6	  3.52053e-05
10	  0.148096	  0.707107	  0.00194673	  0.00010904	  12	  3.6929e-05
11	  0.23416	  0.894427	  0.000861366	  0.000128406	  12	  4.34878e-05
12	  0.331153	  0.948683	  0.000461248	  5.35827e-05	  12	  1.81471e-05
13	  0.431771	  0.970143	  0.000268642	  2.84354e-05	  12	  9.63035e-06
14	  0.533968	  0.980581	  0.000173094	  1.80474e-05	  12	  6.11222e-06
15	  0.636985	  0.986394	  0.000118696	  1.24969e-05	  12	  4.2324e-06
16	  0.74048	  0.989949	  8.55312e-05	  1.46572e-05	  12	  4.96403e-06
17	  0.844278	  0.992278	  6.3942e-05	  8.01441e-06	  12	  2.71428e-06
18	  0.948278	  0.993884	  4.92751e-05	  7.56845e-06	  12	  2.56325e-06
19	  0.148096	  0	  0.00194673	  4.21593e-05	  6	  1.93194e-05
20	  0.18138	  0.57735	  0.00138108	  5.76658e-05	  12	  1.953e-05
21	  0.25651	  0.816497	  0.000758093	  6.43734e-05	  12	  2.18017e-05
22	  0.347316	  0.904534	  0.00041546	  3.6394e-05	  12	  1.23258e-05
23	  0.444288	  0.942809	  0.000253958	  2.17891e-05	  12	  7.37942e-06
24	  0.54414	  0.96225	  0.000166222	  2.25265e-05	  12	  7.62918e-06
25	  0.645536	  0.973329	  0.000115357	  1.2592e-05	  12	  4.26459e-06
26	  0.747849	  0.980196	  8.36612e-05	  9.5136e-06	  12	  3.22202e-06
27	  0.850747	  0.984732	  6.28792e-05	  9.76398e-06	  12	  3.30682e-06
28	  0.954042	  0.987878	  4.86063e-05	  6.68641e-06	  12	  2.26452e-06
29	  0.20944	  0	  0.0010874	  2.63314e-05	  6	  1.20663e-05
30	  0.23416	  0.447214	  0.000861366	  4.14382e-05	  12	  1.40341e-05
31	  0.296192	  0.707107	  0.000560902	  4.87412e-05	  12	  1.65074e-05
32	  0.377572	  0.83205	  0.000353507	  3.39313e-05	  12	  1.14917e-05
33	  0.468321	  0.894427	  0.000227855	  2.67917e-05	  12	  9.07368e-06
34	  0.563933	  0.928477	  0.000154074	  1.01114e-05	  12	  3.42447e-06
35	  0.662306	  0.948683	  0.000109103	  1.10865e-05	  12	  3.75471e-06
36	  0.762371	  0.961524	  8.01954e-05	  9.38602e-06	  12	  3.17881e-06
37	  0.863541	  0.970143	  6.0809e-05	  3.5574e-06	  12	  1.2048e-06
38	  0.965468	  0.976187	  4.73186e-05	  5.1804e-06	  12	  1.75447e-06
39	  0.23416	  0	  0.000861366	  2.62868e-05	  12	  8.9027e-06
40	  0.25651	  0.408248	  0.000758093	  2.5932e-05	  24	  6.58995e-06
41	  0.314159	  0.666667	  0.000509336	  3.50908e-05	  24	  8.91741e-06
42	  0.391825	  0.801784	  0.00032913	  2.52365e-05	  24	  6.41321e-06
43	  0.479886	  0.872872	  0.00021626	  3.04371e-05	  24	  7.73479e-06
44	  0.573574	  0.912871	  0.000148705	  1.32462e-05	  24	  3.36617e-06
45	  0.670534	  0.937043	  0.000106245	  9.39183e-06	  24	  2.38669e-06
46	  0.76953	  0.952579	  7.85788e-05	  8.98161e-06	  24	  2.28244e-06
47	  0.869868	  0.963087	  5.98331e-05	  7.59804e-06	  24	  1.93085e-06
