#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000489785	  3	  0.000307267
1	  0.20944	  1	  0.00120796	  0.000140358	  3	  8.80534e-05
2	  0.314159	  1	  0.00056581	  0.000130197	  3	  8.16791e-05
3	  0.418879	  1	  0.000317111	  2.37445e-05	  3	  1.48961e-05
4	  0.523599	  1	  0.000200477	  7.70052e-06	  3	  4.83092e-06
5	  0.628319	  1	  0.000135839	  3.95024e-05	  3	  2.47818e-05
6	  0.733038	  1	  9.71158e-05	  1.72241e-05	  3	  1.08056e-05
7	  0.837758	  1	  7.2289e-05	  1.4042e-05	  3	  8.80926e-06
8	  0.942478	  1	  5.55114e-05	  2.21406e-06	  3	  1.38899e-06
9	  0.10472	  0	  0.00340069	  8.48662e-05	  6	  3.88898e-05
10	  0.148096	  0.707107	  0.00216258	  0.000119523	  12	  4.04795e-05
11	  0.23416	  0.894427	  0.000956871	  0.000143457	  12	  4.85854e-05
12	  0.331153	  0.948683	  0.000512389	  5.88117e-05	  12	  1.99181e-05
13	  0.431771	  0.970143	  0.000298428	  3.10273e-05	  12	  1.05082e-05
14	  0.533968	  0.980581	  0.000192286	  2.03166e-05	  12	  6.88073e-06
15	  0.636985	  0.986394	  0.000131856	  1.3069e-05	  12	  4.42614e-06
16	  0.74048	  0.989949	  9.50147e-05	  1.61789e-05	  12	  5.47939e-06
17	  0.844278	  0.992278	  7.10317e-05	  8.43807e-06	  12	  2.85776e-06
18	  0.948278	  0.993884	  5.47385e-05	  8.04531e-06	  12	  2.72475e-06
19	  0.148096	  0	  0.00216258	  4.60196e-05	  6	  2.10884e-05
20	  0.18138	  0.57735	  0.00153421	  6.35096e-05	  12	  2.15091e-05
21	  0.25651	  0.816497	  0.000842148	  7.03267e-05	  12	  2.38179e-05
22	  0.347316	  0.904534	  0.000461525	  3.99921e-05	  12	  1.35443e-05
23	  0.444288	  0.942809	  0.000282116	  2.52488e-05	  12	  8.55115e-06
24	  0.54414	  0.96225	  0.000184652	  2.36613e-05	  12	  8.01351e-06
25	  0.645536	  0.973329	  0.000128147	  1.39455e-05	  12	  4.723e-06
26	  0.747849	  0.980196	  9.29373e-05	  9.70979e-06	  12	  3.28847e-06
27	  0.850747	  0.984732	  6.98511e-05	  1.051e-05	  12	  3.55947e-06
28	  0.954042	  0.987878	  5.39956e-05	  7.56235e-06	  12	  2.56118e-06
29	  0.20944	  0	  0.00120796	  2.82735e-05	  6	  1.29563e-05
30	  0.23416	  0.447214	  0.000956871	  4.5836e-05	  12	  1.55235e-05
31	  0.296192	  0.707107	  0.000623093	  5.39857e-05	  12	  1.82836e-05
32	  0.377572	  0.83205	  0.000392702	  3.70845e-05	  12	  1.25596e-05
33	  0.468321	  0.894427	  0.000253118	  2.98219e-05	  12	  1.00999e-05
34	  0.563933	  0.928477	  0.000171157	  1.10669e-05	  12	  3.74809e-06
35	  0.662306	  0.948683	  0.000121199	  1.16792e-05	  12	  3.95546e-06
36	  0.762371	  0.961524	  8.90872e-05	  1.0977e-05	  12	  3.71763e-06
37	  0.863541	  0.970143	  6.75513e-05	  3.58848e-06	  12	  1.21533e-06
38	  0.965468	  0.976187	  5.25652e-05	  5.39516e-06	  12	  1.8272e-06
