#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.000282966	  3	  0.000177519
1	  0.20944	  1	  0.00151751	  7.91046e-05	  3	  4.96263e-05
2	  0.314159	  1	  0.0007108	  7.72666e-05	  3	  4.84732e-05
3	  0.418879	  1	  0.000398371	  1.51707e-05	  3	  9.51733e-06
4	  0.523599	  1	  0.000251849	  4.29586e-06	  3	  2.69501e-06
5	  0.628319	  1	  0.000170648	  1.83388e-05	  3	  1.15049e-05
6	  0.733038	  1	  0.000122002	  8.90738e-06	  3	  5.58804e-06
7	  0.837758	  1	  9.08132e-05	  8.16239e-06	  3	  5.12068e-06
8	  0.942478	  1	  6.97363e-05	  1.27157e-06	  3	  7.9772e-07
9	  0.10472	  0	  0.00427213	  4.86929e-05	  6	  2.23134e-05
10	  0.148096	  0.707107	  0.00271675	  6.76601e-05	  12	  2.29148e-05
11	  0.23416	  0.894427	  0.00120207	  8.34166e-05	  12	  2.82511e-05
12	  0.331153	  0.948683	  0.00064369	  3.31877e-05	  12	  1.12398e-05
13	  0.431771	  0.970143	  0.000374901	  1.84179e-05	  12	  6.23767e-06
14	  0.533968	  0.980581	  0.00024156	  1.23244e-05	  12	  4.17395e-06
15	  0.636985	  0.986394	  0.000165645	  7.11315e-06	  12	  2.40905e-06
16	  0.74048	  0.989949	  0.000119362	  9.59722e-06	  12	  3.25034e-06
17	  0.844278	  0.992278	  8.92337e-05	  4.33385e-06	  12	  1.46777e-06
18	  0.948278	  0.993884	  6.87654e-05	  4.21798e-06	  12	  1.42853e-06
19	  0.148096	  0	  0.00271675	  2.53389e-05	  6	  1.16115e-05
20	  0.18138	  0.57735	  0.00192736	  3.35452e-05	  12	  1.13609e-05
21	  0.25651	  0.816497	  0.00105795	  3.858e-05	  12	  1.30661e-05
22	  0.347316	  0.904534	  0.000579791	  2.32671e-05	  12	  7.88e-06
23	  0.444288	  0.942809	  0.000354409	  1.64394e-05	  12	  5.56763e-06
24	  0.54414	  0.96225	  0.000231969	  1.24197e-05	  12	  4.20625e-06
25	  0.645536	  0.973329	  0.000160985	  8.01952e-06	  12	  2.71601e-06
26	  0.747849	  0.980196	  0.000116753	  4.76919e-06	  12	  1.61521e-06
27	  0.850747	  0.984732	  8.77505e-05	  5.64607e-06	  12	  1.91218e-06
28	  0.954042	  0.987878	  6.78321e-05	  4.06973e-06	  12	  1.37832e-06
29	  0.20944	  0	  0.00151751	  1.57684e-05	  6	  7.22586e-06
30	  0.23416	  0.447214	  0.00120207	  2.65674e-05	  12	  8.99772e-06
31	  0.296192	  0.707107	  0.000782761	  3.20401e-05	  12	  1.08512e-05
32	  0.377572	  0.83205	  0.000493333	  2.10143e-05	  12	  7.11701e-06
33	  0.468321	  0.894427	  0.00031798	  1.68108e-05	  12	  5.69342e-06
34	  0.563933	  0.928477	  0.000215017	  6.73518e-06	  12	  2.28104e-06
35	  0.662306	  0.948683	  0.000152257	  6.29731e-06	  12	  2.13274e-06
36	  0.762371	  0.961524	  0.000111916	  7.12601e-06	  12	  2.4134e-06
37	  0.863541	  0.970143	  8.48614e-05	  1.56688e-06	  12	  5.30664e-07
38	  0.965468	  0.976187	  6.60351e-05	  2.71631e-06	  12	  9.19946e-07
39	  0.23416	  0	  0.00120207	  1.6481e-05	  12	  5.5817e-06
40	  0.25651	  0.408248	  0.00105795	  1.55314e-05	  24	  3.94691e-06
41	  0.314159	  0.666667	  0.0007108	  2.12282e-05	  24	  5.3946e-06
42	  0.391825	  0.801784	  0.000459314	  1.58122e-05	  24	  4.01826e-06
43	  0.479886	  0.872872	  0.000301799	  1.76535e-05	  24	  4.48617e-06
44	  0.573574	  0.912871	  0.000207525	  8.23941e-06	  24	  2.09383e-06
45	  0.670534	  0.937043	  0.00014827	  5.1625e-06	  24	  1.31192e-06
46	  0.76953	  0.952579	  0.00010966	  4.97883e-06	  24	  1.26524e-06
