#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00206411	  0.000574457	  3	  0.000360386
1	  0.20944	  1	  0.000733195	  0.000174382	  3	  0.000109399
2	  0.314159	  1	  0.000343428	  0.000145613	  3	  9.13506e-05
3	  0.418879	  1	  0.000192476	  2.46721e-05	  3	  1.5478e-05
4	  0.523599	  1	  0.000121683	  1.22891e-05	  3	  7.70959e-06
5	  0.628319	  1	  8.245e-05	  6.19596e-05	  3	  3.88704e-05
6	  0.733038	  1	  5.89461e-05	  1.84977e-05	  3	  1.16045e-05
7	  0.837758	  1	  4.38771e-05	  1.30644e-05	  3	  8.19592e-06
8	  0.942478	  1	  3.36936e-05	  4.98116e-06	  3	  3.12493e-06
9	  0.10472	  0	  0.00206411	  0.000115357	  6	  5.2862e-05
10	  0.148096	  0.707107	  0.00131262	  0.00015393	  12	  5.21321e-05
11	  0.23416	  0.894427	  0.00058079	  0.000165758	  12	  5.61381e-05
12	  0.331153	  0.948683	  0.000311004	  7.46519e-05	  12	  2.52827e-05
13	  0.431771	  0.970143	  0.000181136	  3.57977e-05	  12	  1.21238e-05
14	  0.533968	  0.980581	  0.000116712	  2.31998e-05	  12	  7.85718e-06
15	  0.636985	  0.986394	  8.00325e-05	  1.99376e-05	  12	  6.75239e-06
16	  0.74048	  0.989949	  5.76708e-05	  1.7531e-05	  12	  5.9373e-06
17	  0.844278	  0.992278	  4.31139e-05	  1.23258e-05	  12	  4.17444e-06
18	  0.948278	  0.993884	  3.32245e-05	  1.08875e-05	  12	  3.68733e-06
19	  0.148096	  0	  0.00131262	  6.71109e-05	  6	  3.07534e-05
20	  0.18138	  0.57735	  0.000931218	  8.61259e-05	  12	  2.91687e-05
21	  0.25651	  0.816497	  0.000511156	  9.05763e-05	  12	  3.06759e-05
22	  0.347316	  0.904534	  0.00028013	  4.96475e-05	  12	  1.68144e-05
23	  0.444288	  0.942809	  0.000171235	  2.49278e-05	  12	  8.44243e-06
24	  0.54414	  0.96225	  0.000112078	  3.43042e-05	  12	  1.1618e-05
25	  0.645536	  0.973329	  7.77813e-05	  1.54694e-05	  12	  5.23909e-06
26	  0.747849	  0.980196	  5.64099e-05	  1.63194e-05	  12	  5.52697e-06
27	  0.850747	  0.984732	  4.23973e-05	  1.37833e-05	  12	  4.66805e-06
28	  0.954042	  0.987878	  3.27736e-05	  7.47416e-06	  12	  2.53131e-06
29	  0.20944	  0	  0.000733195	  4.17986e-05	  6	  1.91541e-05
30	  0.23416	  0.447214	  0.00058079	  5.80648e-05	  12	  1.96651e-05
31	  0.296192	  0.707107	  0.000378197	  6.47468e-05	  12	  2.19281e-05
32	  0.377572	  0.83205	  0.000238358	  4.69608e-05	  12	  1.59044e-05
33	  0.468321	  0.894427	  0.000153635	  3.54148e-05	  12	  1.19941e-05
34	  0.563933	  0.928477	  0.000103887	  1.2416e-05	  12	  4.20499e-06
35	  0.662306	  0.948683	  7.35641e-05	  1.59528e-05	  12	  5.40283e-06
36	  0.762371	  0.961524	  5.4073e-05	  1.00319e-05	  12	  3.39755e-06
37	  0.863541	  0.970143	  4.10014e-05	  6.01319e-06	  12	  2.03652e-06
38	  0.965468	  0.976187	  3.19053e-05	  7.00191e-06	  12	  2.37137e-06
39	  0.23416	  0	  0.00058079	  4.10795e-05	  12	  1.39126e-05
40	  0.25651	  0.408248	  0.000511156	  3.98571e-05	  24	  1.01287e-05
41	  0.314159	  0.666667	  0.000343428	  4.90121e-05	  24	  1.24552e-05
42	  0.391825	  0.801784	  0.000221921	  3.42163e-05	  24	  8.6952e-06
43	  0.479886	  0.872872	  0.000145817	  4.30133e-05	  24	  1.09307e-05
44	  0.573574	  0.912871	  0.000100267	  1.84098e-05	  24	  4.67839e-06
45	  0.670534	  0.937043	  7.16376e-05	  1.35581e-05	  24	  3.44544e-06
46	  0.76953	  0.952579	  5.2983e-05	  1.33107e-05	  24	  3.38258e-06
47	  0.869868	  0.963087	  4.03434e-05	  1.10041e-05	  24	  2.7964e-06
48	  0.971131	  0.970495	  3.14799e-05	  7.06343e-06	  24	  1.79499e-06
49	  0.296192	  0	  0.000378197	  2.23682e-05	  6	  1.02502e-05
50	  0.314159	  0.333333	  0.000343428	  2.89522e-05	  12	  9.80538e-06
51	  0.36276	  0.57735	  0.000256404	  2.52852e-05	  12	  8.56346e-06
52	  0.431771	  0.727607	  0.000181136	  2.81526e-05	  12	  9.53459e-06
