#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.0037933	  0.000473084	  3	  0.000296789
1	  0.20944	  1	  0.00133278	  0.000129031	  3	  8.09476e-05
2	  0.314159	  1	  0.00060896	  0.000125212	  3	  7.85521e-05
3	  0.418879	  1	  0.00034182	  2.45722e-05	  3	  1.54153e-05
4	  0.523599	  1	  0.000214165	  7.0925e-06	  3	  4.44948e-06
5	  0.628319	  1	  0.000144299	  2.98284e-05	  3	  1.87129e-05
6	  0.733038	  1	  0.000102766	  1.51636e-05	  3	  9.51289e-06
7	  0.837758	  1	  7.61654e-05	  1.34169e-05	  3	  8.41712e-06
8	  0.942478	  1	  5.82302e-05	  2.18917e-06	  3	  1.37338e-06
9	  0.10472	  0	  0.0037933	  7.56588e-05	  6	  3.46705e-05
10	  0.148096	  0.707107	  0.00241055	  0.000109923	  12	  3.72282e-05
11	  0.23416	  0.894427	  0.00104482	  0.000136731	  12	  4.63072e-05
12	  0.331153	  0.948683	  0.000554061	  5.39197e-05	  12	  1.82613e-05
13	  0.431771	  0.970143	  0.000320665	  2.80275e-05	  12	  9.49222e-06
14	  0.533968	  0.980581	  0.000205289	  2.01037e-05	  12	  6.80862e-06
15	  0.636985	  0.986394	  0.000140111	  1.0868e-05	  12	  3.68073e-06
16	  0.74048	  0.989949	  0.000100435	  1.49298e-05	  12	  5.05634e-06
17	  0.844278	  0.992278	  7.48203e-05	  6.91332e-06	  12	  2.34137e-06
18	  0.948278	  0.993884	  5.74466e-05	  6.62296e-06	  12	  2.24303e-06
19	  0.148096	  0	  0.00241055	  4.02991e-05	  6	  1.8467e-05
20	  0.18138	  0.57735	  0.0016626	  5.56572e-05	  12	  1.88497e-05
21	  0.25651	  0.816497	  0.000909659	  6.2456e-05	  12	  2.11523e-05
22	  0.347316	  0.904534	  0.000501017	  3.71483e-05	  12	  1.25812e-05
23	  0.444288	  0.942809	  0.000302482	  2.6947e-05	  12	  9.12629e-06
24	  0.54414	  0.96225	  0.000197236	  1.93094e-05	  12	  6.53961e-06
25	  0.645536	  0.973329	  0.000136072	  1.28166e-05	  12	  4.34065e-06
26	  0.747849	  0.980196	  9.82357e-05	  7.45534e-06	  12	  2.52494e-06
27	  0.850747	  0.984732	  7.34906e-05	  8.79666e-06	  12	  2.97921e-06
28	  0.954042	  0.987878	  5.66677e-05	  6.7527e-06	  12	  2.28697e-06
29	  0.20944	  0	  0.00133278	  2.44318e-05	  6	  1.11958e-05
30	  0.23416	  0.447214	  0.00104482	  4.12284e-05	  12	  1.3963e-05
31	  0.296192	  0.707107	  0.000677885	  5.04002e-05	  12	  1.70693e-05
32	  0.377572	  0.83205	  0.000422205	  3.33161e-05	  12	  1.12833e-05
33	  0.468321	  0.894427	  0.000271367	  2.75239e-05	  12	  9.32167e-06
34	  0.563933	  0.928477	  0.000182555	  1.01326e-05	  12	  3.43166e-06
35	  0.662306	  0.948683	  0.000128648	  9.68361e-06	  12	  3.2796e-06
36	  0.762371	  0.961524	  9.41368e-05	  1.14253e-05	  12	  3.86948e-06
37	  0.863541	  0.970143	  7.11145e-05	  2.57919e-06	  12	  8.73508e-07
38	  0.965468	  0.976187	  5.5124e-05	  4.12103e-06	  12	  1.39569e-06
39	  0.23416	  0	  0.00104482	  2.55348e-05	  12	  8.64801e-06
40	  0.25651	  0.408248	  0.000909659	  2.4502e-05	  24	  6.22655e-06
41	  0.314159	  0.666667	  0.00060896	  3.37286e-05	  24	  8.57125e-06
42	  0.391825	  0.801784	  0.000393178	  2.48036e-05	  24	  6.30318e-06
43	  0.479886	  0.872872	  0.000257585	  2.79759e-05	  24	  7.10936e-06
44	  0.573574	  0.912871	  0.000175943	  1.31033e-05	  24	  3.32986e-06
45	  0.670534	  0.937043	  0.000125138	  7.90618e-06	  24	  2.00915e-06
46	  0.76953	  0.952579	  9.21163e-05	  7.85298e-06	  24	  1.99563e-06
47	  0.869868	  0.963087	  6.99396e-05	  6.18455e-06	  24	  1.57164e-06
48	  0.971131	  0.970495	  5.43589e-05	  5.28187e-06	  24	  1.34225e-06
49	  0.296192	  0	  0.000677885	  1.45433e-05	  6	  6.66446e-06
50	  0.314159	  0.333333	  0.00060896	  1.85264e-05	  12	  6.27444e-06
51	  0.36276	  0.57735	  0.000456691	  1.5614e-05	  12	  5.28808e-06
52	  0.431771	  0.727607	  0.000320665	  2.12518e-05	  12	  7.19745e-06
53	  0.51302	  0.816497	  0.000223509	  1.68447e-05	  12	  5.70488e-06
54	  0.601569	  0.870388	  0.000158789	  1.34197e-05	  12	  4.54491e-06
55	  0.694632	  0.904534	  0.000115719	  1.40983e-05	  12	  4.77475e-06
56	  0.790617	  0.927173	  8.67475e-05	  7.81786e-06	  12	  2.64771e-06
57	  0.888577	  0.942809	  6.66369e-05	  5.98304e-06	  12	  2.02631e-06
58	  0.987924	  0.953998	  5.2307e-05	  2.75483e-06	  12	  9.32993e-07
59	  0.314159	  0	  0.00060896	  1.90754e-05	  6	  8.74128e-06
60	  0.331153	  0.316228	  0.000554061	  1.50949e-05	  12	  5.11228e-06
61	  0.377572	  0.5547	  0.000422205	  2.1791e-05	  12	  7.38008e-06
62	  0.444288	  0.707107	  0.000302482	  1.15583e-05	  12	  3.9145e-06
63	  0.523599	  0.8	  0.000214165	  1.70822e-05	  12	  5.7853e-06
64	  0.610616	  0.857493	  0.000153609	  7.26272e-06	  12	  2.4597e-06
65	  0.702481	  0.894427	  0.000112929	  8.66266e-06	  12	  2.93383e-06
66	  0.797522	  0.919145	  8.50375e-05	  7.1458e-06	  12	  2.4201e-06
67	  0.894726	  0.936329	  6.56091e-05	  4.20505e-06	  12	  1.42414e-06
68	  0.993459	  0.948683	  5.16337e-05	  4.52056e-06	  12	  1.531e-06
69	  0.331153	  0	  0.000554061	  1.17419e-05	  12	  3.9767e-06
70	  0.347316	  0.301511	  0.000501017	  1.06877e-05	  24	  2.71601e-06
71	  0.391825	  0.534522	  0.000393178	  1.09986e-05	  24	  2.79502e-06
72	  0.456463	  0.688247	  0.000286294	  2.11485e-05	  24	  5.37434e-06
73	  0.533968	  0.784465	  0.000205289	  1.1706e-05	  24	  2.97478e-06
74	  0.61953	  0.845154	  0.000148921	  7.625e-06	  24	  1.9377e-06
75	  0.710244	  0.884652	  0.000110234	  1.32517e-05	  24	  3.36757e-06
76	  0.804368	  0.911322	  8.34695e-05	  6.36811e-06	  24	  1.61829e-06
77	  0.900833	  0.929981	  6.45884e-05	  5.24873e-06	  24	  1.33383e-06
78	  0.998963	  0.943456	  5.09642e-05	  3.45897e-06	  24	  8.79007e-07
79	  0.377572	  0	  0.000422205	  9.79199e-06	  12	  3.3163e-06
80	  0.391825	  0.267261	  0.000393178	  7.20842e-06	  24	  1.83183e-06
81	  0.431771	  0.485071	  0.000320665	  1.32716e-05	  24	  3.37263e-06
82	  0.491179	  0.639602	  0.000245153	  9.16779e-06	  24	  2.32976e-06
83	  0.563933	  0.742781	  0.000182555	  1.23314e-05	  24	  3.13371e-06
84	  0.645536	  0.811107	  0.000136072	  1.02464e-05	  24	  2.60386e-06
85	  0.733038	  0.857143	  0.000102766	  8.64608e-06	  24	  2.19718e-06
86	  0.824564	  0.889001	  7.88875e-05	  4.29465e-06	  24	  1.09137e-06
87	  0.918912	  0.911685	  6.17322e-05	  6.12747e-06	  24	  1.55714e-06
88	  0.418879	  0	  0.00034182	  2.12926e-06	  6	  9.75728e-07
89	  0.431771	  0.242536	  0.000320665	  5.31481e-06	  12	  1.79999e-06
90	  0.468321	  0.447214	  0.000271367	  1.03202e-05	  12	  3.49519e-06
91	  0.523599	  0.6	  0.000214165	  9.1728e-06	  12	  3.1066e-06
92	  0.592384	  0.707107	  0.000164113	  4.37039e-06	  12	  1.48014e-06
93	  0.670534	  0.780869	  0.000125138	  9.59632e-06	  12	  3.25004e-06
94	  0.755145	  0.83205	  9.61764e-05	  5.72033e-06	  12	  1.93733e-06
95	  0.844278	  0.868243	  7.48203e-05	  5.6392e-06	  12	  1.90986e-06
96	  0.936642	  0.894427	  5.90687e-05	  2.78691e-06	  12	  9.43856e-07
97	  0.431771	  0	  0.000320665	  5.01158e-06	  12	  1.6973e-06
98	  0.444288	  0.235702	  0.000302482	  3.57283e-06	  24	  9.07943e-07
99	  0.479886	  0.436436	  0.000257585	  1.11583e-05	  24	  2.83559e-06
100	  0.533968	  0.588348	  0.000205289	  6.19756e-06	  24	  1.57495e-06
101	  0.601569	  0.696311	  0.000158789	  6.06199e-06	  24	  1.5405e-06
102	  0.678662	  0.771517	  0.000121881	  5.04614e-06	  24	  1.28235e-06
103	  0.762371	  0.824163	  9.41368e-05	  7.55399e-06	  24	  1.91965e-06
104	  0.850747	  0.86164	  7.34906e-05	  6.44893e-06	  24	  1.63883e-06
105	  0.942478	  0.888889	  5.82302e-05	  5.14981e-06	  24	  1.30869e-06
106	  0.444288	  0	  0.000302482	  4.92988e-06	  6	  2.25911e-06
107	  0.456463	  0.229416	  0.000286294	  9.13556e-06	  12	  3.09399e-06
108	  0.491179	  0.426401	  0.000245153	  7.46368e-06	  12	  2.52776e-06
109	  0.54414	  0.57735	  0.000197236	  2.59395e-06	  12	  8.78507e-07
110	  0.610616	  0.685994	  0.000153609	  8.94944e-06	  12	  3.03095e-06
111	  0.686693	  0.762493	  0.000118782	  6.02422e-06	  12	  2.04025e-06
112	  0.76953	  0.816497	  9.21163e-05	  5.71381e-06	  12	  1.93513e-06
113	  0.857168	  0.855186	  7.22981e-05	  3.48145e-06	  12	  1.17908e-06
114	  0.948278	  0.883452	  5.74466e-05	  2.49109e-06	  12	  8.43671e-07
115	  0.468321	  0	  0.000271367	  6.2913e-06	  12	  2.13071e-06
116	  0.479886	  0.218218	  0.000257585	  8.60447e-06	  24	  2.1866e-06
117	  0.51302	  0.408248	  0.000223509	  8.47077e-06	  24	  2.15263e-06
118	  0.563933	  0.557086	  0.000182555	  8.33888e-06	  24	  2.11911e-06
119	  0.628319	  0.666667	  0.000144299	  6.7073e-06	  24	  1.70449e-06
120	  0.702481	  0.745356	  0.000112929	  6.89733e-06	  24	  1.75278e-06
121	  0.783651	  0.801784	  8.85207e-05	  5.96878e-06	  24	  1.51681e-06
122	  0.869868	  0.842701	  6.99396e-05	  4.16145e-06	  24	  1.05752e-06
123	  0.959772	  0.872872	  5.58936e-05	  3.62934e-06	  24	  9.22302e-07
124	  0.523599	  0	  0.000214165	  4.2888e-06	  18	  1.22532e-06
125	  0.533968	  0.196116	  0.000205289	  4.1408e-06	  36	  8.97173e-07
126	  0.563933	  0.371391	  0.000182555	  3.87244e-06	  36	  8.3903e-07
127	  0.610616	  0.514496	  0.000153609	  4.7395e-06	  36	  1.02689e-06
128	  0.670534	  0.624695	  0.000125138	  4.92631e-06	  36	  1.06737e-06
129	  0.74048	  0.707107	  0.000100435	  5.4869e-06	  36	  1.18883e-06
130	  0.817887	  0.768221	  8.03727e-05	  4.51082e-06	  36	  9.77345e-07
131	  0.900833	  0.813733	  6.45884e-05	  3.74052e-06	  36	  8.10446e-07
132	  0.987924	  0.847998	  5.2307e-05	  3.44555e-06	  36	  7.46537e-07
133	  0.533968	  0	  0.000205289	  4.01303e-06	  12	  1.35911e-06
134	  0.54414	  0.19245	  0.000197236	  5.78653e-06	  24	  1.4705e-06
135	  0.573574	  0.365148	  0.000175943	  3.92414e-06	  24	  9.97218e-07
136	  0.61953	  0.507093	  0.000148921	  5.18424e-06	  24	  1.31744e-06
137	  0.678662	  0.617213	  0.000121881	  5.09386e-06	  24	  1.29447e-06
138	  0.747849	  0.70014	  9.82357e-05	  4.63737e-06	  24	  1.17847e-06
139	  0.824564	  0.762001	  7.88875e-05	  1.9767e-06	  24	  5.02326e-07
140	  0.9069	  0.80829	  6.35745e-05	  4.35279e-06	  24	  1.10615e-06
141	  0.993459	  0.843274	  5.16337e-05	  3.31625e-06	  24	  8.42739e-07
142	  0.563933	  0	  0.000182555	  1.61042e-06	  12	  5.45409e-07
143	  0.573574	  0.182574	  0.000175943	  3.25669e-06	  24	  8.27603e-07
144	  0.601569	  0.348155	  0.000158789	  4.47916e-06	  24	  1.13826e-06
145	  0.645536	  0.486664	  0.000136072	  4.99027e-06	  24	  1.26815e-06
146	  0.702481	  0.596285	  0.000112929	  5.48001e-06	  24	  1.3926e-06
147	  0.76953	  0.680414	  9.21163e-05	  3.04517e-06	  24	  7.73851e-07
148	  0.844278	  0.744208	  7.48203e-05	  4.92993e-06	  24	  1.25282e-06
149	  0.92486	  0.792594	  6.08387e-05	  3.56048e-06	  24	  9.04805e-07
150	  0.592384	  0	  0.000164113	  1.132e-06	  6	  5.18737e-07
151	  0.601569	  0.174078	  0.000158789	  2.48394e-06	  12	  8.4125e-07
152	  0.628319	  0.333333	  0.000144299	  3.53118e-06	  12	  1.19592e-06
153	  0.670534	  0.468521	  0.000125138	  3.03867e-06	  12	  1.02912e-06
154	  0.72552	  0.57735	  0.000105121	  5.70338e-06	  12	  1.93159e-06
155	  0.790617	  0.662266	  8.67475e-05	  4.02618e-06	  12	  1.36357e-06
156	  0.863541	  0.727607	  7.11145e-05	  3.55201e-06	  12	  1.20298e-06
157	  0.942478	  0.777778	  5.82302e-05	  2.6624e-06	  12	  9.01689e-07
158	  0.610616	  0	  0.000153609	  2.70965e-06	  12	  9.17691e-07
159	  0.61953	  0.169031	  0.000148921	  3.07794e-06	  24	  7.8218e-07
160	  0.645536	  0.324443	  0.000136072	  3.60233e-06	  24	  9.15438e-07
161	  0.686693	  0.457496	  0.000118782	  3.91401e-06	  24	  9.94644e-07
162	  0.74048	  0.565685	  0.000100435	  3.38383e-06	  24	  8.59912e-07
163	  0.804368	  0.650945	  8.34695e-05	  4.50865e-06	  24	  1.14576e-06
164	  0.876148	  0.717137	  6.87731e-05	  3.67201e-06	  24	  9.33145e-07
165	  0.954042	  0.76835	  5.66677e-05	  3.04133e-06	  24	  7.72876e-07
166	  0.628319	  0	  0.000144299	  8.45046e-06	  6	  3.87241e-06
167	  0.636985	  0.164399	  0.000140111	  4.4547e-06	  12	  1.5087e-06
168	  0.662306	  0.316228	  0.000128648	  2.60418e-06	  12	  8.8197e-07
169	  0.702481	  0.447214	  0.000112929	  1.44926e-06	  12	  4.90829e-07
170	  0.755145	  0.5547	  9.61764e-05	  2.01741e-06	  12	  6.83246e-07
171	  0.817887	  0.640184	  8.03727e-05	  2.56226e-06	  12	  8.67775e-07
172	  0.888577	  0.707107	  6.66369e-05	  3.04752e-06	  12	  1.03212e-06
173	  0.965468	  0.759257	  5.5124e-05	  3.6401e-06	  12	  1.23281e-06
174	  0.636985	  0	  0.000140111	  4.27304e-06	  12	  1.44717e-06
175	  0.645536	  0.162221	  0.000136072	  2.33394e-06	  24	  5.9311e-07
176	  0.670534	  0.312348	  0.000125138	  2.47694e-06	  24	  6.2945e-07
177	  0.710244	  0.442326	  0.000110234	  3.39521e-06	  24	  8.62805e-07
178	  0.762371	  0.549442	  9.41368e-05	  4.22667e-06	  24	  1.0741e-06
179	  0.824564	  0.635001	  7.88875e-05	  2.14741e-06	  24	  5.45708e-07
180	  0.894726	  0.702247	  6.56091e-05	  2.151e-06	  24	  5.4662e-07
181	  0.971131	  0.754829	  5.43589e-05	  2.5448e-06	  24	  6.46695e-07
182	  0.662306	  0	  0.000128648	  2.52129e-06	  12	  8.539e-07
183	  0.670534	  0.156174	  0.000125138	  2.29047e-06	  24	  5.82063e-07
184	  0.694632	  0.301511	  0.000115719	  2.74249e-06	  24	  6.96933e-07
185	  0.733038	  0.428571	  0.000102766	  3.25581e-06	  24	  8.2738e-07
186	  0.783651	  0.534522	  8.85207e-05	  2.89961e-06	  24	  7.3686e-07
187	  0.844278	  0.620174	  7.48203e-05	  2.91085e-06	  24	  7.39716e-07
188	  0.912926	  0.688247	  6.26316e-05	  1.9917e-06	  24	  5.0614e-07
189	  0.987924	  0.741999	  5.2307e-05	  2.1396e-06	  24	  5.43725e-07
190	  0.670534	  0	  0.000125138	  2.91625e-06	  12	  9.87662e-07
191	  0.678662	  0.154303	  0.000121881	  1.97287e-06	  24	  5.01354e-07
192	  0.702481	  0.298142	  0.000112929	  3.2947e-06	  24	  8.37264e-07
193	  0.74048	  0.424264	  0.000100435	  2.50453e-06	  24	  6.36461e-07
194	  0.790617	  0.529813	  8.67475e-05	  2.72508e-06	  24	  6.92509e-07
195	  0.850747	  0.615457	  7.34906e-05	  2.00501e-06	  24	  5.09522e-07
196	  0.918912	  0.683763	  6.17322e-05	  2.88547e-06	  24	  7.33268e-07
197	  0.993459	  0.737865	  5.16337e-05	  2.51204e-06	  24	  6.3837e-07
198	  0.702481	  0	  0.000112929	  1.18313e-06	  12	  4.00697e-07
199	  0.710244	  0.147442	  0.000110234	  2.52929e-06	  24	  6.42752e-07
200	  0.733038	  0.285714	  0.000102766	  3.29056e-06	  24	  8.36212e-07
201	  0.76953	  0.408248	  9.21163e-05	  2.86613e-06	  24	  7.28352e-07
202	  0.817887	  0.512148	  8.03727e-05	  3.79913e-06	  24	  9.65452e-07
203	  0.876148	  0.597614	  6.87731e-05	  3.27219e-06	  24	  8.31541e-07
204	  0.942478	  0.666667	  5.82302e-05	  2.58729e-06	  24	  6.57493e-07
205	  0.733038	  0	  0.000102766	  2.37975e-06	  6	  1.09052e-06
206	  0.74048	  0.141421	  0.000100435	  2.14517e-06	  12	  7.26516e-07
207	  0.762371	  0.274721	  9.41368e-05	  1.80545e-06	  12	  6.11461e-07
208	  0.797522	  0.393919	  8.50375e-05	  2.24482e-06	  12	  7.60264e-07
209	  0.844278	  0.496139	  7.48203e-05	  2.85948e-06	  12	  9.68434e-07
210	  0.900833	  0.581238	  6.45884e-05	  2.85936e-06	  12	  9.68395e-07
211	  0.965468	  0.650791	  5.5124e-05	  2.56835e-06	  12	  8.69835e-07
