#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00271432	  0.000535093	  3	  0.000335691
1	  0.20944	  1	  0.000953676	  0.000156306	  3	  9.80583e-05
2	  0.314159	  1	  0.000435744	  0.000136856	  3	  8.58564e-05
3	  0.418879	  1	  0.000244591	  2.36289e-05	  3	  1.48236e-05
4	  0.523599	  1	  0.000153247	  8.81903e-06	  3	  5.53262e-06
5	  0.628319	  1	  0.000103254	  4.88763e-05	  3	  3.06625e-05
6	  0.733038	  1	  7.35347e-05	  1.90884e-05	  3	  1.19751e-05
7	  0.837758	  1	  5.45005e-05	  1.40781e-05	  3	  8.8319e-06
8	  0.942478	  1	  4.16669e-05	  2.59878e-06	  3	  1.63035e-06
9	  0.10472	  0	  0.00271432	  9.71282e-05	  6	  4.45089e-05
10	  0.148096	  0.707107	  0.00172488	  0.00013616	  12	  4.61141e-05
11	  0.23416	  0.894427	  0.000747623	  0.000153441	  12	  5.19665e-05
12	  0.331153	  0.948683	  0.000396461	  6.49779e-05	  12	  2.20064e-05
13	  0.431771	  0.970143	  0.000229453	  3.27062e-05	  12	  1.10768e-05
14	  0.533968	  0.980581	  0.000146895	  2.13094e-05	  12	  7.21696e-06
15	  0.636985	  0.986394	  0.000100257	  1.52778e-05	  12	  5.17422e-06
16	  0.74048	  0.989949	  7.18667e-05	  1.70049e-05	  12	  5.75912e-06
17	  0.844278	  0.992278	  5.3538e-05	  9.86511e-06	  12	  3.34107e-06
18	  0.948278	  0.993884	  4.11062e-05	  9.32886e-06	  12	  3.15945e-06
19	  0.148096	  0	  0.00172488	  5.51691e-05	  6	  2.52812e-05
20	  0.18138	  0.57735	  0.00118968	  7.25539e-05	  12	  2.45722e-05
21	  0.25651	  0.816497	  0.000650911	  7.85994e-05	  12	  2.66197e-05
22	  0.347316	  0.904534	  0.000358505	  4.37284e-05	  12	  1.48097e-05
23	  0.444288	  0.942809	  0.000216443	  2.49218e-05	  12	  8.44039e-06
24	  0.54414	  0.96225	  0.000141133	  2.75153e-05	  12	  9.31875e-06
25	  0.645536	  0.973329	  9.73667e-05	  1.48034e-05	  12	  5.01355e-06
26	  0.747849	  0.980196	  7.02931e-05	  1.21591e-05	  12	  4.118e-06
27	  0.850747	  0.984732	  5.25865e-05	  1.20426e-05	  12	  4.07852e-06
28	  0.954042	  0.987878	  4.05489e-05	  7.92346e-06	  12	  2.68348e-06
29	  0.20944	  0	  0.000953676	  3.39462e-05	  6	  1.55558e-05
30	  0.23416	  0.447214	  0.000747623	  5.06604e-05	  12	  1.71574e-05
31	  0.296192	  0.707107	  0.000485064	  5.85045e-05	  12	  1.9814e-05
32	  0.377572	  0.83205	  0.000302111	  4.09132e-05	  12	  1.38563e-05
33	  0.468321	  0.894427	  0.000194178	  3.20573e-05	  12	  1.0857e-05
34	  0.563933	  0.928477	  0.000130628	  1.16074e-05	  12	  3.93113e-06
35	  0.662306	  0.948683	  9.20549e-05	  1.34275e-05	  12	  4.54757e-06
36	  0.762371	  0.961524	  6.73601e-05	  1.03912e-05	  12	  3.51925e-06
37	  0.863541	  0.970143	  5.08863e-05	  4.58008e-06	  12	  1.55116e-06
38	  0.965468	  0.976187	  3.94442e-05	  6.1525e-06	  12	  2.0837e-06
39	  0.23416	  0	  0.000747623	  3.33898e-05	  12	  1.13083e-05
40	  0.25651	  0.408248	  0.000650911	  3.26603e-05	  24	  8.29977e-06
41	  0.314159	  0.666667	  0.000435744	  4.23533e-05	  24	  1.0763e-05
42	  0.391825	  0.801784	  0.000281341	  3.00796e-05	  24	  7.64396e-06
43	  0.479886	  0.872872	  0.000184317	  3.68271e-05	  24	  9.35864e-06
44	  0.573574	  0.912871	  0.000125897	  1.58255e-05	  24	  4.02164e-06
45	  0.670534	  0.937043	  8.95434e-05	  1.13284e-05	  24	  2.87881e-06
46	  0.76953	  0.952579	  6.59143e-05	  1.093e-05	  24	  2.77757e-06
47	  0.869868	  0.963087	  5.00456e-05	  9.41023e-06	  24	  2.39137e-06
48	  0.971131	  0.970495	  3.88968e-05	  6.69376e-06	  24	  1.70105e-06
49	  0.296192	  0	  0.000485064	  1.88099e-05	  6	  8.6196e-06
50	  0.314159	  0.333333	  0.000435744	  2.37731e-05	  12	  8.05135e-06
51	  0.36276	  0.57735	  0.000326787	  2.05978e-05	  12	  6.97596e-06
52	  0.431771	  0.727607	  0.000229453	  2.49097e-05	  12	  8.43628e-06
