#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000796233	  3	  0.000499517
1	  0.20944	  1	  0.00120796	  0.0002253	  3	  0.000141342
2	  0.314159	  1	  0.00056581	  0.000210605	  3	  0.000132123
3	  0.418879	  1	  0.000317111	  3.70367e-05	  3	  2.3235e-05
4	  0.523599	  1	  0.000200477	  1.29781e-05	  3	  8.14179e-06
5	  0.628319	  1	  0.000135839	  6.44012e-05	  3	  4.04021e-05
6	  0.733038	  1	  9.71158e-05	  2.87455e-05	  3	  1.80335e-05
7	  0.837758	  1	  7.2289e-05	  2.28474e-05	  3	  1.43333e-05
8	  0.942478	  1	  5.55114e-05	  3.41468e-06	  3	  2.1422e-06
9	  0.10472	  0	  0.00340069	  0.000133934	  6	  6.13749e-05
10	  0.148096	  0.707107	  0.00216258	  0.000190971	  12	  6.46773e-05
11	  0.23416	  0.894427	  0.000956871	  0.000235351	  12	  7.97075e-05
12	  0.331153	  0.948683	  0.000512389	  9.60826e-05	  12	  3.25408e-05
13	  0.431771	  0.970143	  0.000298428	  4.67944e-05	  12	  1.58481e-05
14	  0.533968	  0.980581	  0.000192286	  3.24326e-05	  12	  1.09841e-05
15	  0.636985	  0.986394	  0.000131856	  2.02404e-05	  12	  6.85493e-06
16	  0.74048	  0.989949	  9.50147e-05	  2.44194e-05	  12	  8.27026e-06
17	  0.844278	  0.992278	  7.10317e-05	  1.33205e-05	  12	  4.51133e-06
18	  0.948278	  0.993884	  5.47385e-05	  1.27516e-05	  12	  4.31864e-06
19	  0.148096	  0	  0.00216258	  7.5381e-05	  6	  3.45432e-05
20	  0.18138	  0.57735	  0.00153421	  0.000107466	  12	  3.63962e-05
21	  0.25651	  0.816497	  0.000842148	  0.000115741	  12	  3.91985e-05
22	  0.347316	  0.904534	  0.000461525	  6.393e-05	  12	  2.16515e-05
23	  0.444288	  0.942809	  0.000282116	  4.06367e-05	  12	  1.37626e-05
24	  0.54414	  0.96225	  0.000184652	  3.69319e-05	  12	  1.25079e-05
25	  0.645536	  0.973329	  0.000128147	  2.17723e-05	  12	  7.37375e-06
26	  0.747849	  0.980196	  9.29373e-05	  1.53958e-05	  12	  5.21417e-06
27	  0.850747	  0.984732	  6.98511e-05	  1.66214e-05	  12	  5.62927e-06
28	  0.954042	  0.987878	  5.39956e-05	  1.22266e-05	  12	  4.14083e-06
29	  0.20944	  0	  0.00120796	  4.41397e-05	  6	  2.0227e-05
30	  0.23416	  0.447214	  0.000956871	  7.32506e-05	  12	  2.48082e-05
31	  0.296192	  0.707107	  0.000623093	  8.59191e-05	  12	  2.90987e-05
32	  0.377572	  0.83205	  0.000392702	  5.95153e-05	  12	  2.01564e-05
33	  0.468321	  0.894427	  0.000253118	  4.96555e-05	  12	  1.68171e-05
34	  0.563933	  0.928477	  0.000171157	  1.66427e-05	  12	  5.63647e-06
35	  0.662306	  0.948683	  0.000121199	  1.80843e-05	  12	  6.12469e-06
36	  0.762371	  0.961524	  8.90872e-05	  1.71193e-05	  12	  5.79789e-06
37	  0.863541	  0.970143	  6.75513e-05	  5.91945e-06	  12	  2.00477e-06
38	  0.965468	  0.976187	  5.25652e-05	  8.19789e-06	  12	  2.77642e-06
39	  0.23416	  0	  0.000956871	  4.72207e-05	  12	  1.59925e-05
40	  0.25651	  0.408248	  0.000842148	  4.63142e-05	  24	  1.17695e-05
41	  0.314159	  0.666667	  0.00056581	  6.29926e-05	  24	  1.60079e-05
42	  0.391825	  0.801784	  0.000365623	  4.40422e-05	  24	  1.11922e-05
43	  0.479886	  0.872872	  0.000240238	  5.29171e-05	  24	  1.34475e-05
44	  0.573574	  0.912871	  0.000165194	  2.34188e-05	  24	  5.95129e-06
45	  0.670534	  0.937043	  0.000118025	  1.52384e-05	  24	  3.87244e-06
46	  0.76953	  0.952579	  8.72914e-05	  1.50161e-05	  24	  3.81596e-06
47	  0.869868	  0.963087	  6.64672e-05	  1.23077e-05	  24	  3.12768e-06
48	  0.971131	  0.970495	  5.18642e-05	  9.72668e-06	  24	  2.47179e-06
49	  0.296192	  0	  0.000623093	  2.67752e-05	  6	  1.22697e-05
50	  0.314159	  0.333333	  0.00056581	  3.50512e-05	  12	  1.1871e-05
51	  0.36276	  0.57735	  0.000422434	  2.96257e-05	  12	  1.00335e-05
52	  0.431771	  0.727607	  0.000298428	  3.80612e-05	  12	  1.28904e-05
53	  0.51302	  0.816497	  0.000209203	  3.2598e-05	  12	  1.10401e-05
