#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000473664	  3	  0.000297153
1	  0.20944	  1	  0.00120796	  0.000135799	  3	  8.51933e-05
2	  0.314159	  1	  0.00056581	  0.000126167	  3	  7.91512e-05
3	  0.418879	  1	  0.000317111	  2.28789e-05	  3	  1.43531e-05
4	  0.523599	  1	  0.000200477	  7.35796e-06	  3	  4.61602e-06
5	  0.628319	  1	  0.000135839	  3.81547e-05	  3	  2.39363e-05
6	  0.733038	  1	  9.71158e-05	  1.65401e-05	  3	  1.03765e-05
7	  0.837758	  1	  7.2289e-05	  1.3521e-05	  3	  8.48241e-06
8	  0.942478	  1	  5.55114e-05	  2.09271e-06	  3	  1.31286e-06
9	  0.10472	  0	  0.00340069	  8.07348e-05	  6	  3.69966e-05
10	  0.148096	  0.707107	  0.00216258	  0.000115099	  12	  3.8981e-05
11	  0.23416	  0.894427	  0.000956871	  0.00013855	  12	  4.69233e-05
12	  0.331153	  0.948683	  0.000512389	  5.68092e-05	  12	  1.92398e-05
13	  0.431771	  0.970143	  0.000298428	  3.0062e-05	  12	  1.01813e-05
14	  0.533968	  0.980581	  0.000192286	  1.96038e-05	  12	  6.63933e-06
15	  0.636985	  0.986394	  0.000131856	  1.26398e-05	  12	  4.28078e-06
16	  0.74048	  0.989949	  9.50147e-05	  1.56071e-05	  12	  5.28575e-06
17	  0.844278	  0.992278	  7.10317e-05	  8.11144e-06	  12	  2.74714e-06
18	  0.948278	  0.993884	  5.47385e-05	  7.75796e-06	  12	  2.62743e-06
19	  0.148096	  0	  0.00216258	  4.38595e-05	  6	  2.00985e-05
20	  0.18138	  0.57735	  0.00153421	  6.06122e-05	  12	  2.05278e-05
21	  0.25651	  0.816497	  0.000842148	  6.78865e-05	  12	  2.29915e-05
22	  0.347316	  0.904534	  0.000461525	  3.87262e-05	  12	  1.31156e-05
23	  0.444288	  0.942809	  0.000282116	  2.4408e-05	  12	  8.2664e-06
24	  0.54414	  0.96225	  0.000184652	  2.28647e-05	  12	  7.74371e-06
25	  0.645536	  0.973329	  0.000128147	  1.34198e-05	  12	  4.54497e-06
26	  0.747849	  0.980196	  9.29373e-05	  9.38566e-06	  12	  3.17869e-06
27	  0.850747	  0.984732	  6.98511e-05	  1.01371e-05	  12	  3.43319e-06
28	  0.954042	  0.987878	  5.39956e-05	  7.24305e-06	  12	  2.45304e-06
29	  0.20944	  0	  0.00120796	  2.70243e-05	  6	  1.23838e-05
30	  0.23416	  0.447214	  0.000956871	  4.38926e-05	  12	  1.48653e-05
31	  0.296192	  0.707107	  0.000623093	  5.21044e-05	  12	  1.76465e-05
32	  0.377572	  0.83205	  0.000392702	  3.58148e-05	  12	  1.21296e-05
33	  0.468321	  0.894427	  0.000253118	  2.8717e-05	  12	  9.72574e-06
34	  0.563933	  0.928477	  0.000171157	  1.07154e-05	  12	  3.62904e-06
35	  0.662306	  0.948683	  0.000121199	  1.12986e-05	  12	  3.82655e-06
36	  0.762371	  0.961524	  8.90872e-05	  1.05885e-05	  12	  3.58605e-06
37	  0.863541	  0.970143	  6.75513e-05	  3.44951e-06	  12	  1.16826e-06
38	  0.965468	  0.976187	  5.25652e-05	  5.21527e-06	  12	  1.76628e-06
39	  0.23416	  0	  0.000956871	  2.7541e-05	  12	  9.32744e-06
40	  0.25651	  0.408248	  0.000842148	  2.70348e-05	  24	  6.87019e-06
41	  0.314159	  0.666667	  0.00056581	  3.70576e-05	  24	  9.41723e-06
