#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.125664	  1	  0.00569891	  0.00057504	  3	  0.000360751
1	  0.251327	  1	  0.00163519	  0.000127786	  3	  8.01667e-05
2	  0.376991	  1	  0.000719018	  0.000125835	  3	  7.89423e-05
3	  0.502655	  1	  0.000390786	  3.33675e-05	  3	  2.09331e-05
4	  0.628319	  1	  0.000239952	  7.59721e-06	  3	  4.76611e-06
5	  0.753982	  1	  0.000159476	  2.02024e-05	  3	  1.2674e-05
6	  0.879646	  1	  0.000112317	  1.18407e-05	  3	  7.42828e-06
7	  1.00531	  1	  8.25039e-05	  1.18549e-05	  3	  7.43718e-06
8	  0.125664	  0	  0.00569891	  0.000102591	  6	  4.70124e-05
9	  0.177715	  0.707107	  0.00305739	  0.000111666	  12	  3.78185e-05
10	  0.280993	  0.894427	  0.00128036	  0.000144016	  12	  4.87746e-05
11	  0.397384	  0.948683	  0.000642413	  5.45519e-05	  12	  1.84754e-05
12	  0.518125	  0.970143	  0.000366024	  2.70808e-05	  12	  9.17158e-06
13	  0.640762	  0.980581	  0.000229554	  2.15395e-05	  12	  7.29491e-06
14	  0.764382	  0.986394	  0.000154683	  1.0146e-05	  12	  3.43621e-06
15	  0.888577	  0.989949	  0.000109695	  1.34372e-05	  12	  4.55084e-06
16	  1.01313	  0.992278	  8.10068e-05	  6.54578e-06	  12	  2.21689e-06
17	  0.177715	  0	  0.00305739	  4.40525e-05	  6	  2.0187e-05
18	  0.217656	  0.57735	  0.00206177	  5.39349e-05	  12	  1.82664e-05
19	  0.307812	  0.816497	  0.00108748	  5.97438e-05	  12	  2.02337e-05
20	  0.416779	  0.904534	  0.000580252	  3.71322e-05	  12	  1.25757e-05
21	  0.533146	  0.942809	  0.000343932	  3.13598e-05	  12	  1.06208e-05
22	  0.652968	  0.96225	  0.000220312	  1.66154e-05	  12	  5.62722e-06
23	  0.774643	  0.973329	  0.000150078	  1.17924e-05	  12	  3.99381e-06
24	  0.897418	  0.980196	  0.000107209	  5.9214e-06	  12	  2.00543e-06
25	  1.0209	  0.984732	  7.95212e-05	  6.52525e-06	  12	  2.20994e-06
26	  0.251327	  0	  0.00163519	  2.34934e-05	  6	  1.07658e-05
27	  0.280993	  0.447214	  0.00128036	  4.40053e-05	  12	  1.49035e-05
28	  0.355431	  0.707107	  0.000805761	  5.33379e-05	  12	  1.80642e-05
29	  0.453087	  0.83205	  0.000488116	  3.30406e-05	  12	  1.119e-05
30	  0.561985	  0.894427	  0.000306554	  2.62168e-05	  12	  8.87898e-06
31	  0.67672	  0.928477	  0.000203428	  1.05543e-05	  12	  3.57448e-06
32	  0.794767	  0.948683	  0.000141617	  8.2048e-06	  12	  2.77876e-06
33	  0.914846	  0.961524	  0.000102611	  1.2499e-05	  12	  4.23312e-06
34	  1.03625	  0.970143	  7.68783e-05	  2.00638e-06	  12	  6.79512e-07
35	  0.280993	  0	  0.00128036	  2.82581e-05	  12	  9.57033e-06
36	  0.307812	  0.408248	  0.00108748	  2.46032e-05	  24	  6.25227e-06
37	  0.376991	  0.666667	  0.000719018	  3.23019e-05	  24	  8.20869e-06
38	  0.470191	  0.801784	  0.000450407	  2.36049e-05	  24	  5.99858e-06
39	  0.575863	  0.872872	  0.000290711	  2.44298e-05	  24	  6.2082e-06
40	  0.688288	  0.912871	  0.000195792	  1.29583e-05	  24	  3.29301e-06
41	  0.80464	  0.937043	  0.000137633	  6.6796e-06	  24	  1.69745e-06
42	  0.923436	  0.952579	  0.000100345	  6.35348e-06	  24	  1.61457e-06
43	  1.04384	  0.963087	  7.55743e-05	  4.95094e-06	  24	  1.25815e-06
44	  0.355431	  0	  0.000805761	  1.52774e-05	  6	  7.00085e-06
45	  0.376991	  0.333333	  0.000719018	  1.95009e-05	  12	  6.60446e-06
46	  0.435312	  0.57735	  0.000531305	  1.45599e-05	  12	  4.93107e-06
47	  0.518125	  0.727607	  0.000366024	  2.06996e-05	  12	  7.01044e-06
48	  0.615624	  0.816497	  0.000250932	  1.47273e-05	  12	  4.98777e-06
49	  0.721883	  0.870388	  0.000176011	  1.23889e-05	  12	  4.19582e-06
50	  0.833559	  0.904534	  0.000126961	  1.27525e-05	  12	  4.31897e-06
51	  0.94874	  0.927173	  9.43313e-05	  8.01661e-06	  12	  2.71503e-06
52	  0.376991	  0	  0.000719018	  2.10158e-05	  6	  9.63046e-06
53	  0.397384	  0.316228	  0.000642413	  1.4091e-05	  12	  4.77228e-06
54	  0.453087	  0.5547	  0.000488116	  2.15108e-05	  12	  7.28518e-06
55	  0.533146	  0.707107	  0.000343932	  1.12274e-05	  12	  3.80243e-06
56	  0.628319	  0.8	  0.000239952	  1.49844e-05	  12	  5.07485e-06
57	  0.732739	  0.857493	  0.000170056	  7.23088e-06	  12	  2.44892e-06
58	  0.842978	  0.894427	  0.000123791	  8.7505e-06	  12	  2.96358e-06
59	  0.957026	  0.919145	  9.24074e-05	  5.87827e-06	  12	  1.99082e-06
60	  0.397384	  0	  0.000642413	  1.14367e-05	  12	  3.87331e-06
61	  0.416779	  0.301511	  0.000580252	  1.04686e-05	  24	  2.66034e-06
62	  0.470191	  0.534522	  0.000450407	  1.07827e-05	  24	  2.74013e-06
63	  0.547755	  0.688247	  0.000324243	  2.04044e-05	  24	  5.18525e-06
64	  0.640762	  0.784465	  0.000229554	  1.24337e-05	  24	  3.1597e-06
65	  0.743437	  0.845154	  0.000164728	  6.919e-06	  24	  1.75828e-06
66	  0.852293	  0.884652	  0.000120748	  1.2722e-05	  24	  3.23298e-06
67	  0.965241	  0.911322	  9.06578e-05	  5.26064e-06	  24	  1.33686e-06
68	  0.453087	  0	  0.000488116	  9.86322e-06	  12	  3.34043e-06
69	  0.470191	  0.267261	  0.000450407	  7.20944e-06	  24	  1.83209e-06
70	  0.518125	  0.485071	  0.000366024	  1.22497e-05	  24	  3.11294e-06
71	  0.589415	  0.639602	  0.0002763	  8.41717e-06	  24	  2.13901e-06
72	  0.67672	  0.742781	  0.000203428	  1.19613e-05	  24	  3.03966e-06
73	  0.774643	  0.811107	  0.000150078	  9.53071e-06	  24	  2.42198e-06
74	  0.879646	  0.857143	  0.000112317	  8.0248e-06	  24	  2.0393e-06
75	  0.989477	  0.889001	  8.55335e-05	  4.18998e-06	  24	  1.06478e-06
76	  0.502655	  0	  0.000390786	  2.09297e-06	  6	  9.59101e-07
77	  0.518125	  0.242536	  0.000366024	  5.06876e-06	  12	  1.71666e-06
78	  0.561985	  0.447214	  0.000306554	  1.04392e-05	  12	  3.53549e-06
79	  0.628319	  0.6	  0.000239952	  7.95588e-06	  12	  2.69446e-06
80	  0.710861	  0.707107	  0.000182114	  4.89344e-06	  12	  1.65729e-06
81	  0.80464	  0.780869	  0.000137633	  7.85199e-06	  12	  2.65927e-06
82	  0.906174	  0.83205	  0.000104899	  5.63242e-06	  12	  1.90756e-06
83	  1.01313	  0.868243	  8.10068e-05	  5.04192e-06	  12	  1.70757e-06
84	  0.518125	  0	  0.000366024	  4.82233e-06	  12	  1.6332e-06
85	  0.533146	  0.235702	  0.000343932	  4.02982e-06	  24	  1.02407e-06
86	  0.575863	  0.436436	  0.000290711	  1.01399e-05	  24	  2.57678e-06
87	  0.640762	  0.588348	  0.000229554	  6.03131e-06	  24	  1.5327e-06
88	  0.721883	  0.696311	  0.000176011	  5.92196e-06	  24	  1.50491e-06
89	  0.814394	  0.771517	  0.000133926	  5.00744e-06	  24	  1.27251e-06
90	  0.914846	  0.824163	  0.000102611	  6.33724e-06	  24	  1.61045e-06
91	  1.0209	  0.86164	  7.95212e-05	  5.83304e-06	  24	  1.48232e-06
92	  0.533146	  0	  0.000343932	  4.64764e-06	  6	  2.12977e-06
93	  0.547755	  0.229416	  0.000324243	  9.28084e-06	  12	  3.14319e-06
94	  0.589415	  0.426401	  0.0002763	  6.80526e-06	  12	  2.30477e-06
95	  0.652968	  0.57735	  0.000220312	  2.85291e-06	  12	  9.66211e-07
96	  0.732739	  0.685994	  0.000170056	  7.53203e-06	  12	  2.55091e-06
97	  0.824032	  0.762493	  0.000130423	  5.51873e-06	  12	  1.86906e-06
98	  0.923436	  0.816497	  0.000100345	  4.83552e-06	  12	  1.63767e-06
99	  1.0286	  0.855186	  7.81919e-05	  3.63609e-06	  12	  1.23145e-06
100	  0.561985	  0	  0.000306554	  6.39757e-06	  12	  2.1667e-06
101	  0.575863	  0.218218	  0.000290711	  7.9768e-06	  24	  2.0271e-06
102	  0.615624	  0.408248	  0.000250932	  7.65017e-06	  24	  1.94409e-06
103	  0.67672	  0.557086	  0.000203428	  7.80321e-06	  24	  1.98298e-06
104	  0.753982	  0.666667	  0.000159476	  6.48224e-06	  24	  1.64729e-06
105	  0.842978	  0.745356	  0.000123791	  5.76498e-06	  24	  1.46502e-06
106	  0.940381	  0.801784	  9.63123e-05	  5.18974e-06	  24	  1.31884e-06
107	  1.04384	  0.842701	  7.55743e-05	  3.81037e-06	  24	  9.68308e-07
108	  0.628319	  0	  0.000239952	  4.01971e-06	  18	  1.14844e-06
109	  0.640762	  0.196116	  0.000229554	  3.8698e-06	  36	  8.38457e-07
110	  0.67672	  0.371391	  0.000203428	  3.67483e-06	  36	  7.96212e-07
111	  0.732739	  0.514496	  0.000170056	  4.24919e-06	  36	  9.20658e-07
112	  0.80464	  0.624695	  0.000137633	  4.48433e-06	  36	  9.71605e-07
113	  0.888577	  0.707107	  0.000109695	  4.76973e-06	  36	  1.03344e-06
114	  0.981465	  0.768221	  8.72025e-05	  4.04814e-06	  36	  8.77098e-07
115	  0.640762	  0	  0.000229554	  3.6828e-06	  12	  1.24727e-06
116	  0.652968	  0.19245	  0.000220312	  5.46293e-06	  24	  1.38826e-06
117	  0.688288	  0.365148	  0.000195792	  3.42756e-06	  24	  8.71026e-07
118	  0.743437	  0.507093	  0.000164728	  4.70319e-06	  24	  1.19519e-06
119	  0.814394	  0.617213	  0.000133926	  4.80594e-06	  24	  1.22131e-06
120	  0.897418	  0.70014	  0.000107209	  4.12536e-06	  24	  1.04835e-06
121	  0.989477	  0.762001	  8.55335e-05	  1.95426e-06	  24	  4.96625e-07
122	  0.67672	  0	  0.000203428	  1.32052e-06	  12	  4.47227e-07
123	  0.688288	  0.182574	  0.000195792	  2.8779e-06	  24	  7.31344e-07
124	  0.721883	  0.348155	  0.000176011	  4.45874e-06	  24	  1.13307e-06
125	  0.774643	  0.486664	  0.000150078	  4.83178e-06	  24	  1.22787e-06
126	  0.842978	  0.596285	  0.000123791	  5.32875e-06	  24	  1.35416e-06
127	  0.923436	  0.680414	  0.000100345	  2.93874e-06	  24	  7.46806e-07
128	  1.01313	  0.744208	  8.10068e-05	  4.09694e-06	  24	  1.04113e-06
129	  0.710861	  0	  0.000182114	  1.28903e-06	  6	  5.90695e-07
130	  0.721883	  0.174078	  0.000176011	  2.49275e-06	  12	  8.44231e-07
131	  0.753982	  0.333333	  0.000159476	  3.44287e-06	  12	  1.16601e-06
132	  0.80464	  0.468521	  0.000137633	  2.73992e-06	  12	  9.27943e-07
133	  0.870624	  0.57735	  0.000114965	  4.71295e-06	  12	  1.59616e-06
134	  0.94874	  0.662266	  9.43313e-05	  3.9058e-06	  12	  1.3228e-06
135	  1.03625	  0.727607	  7.68783e-05	  3.07184e-06	  12	  1.04036e-06
136	  0.732739	  0	  0.000170056	  2.23106e-06	  12	  7.55603e-07
137	  0.743437	  0.169031	  0.000164728	  3.03222e-06	  24	  7.7056e-07
138	  0.774643	  0.324443	  0.000150078	  3.27681e-06	  24	  8.32716e-07
139	  0.824032	  0.457496	  0.000130423	  3.79408e-06	  24	  9.64166e-07
140	  0.888577	  0.565685	  0.000109695	  2.71168e-06	  24	  6.89104e-07
141	  0.965241	  0.650945	  9.06578e-05	  4.48879e-06	  24	  1.14071e-06
142	  0.753982	  0	  0.000159476	  8.96879e-06	  6	  4.10993e-06
143	  0.764382	  0.164399	  0.000154683	  3.94075e-06	  12	  1.33464e-06
144	  0.794767	  0.316228	  0.000141617	  2.36401e-06	  12	  8.00632e-07
145	  0.842978	  0.447214	  0.000123791	  1.4882e-06	  12	  5.04017e-07
146	  0.906174	  0.5547	  0.000104899	  1.66372e-06	  12	  5.63459e-07
147	  0.981465	  0.640184	  8.72025e-05	  2.55329e-06	  12	  8.64735e-07
148	  0.764382	  0	  0.000154683	  3.53195e-06	  12	  1.19618e-06
149	  0.774643	  0.162221	  0.000150078	  2.21879e-06	  24	  5.63849e-07
150	  0.80464	  0.312348	  0.000137633	  2.46006e-06	  24	  6.25161e-07
151	  0.852293	  0.442326	  0.000120748	  3.22133e-06	  24	  8.18617e-07
152	  0.914846	  0.549442	  0.000102611	  3.45527e-06	  24	  8.78068e-07
153	  0.989477	  0.635001	  8.55335e-05	  2.21724e-06	  24	  5.63454e-07
154	  0.794767	  0	  0.000141617	  2.38774e-06	  12	  8.08668e-07
155	  0.80464	  0.156174	  0.000137633	  2.10362e-06	  24	  5.34581e-07
156	  0.833559	  0.301511	  0.000126961	  3.11046e-06	  24	  7.90444e-07
157	  0.879646	  0.428571	  0.000112317	  2.72831e-06	  24	  6.93329e-07
158	  0.940381	  0.534522	  9.63123e-05	  2.94212e-06	  24	  7.47664e-07
159	  1.01313	  0.620174	  8.10068e-05	  2.98608e-06	  24	  7.58834e-07
160	  0.80464	  0	  0.000137633	  3.02272e-06	  12	  1.02372e-06
161	  0.814394	  0.154303	  0.000133926	  1.90635e-06	  24	  4.8445e-07
162	  0.842978	  0.298142	  0.000123791	  3.19153e-06	  24	  8.11044e-07
163	  0.888577	  0.424264	  0.000109695	  2.06577e-06	  24	  5.24961e-07
164	  0.94874	  0.529813	  9.43313e-05	  2.67047e-06	  24	  6.78632e-07
165	  1.0209	  0.615457	  7.95212e-05	  1.74013e-06	  24	  4.42208e-07
166	  0.842978	  0	  0.000123791	  1.1699e-06	  12	  3.96217e-07
167	  0.852293	  0.147442	  0.000120748	  2.46415e-06	  24	  6.26201e-07
168	  0.879646	  0.285714	  0.000112317	  2.9885e-06	  24	  7.5945e-07
169	  0.923436	  0.408248	  0.000100345	  2.62513e-06	  24	  6.6711e-07
170	  0.981465	  0.512148	  8.72025e-05	  3.39221e-06	  24	  8.62042e-07
171	  0.879646	  0	  0.000112317	  2.75384e-06	  6	  1.26194e-06
172	  0.888577	  0.141421	  0.000109695	  2.33164e-06	  12	  7.89667e-07
173	  0.914846	  0.274721	  0.000102611	  1.63326e-06	  12	  5.53143e-07
174	  0.957026	  0.393919	  9.24074e-05	  1.81105e-06	  12	  6.13359e-07
175	  1.01313	  0.496139	  8.10068e-05	  2.3978e-06	  12	  8.12076e-07
176	  0.888577	  0	  0.000109695	  2.3538e-06	  18	  6.72487e-07
177	  0.897418	  0.140028	  0.000107209	  2.4785e-06	  36	  5.37008e-07
178	  0.923436	  0.272166	  0.000100345	  1.95964e-06	  36	  4.2459e-07
179	  0.965241	  0.390567	  9.06578e-05	  2.63287e-06	  36	  5.70455e-07
