#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00306127	  0.00057969	  3	  0.000363669
1	  0.20944	  1	  0.0010874	  0.000154843	  3	  9.71406e-05
2	  0.314159	  1	  0.000509336	  0.00013751	  3	  8.62669e-05
3	  0.418879	  1	  0.00028546	  3.02247e-05	  3	  1.89615e-05
4	  0.523599	  1	  0.000180467	  4.93106e-05	  3	  3.0935e-05
5	  0.628319	  1	  0.000122281	  6.99776e-06	  3	  4.39004e-06
6	  0.733038	  1	  8.74227e-05	  1.99608e-05	  3	  1.25224e-05
7	  0.837758	  1	  6.50738e-05	  1.77148e-05	  3	  1.11134e-05
8	  0.942478	  1	  4.99708e-05	  7.33787e-06	  3	  4.60341e-06
9	  0.10472	  0	  0.00306127	  0.000108285	  6	  4.96215e-05
10	  0.148096	  0.707107	  0.00194673	  0.000169772	  12	  5.74974e-05
11	  0.23416	  0.894427	  0.000861366	  9.17692e-05	  12	  3.10799e-05
12	  0.331153	  0.948683	  0.000461248	  7.14279e-05	  12	  2.41909e-05
13	  0.431771	  0.970143	  0.000268642	  4.39878e-05	  12	  1.48976e-05
14	  0.533968	  0.980581	  0.000173094	  3.23195e-05	  12	  1.09458e-05
15	  0.636985	  0.986394	  0.000118696	  1.35387e-05	  12	  4.58524e-06
16	  0.74048	  0.989949	  8.55312e-05	  1.08664e-05	  12	  3.68019e-06
17	  0.844278	  0.992278	  6.3942e-05	  8.36796e-06	  12	  2.83402e-06
18	  0.948278	  0.993884	  4.92751e-05	  5.07166e-06	  12	  1.71765e-06
19	  0.148096	  0	  0.00194673	  5.1756e-05	  6	  2.37171e-05
20	  0.18138	  0.57735	  0.00138108	  8.06916e-05	  12	  2.73282e-05
21	  0.25651	  0.816497	  0.000758093	  7.47254e-05	  12	  2.53076e-05
22	  0.347316	  0.904534	  0.00041546	  6.84633e-05	  12	  2.31868e-05
23	  0.444288	  0.942809	  0.000253958	  3.54776e-05	  12	  1.20154e-05
24	  0.54414	  0.96225	  0.000166222	  2.43099e-05	  12	  8.23316e-06
25	  0.645536	  0.973329	  0.000115357	  2.22882e-05	  12	  7.54845e-06
26	  0.747849	  0.980196	  8.36612e-05	  1.49254e-05	  12	  5.05487e-06
27	  0.850747	  0.984732	  6.28792e-05	  7.19347e-06	  12	  2.43625e-06
28	  0.954042	  0.987878	  4.86063e-05	  6.9156e-06	  12	  2.34214e-06
29	  0.20944	  0	  0.0010874	  3.13895e-05	  6	  1.43842e-05
30	  0.23416	  0.447214	  0.000861366	  3.44337e-05	  12	  1.16618e-05
31	  0.296192	  0.707107	  0.000560902	  3.80237e-05	  12	  1.28777e-05
32	  0.377572	  0.83205	  0.000353507	  4.14398e-05	  12	  1.40346e-05
33	  0.468321	  0.894427	  0.000227855	  4.74318e-05	  12	  1.6064e-05
34	  0.563933	  0.928477	  0.000154074	  2.2325e-05	  12	  7.56094e-06
35	  0.662306	  0.948683	  0.000109103	  1.26637e-05	  12	  4.2889e-06
36	  0.762371	  0.961524	  8.01954e-05	  8.23304e-06	  12	  2.78832e-06
37	  0.863541	  0.970143	  6.0809e-05	  9.85953e-06	  12	  3.33918e-06
38	  0.965468	  0.976187	  4.73186e-05	  6.7365e-06	  12	  2.28148e-06
39	  0.23416	  0	  0.000861366	  1.96063e-05	  12	  6.64016e-06
40	  0.25651	  0.408248	  0.000758093	  3.51222e-05	  24	  8.92541e-06
