#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00276739	  0.00038295	  3	  0.000240244
1	  0.20944	  1	  0.000983009	  0.000154323	  3	  9.68143e-05
2	  0.314159	  1	  0.000460441	  0.000165931	  3	  0.000104097
3	  0.418879	  1	  0.000258057	  1.17555e-05	  3	  7.37483e-06
4	  0.523599	  1	  0.000163143	  3.66058e-05	  3	  2.29646e-05
5	  0.628319	  1	  0.000110542	  6.63532e-06	  3	  4.16267e-06
6	  0.733038	  1	  7.90303e-05	  2.18715e-05	  3	  1.37211e-05
7	  0.837758	  1	  5.88269e-05	  3.48531e-05	  3	  2.18651e-05
8	  0.942478	  1	  4.51737e-05	  3.55873e-06	  3	  2.23257e-06
9	  0.10472	  0	  0.00276739	  8.30199e-05	  6	  3.80437e-05
10	  0.148096	  0.707107	  0.00175985	  0.000141387	  12	  4.78844e-05
11	  0.23416	  0.894427	  0.000778677	  6.22108e-05	  12	  2.10692e-05
12	  0.331153	  0.948683	  0.000416969	  4.47214e-05	  12	  1.5146e-05
13	  0.431771	  0.970143	  0.000242853	  4.27963e-05	  12	  1.4494e-05
14	  0.533968	  0.980581	  0.000156478	  3.22153e-05	  12	  1.09105e-05
15	  0.636985	  0.986394	  0.000107301	  1.53792e-05	  12	  5.20856e-06
16	  0.74048	  0.989949	  7.73204e-05	  1.60273e-05	  12	  5.42805e-06
17	  0.844278	  0.992278	  5.78037e-05	  1.01863e-05	  12	  3.44985e-06
18	  0.948278	  0.993884	  4.45448e-05	  6.20425e-06	  12	  2.10123e-06
19	  0.148096	  0	  0.00175985	  4.24031e-05	  6	  1.94312e-05
20	  0.18138	  0.57735	  0.0012485	  0.000190196	  12	  6.44146e-05
21	  0.25651	  0.816497	  0.000685318	  6.20065e-05	  12	  2.10001e-05
22	  0.347316	  0.904534	  0.000375577	  6.09603e-05	  12	  2.06457e-05
23	  0.444288	  0.942809	  0.000229579	  4.74979e-05	  12	  1.60864e-05
24	  0.54414	  0.96225	  0.000150265	  3.26872e-05	  12	  1.10703e-05
25	  0.645536	  0.973329	  0.000104283	  3.39002e-05	  12	  1.14811e-05
26	  0.747849	  0.980196	  7.56299e-05	  1.51389e-05	  12	  5.12716e-06
27	  0.850747	  0.984732	  5.6843e-05	  8.99167e-06	  12	  3.04525e-06
28	  0.954042	  0.987878	  4.39402e-05	  8.73303e-06	  12	  2.95766e-06
29	  0.20944	  0	  0.000983009	  3.46776e-05	  6	  1.58909e-05
30	  0.23416	  0.447214	  0.000778677	  2.16077e-05	  12	  7.318e-06
31	  0.296192	  0.707107	  0.000507056	  8.58435e-05	  12	  2.9073e-05
32	  0.377572	  0.83205	  0.000319571	  6.4251e-05	  12	  2.17602e-05
33	  0.468321	  0.894427	  0.000205981	  6.21213e-05	  12	  2.10389e-05
34	  0.563933	  0.928477	  0.000139283	  2.77438e-05	  12	  9.39614e-06
35	  0.662306	  0.948683	  9.86289e-05	  2.71422e-05	  12	  9.19238e-06
36	  0.762371	  0.961524	  7.24968e-05	  1.35699e-05	  12	  4.59578e-06
37	  0.863541	  0.970143	  5.49714e-05	  8.09932e-06	  12	  2.74304e-06
38	  0.965468	  0.976187	  4.27761e-05	  6.09182e-06	  12	  2.06315e-06
39	  0.23416	  0	  0.000778677	  1.41007e-05	  12	  4.77557e-06
