#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.125664	  1	  0.00408697	  0.000994549	  3	  0.000623931
1	  0.251327	  1	  0.00117268	  0.000224002	  3	  0.000140528
2	  0.376991	  1	  0.000515643	  0.000209204	  3	  0.000131244
3	  0.502655	  1	  0.000280252	  4.18664e-05	  3	  2.62649e-05
4	  0.628319	  1	  0.000172081	  1.16771e-05	  3	  7.32566e-06
5	  0.753982	  1	  0.000114368	  5.74692e-05	  3	  3.60533e-05
6	  0.879646	  1	  8.05479e-05	  2.90962e-05	  3	  1.82535e-05
7	  1.00531	  1	  5.91676e-05	  2.20102e-05	  3	  1.38081e-05
8	  0.125664	  0	  0.00408697	  0.000194669	  6	  8.92066e-05
9	  0.177715	  0.707107	  0.0021926	  0.000202819	  12	  6.86899e-05
10	  0.280993	  0.894427	  0.000918208	  0.000242451	  12	  8.21123e-05
11	  0.397384	  0.948683	  0.000460705	  9.30962e-05	  12	  3.15294e-05
12	  0.518125	  0.970143	  0.000262494	  4.46523e-05	  12	  1.51226e-05
13	  0.640762	  0.980581	  0.000164624	  3.31394e-05	  12	  1.12235e-05
14	  0.764382	  0.986394	  0.000110931	  1.81856e-05	  12	  6.15902e-06
15	  0.888577	  0.989949	  7.86679e-05	  2.43238e-05	  12	  8.23788e-06
16	  1.01313	  0.992278	  5.80939e-05	  1.17834e-05	  12	  3.99073e-06
17	  0.177715	  0	  0.0021926	  8.82899e-05	  6	  4.04587e-05
18	  0.217656	  0.57735	  0.00147859	  0.000110633	  12	  3.74688e-05
19	  0.307812	  0.816497	  0.000779885	  0.000114332	  12	  3.87214e-05
20	  0.416779	  0.904534	  0.000416127	  6.27705e-05	  12	  2.12588e-05
21	  0.533146	  0.942809	  0.000246651	  4.2257e-05	  12	  1.43114e-05
22	  0.652968	  0.96225	  0.000157996	  3.30011e-05	  12	  1.11766e-05
23	  0.774643	  0.973329	  0.000107628	  2.08925e-05	  12	  7.07577e-06
24	  0.897418	  0.980196	  7.68848e-05	  1.37887e-05	  12	  4.66989e-06
25	  1.0209	  0.984732	  5.70286e-05	  1.52863e-05	  12	  5.1771e-06
26	  0.251327	  0	  0.00117268	  4.86491e-05	  6	  2.22934e-05
27	  0.280993	  0.447214	  0.000918208	  7.8466e-05	  12	  2.65745e-05
28	  0.355431	  0.707107	  0.000577851	  8.77401e-05	  12	  2.97154e-05
29	  0.453087	  0.83205	  0.000350052	  5.87299e-05	  12	  1.98904e-05
30	  0.561985	  0.894427	  0.000219845	  4.66945e-05	  12	  1.58143e-05
