#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.000300393	  3	  0.000188452
1	  0.20944	  1	  0.00151751	  0.000127375	  3	  7.9909e-05
2	  0.314159	  1	  0.0007108	  9.45866e-05	  3	  5.93389e-05
3	  0.418879	  1	  0.000398371	  5.09887e-05	  3	  3.19878e-05
4	  0.523599	  1	  0.000251849	  5.80887e-06	  3	  3.6442e-06
5	  0.628319	  1	  0.000170648	  8.49397e-06	  3	  5.32869e-06
6	  0.733038	  1	  0.000122002	  6.33585e-06	  3	  3.9748e-06
7	  0.837758	  1	  9.08132e-05	  1.19305e-05	  3	  7.48459e-06
8	  0.942478	  1	  6.97363e-05	  4.38728e-06	  3	  2.75236e-06
9	  0.10472	  0	  0.00427213	  5.88707e-05	  6	  2.69774e-05
10	  0.148096	  0.707107	  0.00271675	  6.97806e-05	  12	  2.3633e-05
11	  0.23416	  0.894427	  0.00120207	  7.52605e-05	  12	  2.54888e-05
12	  0.331153	  0.948683	  0.00064369	  5.65473e-05	  12	  1.91512e-05
13	  0.431771	  0.970143	  0.000374901	  1.77968e-05	  12	  6.02733e-06
14	  0.533968	  0.980581	  0.00024156	  1.31287e-05	  12	  4.44635e-06
15	  0.636985	  0.986394	  0.000165645	  9.13928e-06	  12	  3.09525e-06
16	  0.74048	  0.989949	  0.000119362	  6.87078e-06	  12	  2.32696e-06
17	  0.844278	  0.992278	  8.92337e-05	  8.53711e-06	  12	  2.89131e-06
18	  0.948278	  0.993884	  6.87654e-05	  3.02274e-06	  12	  1.02373e-06
19	  0.148096	  0	  0.00271675	  2.44061e-05	  6	  1.11841e-05
20	  0.18138	  0.57735	  0.00192736	  4.51093e-05	  12	  1.52774e-05
21	  0.25651	  0.816497	  0.00105795	  4.9021e-05	  12	  1.66022e-05
22	  0.347316	  0.904534	  0.000579791	  2.7173e-05	  12	  9.20282e-06
23	  0.444288	  0.942809	  0.000354409	  1.95087e-05	  12	  6.6071e-06
24	  0.54414	  0.96225	  0.000231969	  1.76549e-05	  12	  5.97926e-06
25	  0.645536	  0.973329	  0.000160985	  1.00993e-05	  12	  3.42039e-06
26	  0.747849	  0.980196	  0.000116753	  8.01763e-06	  12	  2.71537e-06
27	  0.850747	  0.984732	  8.77505e-05	  7.58158e-06	  12	  2.56769e-06
28	  0.954042	  0.987878	  6.78321e-05	  3.0614e-06	  12	  1.03682e-06
29	  0.20944	  0	  0.00151751	  2.12571e-05	  6	  9.74104e-06
30	  0.23416	  0.447214	  0.00120207	  2.68594e-05	  12	  9.09661e-06
31	  0.296192	  0.707107	  0.000782761	  2.33995e-05	  12	  7.92483e-06
32	  0.377572	  0.83205	  0.000493333	  1.61446e-05	  12	  5.46777e-06
33	  0.468321	  0.894427	  0.00031798	  2.91342e-05	  12	  9.86701e-06
34	  0.563933	  0.928477	  0.000215017	  9.02248e-06	  12	  3.05569e-06
35	  0.662306	  0.948683	  0.000152257	  8.24173e-06	  12	  2.79127e-06
36	  0.762371	  0.961524	  0.000111916	  6.111e-06	  12	  2.06965e-06
37	  0.863541	  0.970143	  8.48614e-05	  5.8856e-06	  12	  1.99331e-06
38	  0.965468	  0.976187	  6.60351e-05	  6.87394e-06	  12	  2.32803e-06
39	  0.23416	  0	  0.00120207	  1.70353e-05	  12	  5.76942e-06
40	  0.25651	  0.408248	  0.00105795	  2.30391e-05	  24	  5.85479e-06
41	  0.314159	  0.666667	  0.0007108	  2.76487e-05	  24	  7.02621e-06
42	  0.391825	  0.801784	  0.000459314	  1.44237e-05	  24	  3.66541e-06
43	  0.479886	  0.872872	  0.000301799	  1.94158e-05	  24	  4.93403e-06
44	  0.573574	  0.912871	  0.000207525	  8.92324e-06	  24	  2.26761e-06
45	  0.670534	  0.937043	  0.00014827	  8.82605e-06	  24	  2.24291e-06
46	  0.76953	  0.952579	  0.00010966	  5.01985e-06	  24	  1.27567e-06
47	  0.869868	  0.963087	  8.34996e-05	  3.66996e-06	  24	  9.32625e-07
48	  0.971131	  0.970495	  6.51545e-05	  3.87752e-06	  24	  9.85373e-07
49	  0.296192	  0	  0.000782761	  9.87287e-06	  6	  4.52423e-06
50	  0.314159	  0.333333	  0.0007108	  1.2621e-05	  12	  4.27441e-06
51	  0.36276	  0.57735	  0.000530683	  1.85106e-05	  12	  6.26908e-06
52	  0.431771	  0.727607	  0.000374901	  1.59868e-05	  12	  5.41433e-06
53	  0.51302	  0.816497	  0.000262812	  1.43326e-05	  12	  4.8541e-06
54	  0.601569	  0.870388	  0.000187384	  1.25132e-05	  12	  4.23792e-06
55	  0.694632	  0.904534	  0.000137293	  7.96643e-06	  12	  2.69803e-06
56	  0.790617	  0.927173	  0.000103284	  5.77796e-06	  12	  1.95685e-06
57	  0.888577	  0.942809	  7.96115e-05	  4.04182e-06	  12	  1.36886e-06
58	  0.987924	  0.953998	  6.26782e-05	  2.22016e-06	  12	  7.51911e-07
59	  0.314159	  0	  0.0007108	  1.3541e-05	  6	  6.20512e-06
60	  0.331153	  0.316228	  0.00064369	  1.7021e-05	  12	  5.7646e-06
61	  0.377572	  0.5547	  0.000493333	  1.3283e-05	  12	  4.49863e-06
62	  0.444288	  0.707107	  0.000354409	  9.43385e-06	  12	  3.19501e-06
63	  0.523599	  0.8	  0.000251849	  1.02649e-05	  12	  3.47647e-06
64	  0.610616	  0.857493	  0.000181465	  9.08876e-06	  12	  3.07814e-06
65	  0.702481	  0.894427	  0.000133953	  6.30832e-06	  12	  2.13647e-06
66	  0.797522	  0.919145	  0.000101309	  9.77167e-06	  12	  3.30942e-06
67	  0.894726	  0.936329	  7.83672e-05	  6.46752e-06	  12	  2.19039e-06
68	  0.993459	  0.948683	  6.18957e-05	  5.23276e-06	  12	  1.77221e-06
69	  0.331153	  0	  0.00064369	  1.5032e-05	  12	  5.09095e-06
70	  0.347316	  0.301511	  0.000579791	  5.30525e-06	  24	  1.34819e-06
71	  0.391825	  0.534522	  0.000459314	  9.16834e-06	  24	  2.3299e-06
72	  0.456463	  0.688247	  0.00033562	  1.01411e-05	  24	  2.5771e-06
73	  0.533968	  0.784465	  0.00024156	  7.40107e-06	  24	  1.88079e-06
74	  0.61953	  0.845154	  0.000175917	  8.21362e-06	  24	  2.08728e-06
75	  0.710244	  0.884652	  0.000130793	  6.8811e-06	  24	  1.74865e-06
76	  0.804368	  0.911322	  9.94144e-05	  4.68122e-06	  24	  1.18961e-06
77	  0.900833	  0.929981	  7.7197e-05	  3.49972e-06	  24	  8.89364e-07
78	  0.998963	  0.943456	  6.11335e-05	  2.71746e-06	  24	  6.90572e-07
79	  0.377572	  0	  0.000493333	  6.55698e-06	  12	  2.22069e-06
80	  0.391825	  0.267261	  0.000459314	  5.52437e-06	  24	  1.40387e-06
81	  0.431771	  0.485071	  0.000374901	  1.1379e-05	  24	  2.89168e-06
82	  0.491179	  0.639602	  0.000287358	  6.00283e-06	  24	  1.52547e-06
83	  0.563933	  0.742781	  0.000215017	  9.22886e-06	  24	  2.34528e-06
84	  0.645536	  0.811107	  0.000160985	  5.95465e-06	  24	  1.51322e-06
85	  0.733038	  0.857143	  0.000122002	  5.34615e-06	  24	  1.35859e-06
86	  0.824564	  0.889001	  9.40695e-05	  3.89159e-06	  24	  9.88948e-07
87	  0.918912	  0.911685	  7.38245e-05	  2.81064e-06	  24	  7.14251e-07
88	  0.418879	  0	  0.000398371	  7.23401e-06	  6	  3.31497e-06
89	  0.431771	  0.242536	  0.000374901	  5.54349e-06	  12	  1.87744e-06
90	  0.468321	  0.447214	  0.00031798	  1.08958e-05	  12	  3.69013e-06
91	  0.523599	  0.6	  0.000251849	  5.93176e-06	  12	  2.00894e-06
92	  0.592384	  0.707107	  0.000193728	  1.14777e-05	  12	  3.88723e-06
93	  0.670534	  0.780869	  0.00014827	  4.39846e-06	  12	  1.48965e-06
94	  0.755145	  0.83205	  0.000114321	  4.82594e-06	  12	  1.63443e-06
95	  0.844278	  0.868243	  8.92337e-05	  5.06061e-06	  12	  1.7139e-06
96	  0.936642	  0.894427	  7.07132e-05	  4.09066e-06	  12	  1.3854e-06
97	  0.431771	  0	  0.000374901	  4.97766e-06	  12	  1.68581e-06
98	  0.444288	  0.235702	  0.000354409	  3.56827e-06	  24	  9.06783e-07
99	  0.479886	  0.436436	  0.000301799	  7.75834e-06	  24	  1.97158e-06
100	  0.533968	  0.588348	  0.00024156	  6.10182e-06	  24	  1.55062e-06
101	  0.601569	  0.696311	  0.000187384	  5.08635e-06	  24	  1.29256e-06
102	  0.678662	  0.771517	  0.000144415	  4.91217e-06	  24	  1.2483e-06
103	  0.762371	  0.824163	  0.000111916	  4.14741e-06	  24	  1.05396e-06
104	  0.850747	  0.86164	  8.77505e-05	  4.97057e-06	  24	  1.26314e-06
105	  0.942478	  0.888889	  6.97363e-05	  3.32709e-06	  24	  8.45495e-07
106	  0.444288	  0	  0.000354409	  3.24993e-06	  6	  1.48928e-06
107	  0.456463	  0.229416	  0.00033562	  5.4608e-06	  12	  1.84944e-06
108	  0.491179	  0.426401	  0.000287358	  3.26233e-06	  12	  1.10487e-06
109	  0.54414	  0.57735	  0.000231969	  3.23181e-06	  12	  1.09453e-06
110	  0.610616	  0.685994	  0.000181465	  2.9606e-06	  12	  1.00268e-06
111	  0.686693	  0.762493	  0.000140776	  2.21654e-06	  12	  7.50688e-07
112	  0.76953	  0.816497	  0.00010966	  4.4725e-06	  12	  1.51473e-06
113	  0.857168	  0.855186	  8.62786e-05	  4.94334e-06	  12	  1.67419e-06
114	  0.948278	  0.883452	  6.87654e-05	  3.85615e-06	  12	  1.30598e-06
115	  0.468321	  0	  0.00031798	  6.52323e-06	  12	  2.20926e-06
116	  0.479886	  0.218218	  0.000301799	  5.96065e-06	  24	  1.51474e-06
117	  0.51302	  0.408248	  0.000262812	  5.14713e-06	  24	  1.30801e-06
118	  0.563933	  0.557086	  0.000215017	  5.80261e-06	  24	  1.47458e-06
119	  0.628319	  0.666667	  0.000170648	  5.99229e-06	  24	  1.52279e-06
120	  0.702481	  0.745356	  0.000133953	  5.38335e-06	  24	  1.36804e-06
121	  0.783651	  0.801784	  0.000105335	  3.87883e-06	  24	  9.85704e-07
122	  0.869868	  0.842701	  8.34996e-05	  3.96938e-06	  24	  1.00871e-06
123	  0.959772	  0.872872	  6.69309e-05	  3.93696e-06	  24	  1.00048e-06
124	  0.523599	  0	  0.000251849	  2.72421e-06	  18	  7.78314e-07
125	  0.533968	  0.196116	  0.00024156	  2.62357e-06	  36	  5.6844e-07
126	  0.563933	  0.371391	  0.000215017	  4.0046e-06	  36	  8.67663e-07
127	  0.610616	  0.514496	  0.000181465	  3.50839e-06	  36	  7.60151e-07
128	  0.670534	  0.624695	  0.00014827	  4.152e-06	  36	  8.996e-07
129	  0.74048	  0.707107	  0.000119362	  3.42175e-06	  36	  7.41378e-07
130	  0.817887	  0.768221	  9.58027e-05	  3.09967e-06	  36	  6.71596e-07
131	  0.900833	  0.813733	  7.7197e-05	  3.01613e-06	  36	  6.53495e-07
132	  0.987924	  0.847998	  6.26782e-05	  3.11312e-06	  36	  6.7451e-07
133	  0.533968	  0	  0.00024156	  2.08383e-06	  12	  7.0574e-07
134	  0.54414	  0.19245	  0.000231969	  4.27301e-06	  24	  1.08588e-06
135	  0.573574	  0.365148	  0.000207525	  2.75721e-06	  24	  7.00673e-07
136	  0.61953	  0.507093	  0.000175917	  3.66043e-06	  24	  9.30204e-07
137	  0.678662	  0.617213	  0.000144415	  3.5694e-06	  24	  9.07072e-07
138	  0.747849	  0.70014	  0.000116753	  4.57246e-06	  24	  1.16197e-06
139	  0.824564	  0.762001	  9.40695e-05	  2.93849e-06	  24	  7.46743e-07
140	  0.9069	  0.80829	  7.60446e-05	  3.05335e-06	  24	  7.75931e-07
141	  0.993459	  0.843274	  6.18957e-05	  2.42451e-06	  24	  6.16127e-07
142	  0.563933	  0	  0.000215017	  1.8233e-06	  12	  6.17507e-07
143	  0.573574	  0.182574	  0.000207525	  2.2166e-06	  24	  5.63292e-07
144	  0.601569	  0.348155	  0.000187384	  2.92107e-06	  24	  7.42315e-07
145	  0.645536	  0.486664	  0.000160985	  3.60455e-06	  24	  9.16003e-07
146	  0.702481	  0.596285	  0.000133953	  2.89068e-06	  24	  7.34591e-07
147	  0.76953	  0.680414	  0.00010966	  3.937e-06	  24	  1.00049e-06
148	  0.844278	  0.744208	  8.92337e-05	  3.58477e-06	  24	  9.10977e-07
149	  0.92486	  0.792594	  7.27641e-05	  2.91858e-06	  24	  7.4168e-07
150	  0.592384	  0	  0.000193728	  4.70489e-06	  6	  2.15601e-06
151	  0.601569	  0.174078	  0.000187384	  3.1259e-06	  12	  1.05867e-06
152	  0.628319	  0.333333	  0.000170648	  3.13835e-06	  12	  1.06288e-06
153	  0.670534	  0.468521	  0.00014827	  3.5487e-06	  12	  1.20186e-06
154	  0.72552	  0.57735	  0.000124835	  4.15367e-06	  12	  1.40675e-06
155	  0.790617	  0.662266	  0.000103284	  4.30638e-06	  12	  1.45846e-06
156	  0.863541	  0.727607	  8.48614e-05	  2.01975e-06	  12	  6.8404e-07
157	  0.942478	  0.777778	  6.97363e-05	  2.96184e-06	  12	  1.0031e-06
158	  0.610616	  0	  0.000181465	  3.32769e-06	  12	  1.12701e-06
159	  0.61953	  0.169031	  0.000175917	  2.97008e-06	  24	  7.54768e-07
160	  0.645536	  0.324443	  0.000160985	  3.25941e-06	  24	  8.28295e-07
161	  0.686693	  0.457496	  0.000140776	  1.27135e-06	  24	  3.23081e-07
162	  0.74048	  0.565685	  0.000119362	  2.71932e-06	  24	  6.91045e-07
163	  0.804368	  0.650945	  9.94144e-05	  2.30507e-06	  24	  5.85774e-07
164	  0.876148	  0.717137	  8.21476e-05	  2.77082e-06	  24	  7.04132e-07
165	  0.954042	  0.76835	  6.78321e-05	  1.98915e-06	  24	  5.05491e-07
166	  0.628319	  0	  0.000170648	  1.07252e-06	  6	  4.91482e-07
167	  0.636985	  0.164399	  0.000165645	  2.80049e-06	  12	  9.48457e-07
168	  0.662306	  0.316228	  0.000152257	  2.67911e-06	  12	  9.07347e-07
169	  0.702481	  0.447214	  0.000133953	  2.4099e-06	  12	  8.16172e-07
170	  0.755145	  0.5547	  0.000114321	  1.48633e-06	  12	  5.03383e-07
171	  0.817887	  0.640184	  9.58027e-05	  2.76884e-06	  12	  9.37738e-07
