#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00276739	  0.000691908	  3	  0.000434068
1	  0.20944	  1	  0.000983009	  0.000201452	  3	  0.000126381
2	  0.314159	  1	  0.000460441	  0.0001799	  3	  0.000112861
3	  0.418879	  1	  0.000258057	  3.06588e-05	  3	  1.92338e-05
4	  0.523599	  1	  0.000163143	  1.20844e-05	  3	  7.58112e-06
5	  0.628319	  1	  0.000110542	  6.46728e-05	  3	  4.05725e-05
6	  0.733038	  1	  7.90303e-05	  2.5136e-05	  3	  1.57691e-05
7	  0.837758	  1	  5.88269e-05	  1.87396e-05	  3	  1.17563e-05
8	  0.942478	  1	  4.51737e-05	  3.56942e-06	  3	  2.23928e-06
9	  0.10472	  0	  0.00276739	  0.000123912	  6	  5.67825e-05
10	  0.148096	  0.707107	  0.00175985	  0.000172912	  12	  5.8561e-05
11	  0.23416	  0.894427	  0.000778677	  0.000202389	  12	  6.8544e-05
12	  0.331153	  0.948683	  0.000416969	  8.60105e-05	  12	  2.91296e-05
13	  0.431771	  0.970143	  0.000242853	  4.19197e-05	  12	  1.41972e-05
14	  0.533968	  0.980581	  0.000156478	  2.77548e-05	  12	  9.39985e-06
15	  0.636985	  0.986394	  0.000107301	  2.01305e-05	  12	  6.81772e-06
16	  0.74048	  0.989949	  7.73204e-05	  2.16797e-05	  12	  7.34238e-06
17	  0.844278	  0.992278	  5.78037e-05	  1.30751e-05	  12	  4.4282e-06
18	  0.948278	  0.993884	  4.45448e-05	  1.21771e-05	  12	  4.12409e-06
19	  0.148096	  0	  0.00175985	  7.07808e-05	  6	  3.24352e-05
20	  0.18138	  0.57735	  0.0012485	  9.7598e-05	  12	  3.3054e-05
21	  0.25651	  0.816497	  0.000685318	  0.000104387	  12	  3.53532e-05
22	  0.347316	  0.904534	  0.000375577	  5.71133e-05	  12	  1.93429e-05
23	  0.444288	  0.942809	  0.000229579	  3.25427e-05	  12	  1.10214e-05
24	  0.54414	  0.96225	  0.000150265	  3.58804e-05	  12	  1.21518e-05
25	  0.645536	  0.973329	  0.000104283	  1.9168e-05	  12	  6.49173e-06
26	  0.747849	  0.980196	  7.56299e-05	  1.59069e-05	  12	  5.38726e-06
27	  0.850747	  0.984732	  5.6843e-05	  1.57301e-05	  12	  5.32741e-06
28	  0.954042	  0.987878	  4.39402e-05	  1.04108e-05	  12	  3.52588e-06
29	  0.20944	  0	  0.000983009	  4.28276e-05	  6	  1.96257e-05
30	  0.23416	  0.447214	  0.000778677	  6.62908e-05	  12	  2.24511e-05
31	  0.296192	  0.707107	  0.000507056	  7.56278e-05	  12	  2.56133e-05
32	  0.377572	  0.83205	  0.000319571	  5.38057e-05	  12	  1.82226e-05
33	  0.468321	  0.894427	  0.000205981	  4.32323e-05	  12	  1.46417e-05
34	  0.563933	  0.928477	  0.000139283	  1.48061e-05	  12	  5.01445e-06
35	  0.662306	  0.948683	  9.86289e-05	  1.74206e-05	  12	  5.89993e-06
36	  0.762371	  0.961524	  7.24968e-05	  1.3437e-05	  12	  4.55079e-06
37	  0.863541	  0.970143	  5.49714e-05	  6.11403e-06	  12	  2.07067e-06
38	  0.965468	  0.976187	  4.27761e-05	  8.04e-06	  12	  2.72295e-06
39	  0.23416	  0	  0.000778677	  4.40213e-05	  12	  1.49089e-05
40	  0.25651	  0.408248	  0.000685318	  4.32386e-05	  24	  1.0988e-05
41	  0.314159	  0.666667	  0.000460441	  5.65162e-05	  24	  1.43621e-05
42	  0.391825	  0.801784	  0.000297534	  3.93996e-05	  24	  1.00124e-05
43	  0.479886	  0.872872	  0.000195499	  4.8864e-05	  24	  1.24175e-05
44	  0.573574	  0.912871	  0.00013443	  2.10275e-05	  24	  5.34361e-06
45	  0.670534	  0.937043	  9.6046e-05	  1.46845e-05	  24	  3.73168e-06
46	  0.76953	  0.952579	  7.10354e-05	  1.4306e-05	  24	  3.63549e-06
47	  0.869868	  0.963087	  5.40893e-05	  1.22293e-05	  24	  3.10776e-06
