#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000258143	  3	  0.000161946
1	  0.20944	  1	  0.00120796	  0.000104073	  3	  6.52903e-05
2	  0.314159	  1	  0.00056581	  0.000116364	  3	  7.30007e-05
3	  0.418879	  1	  0.000317111	  5.95949e-06	  3	  3.73869e-06
4	  0.523599	  1	  0.000200477	  2.46222e-05	  3	  1.54468e-05
5	  0.628319	  1	  0.000135839	  4.36171e-06	  3	  2.73632e-06
6	  0.733038	  1	  9.71158e-05	  1.48913e-05	  3	  9.34203e-06
7	  0.837758	  1	  7.2289e-05	  2.12805e-05	  3	  1.33503e-05
8	  0.942478	  1	  5.55114e-05	  2.54768e-06	  3	  1.59829e-06
9	  0.10472	  0	  0.00340069	  5.1237e-05	  6	  2.34793e-05
10	  0.148096	  0.707107	  0.00216258	  9.47285e-05	  12	  3.20822e-05
11	  0.23416	  0.894427	  0.000956871	  4.31255e-05	  12	  1.46055e-05
12	  0.331153	  0.948683	  0.000512389	  2.8214e-05	  12	  9.55537e-06
13	  0.431771	  0.970143	  0.000298428	  2.83906e-05	  12	  9.61519e-06
14	  0.533968	  0.980581	  0.000192286	  2.03656e-05	  12	  6.89734e-06
15	  0.636985	  0.986394	  0.000131856	  9.73768e-06	  12	  3.29791e-06
16	  0.74048	  0.989949	  9.50147e-05	  1.01331e-05	  12	  3.43183e-06
17	  0.844278	  0.992278	  7.10317e-05	  6.22213e-06	  12	  2.10728e-06
18	  0.948278	  0.993884	  5.47385e-05	  3.99227e-06	  12	  1.35208e-06
19	  0.148096	  0	  0.00216258	  2.84809e-05	  6	  1.30513e-05
20	  0.18138	  0.57735	  0.00153421	  0.00012724	  12	  4.3093e-05
21	  0.25651	  0.816497	  0.000842148	  4.1967e-05	  12	  1.42132e-05
22	  0.347316	  0.904534	  0.000461525	  4.13076e-05	  12	  1.39899e-05
23	  0.444288	  0.942809	  0.000282116	  3.10413e-05	  12	  1.05129e-05
24	  0.54414	  0.96225	  0.000184652	  2.06037e-05	  12	  6.97796e-06
25	  0.645536	  0.973329	  0.000128147	  2.2291e-05	  12	  7.54941e-06
26	  0.747849	  0.980196	  9.29373e-05	  9.7502e-06	  12	  3.30215e-06
27	  0.850747	  0.984732	  6.98511e-05	  6.33912e-06	  12	  2.1469e-06
28	  0.954042	  0.987878	  5.39956e-05	  5.51003e-06	  12	  1.86611e-06
29	  0.20944	  0	  0.00120796	  2.21706e-05	  6	  1.01596e-05
30	  0.23416	  0.447214	  0.000956871	  1.38457e-05	  12	  4.6892e-06
31	  0.296192	  0.707107	  0.000623093	  5.51306e-05	  12	  1.86714e-05
32	  0.377572	  0.83205	  0.000392702	  4.14828e-05	  12	  1.40492e-05
33	  0.468321	  0.894427	  0.000253118	  3.96851e-05	  12	  1.34404e-05
34	  0.563933	  0.928477	  0.000171157	  1.93056e-05	  12	  6.53832e-06
35	  0.662306	  0.948683	  0.000121199	  1.68404e-05	  12	  5.70342e-06
36	  0.762371	  0.961524	  8.90872e-05	  1.02959e-05	  12	  3.48697e-06
37	  0.863541	  0.970143	  6.75513e-05	  5.36578e-06	  12	  1.81726e-06
38	  0.965468	  0.976187	  5.25652e-05	  3.45179e-06	  12	  1.16903e-06
39	  0.23416	  0	  0.000956871	  8.78957e-06	  12	  2.97681e-06
40	  0.25651	  0.408248	  0.000842148	  1.86142e-05	  24	  4.73031e-06
41	  0.314159	  0.666667	  0.00056581	  3.1404e-05	  24	  7.98051e-06
42	  0.391825	  0.801784	  0.000365623	  2.75078e-05	  24	  6.99038e-06
43	  0.479886	  0.872872	  0.000240238	  1.83133e-05	  24	  4.65386e-06
44	  0.573574	  0.912871	  0.000165194	  1.73005e-05	  24	  4.39647e-06
45	  0.670534	  0.937043	  0.000118025	  1.19029e-05	  24	  3.02482e-06
46	  0.76953	  0.952579	  8.72914e-05	  1.19066e-05	  24	  3.02575e-06
47	  0.869868	  0.963087	  6.64672e-05	  6.69516e-06	  24	  1.7014e-06
48	  0.971131	  0.970495	  5.18642e-05	  2.98778e-06	  24	  7.59267e-07
49	  0.296192	  0	  0.000623093	  2.20662e-05	  6	  1.01118e-05
50	  0.314159	  0.333333	  0.00056581	  1.50285e-05	  12	  5.08978e-06
51	  0.36276	  0.57735	  0.000422434	  3.42599e-05	  12	  1.1603e-05
52	  0.431771	  0.727607	  0.000298428	  1.12209e-05	  12	  3.80025e-06
53	  0.51302	  0.816497	  0.000209203	  2.11085e-05	  12	  7.14893e-06
54	  0.601569	  0.870388	  0.000149161	  1.03911e-05	  12	  3.5192e-06
55	  0.694632	  0.904534	  0.000109288	  9.82591e-06	  12	  3.32779e-06
56	  0.790617	  0.927173	  8.22162e-05	  1.1561e-05	  12	  3.91543e-06
57	  0.888577	  0.942809	  6.33722e-05	  4.45699e-06	  12	  1.50947e-06
58	  0.987924	  0.953998	  4.9893e-05	  6.77444e-06	  12	  2.29433e-06
59	  0.314159	  0	  0.00056581	  1.88498e-05	  6	  8.63787e-06
60	  0.331153	  0.316228	  0.000512389	  1.10374e-05	  12	  3.73809e-06
61	  0.377572	  0.5547	  0.000392702	  2.50776e-05	  12	  8.49317e-06
62	  0.444288	  0.707107	  0.000282116	  2.08757e-05	  12	  7.07009e-06
63	  0.523599	  0.8	  0.000200477	  3.06515e-05	  12	  1.03809e-05
64	  0.610616	  0.857493	  0.00014445	  1.08808e-05	  12	  3.68506e-06
65	  0.702481	  0.894427	  0.000106629	  9.98086e-06	  12	  3.38027e-06
66	  0.797522	  0.919145	  8.0644e-05	  1.00884e-05	  12	  3.41668e-06
67	  0.894726	  0.936329	  6.23818e-05	  4.86527e-06	  12	  1.64775e-06
68	  0.993459	  0.948683	  4.92701e-05	  5.34319e-06	  12	  1.80961e-06
69	  0.331153	  0	  0.000512389	  8.34046e-06	  12	  2.82471e-06
70	  0.347316	  0.301511	  0.000461525	  1.21671e-05	  24	  3.09195e-06
71	  0.391825	  0.534522	  0.000365623	  1.40393e-05	  24	  3.56773e-06
72	  0.456463	  0.688247	  0.00026716	  1.11647e-05	  24	  2.83722e-06
73	  0.533968	  0.784465	  0.000192286	  1.45049e-05	  24	  3.68605e-06
74	  0.61953	  0.845154	  0.000140033	  1.58576e-05	  24	  4.02979e-06
75	  0.710244	  0.884652	  0.000104113	  9.58165e-06	  24	  2.43493e-06
76	  0.804368	  0.911322	  7.91357e-05	  6.1932e-06	  24	  1.57384e-06
77	  0.900833	  0.929981	  6.14503e-05	  8.9562e-06	  24	  2.27599e-06
78	  0.998963	  0.943456	  4.86634e-05	  5.98431e-06	  24	  1.52076e-06
79	  0.377572	  0	  0.000392702	  1.20876e-05	  12	  4.09377e-06
80	  0.391825	  0.267261	  0.000365623	  8.85037e-06	  24	  2.24909e-06
81	  0.431771	  0.485071	  0.000298428	  7.80372e-06	  24	  1.98311e-06
82	  0.491179	  0.639602	  0.000228743	  1.11743e-05	  24	  2.83966e-06
83	  0.563933	  0.742781	  0.000171157	  1.28431e-05	  24	  3.26375e-06
84	  0.645536	  0.811107	  0.000128147	  1.23749e-05	  24	  3.14476e-06
85	  0.733038	  0.857143	  9.71158e-05	  1.01477e-05	  24	  2.57878e-06
86	  0.824564	  0.889001	  7.48811e-05	  7.05669e-06	  24	  1.79328e-06
87	  0.918912	  0.911685	  5.87657e-05	  4.99942e-06	  24	  1.27047e-06
88	  0.418879	  0	  0.000317111	  4.07288e-06	  6	  1.86639e-06
89	  0.431771	  0.242536	  0.000298428	  8.97519e-06	  12	  3.03967e-06
90	  0.468321	  0.447214	  0.000253118	  1.42193e-05	  12	  4.81572e-06
91	  0.523599	  0.6	  0.000200477	  1.78662e-05	  12	  6.05082e-06
92	  0.592384	  0.707107	  0.000154211	  1.00453e-05	  12	  3.40209e-06
93	  0.670534	  0.780869	  0.000118025	  7.03585e-06	  12	  2.38287e-06
94	  0.755145	  0.83205	  9.10016e-05	  9.61807e-06	  12	  3.2574e-06
95	  0.844278	  0.868243	  7.10317e-05	  4.52489e-06	  12	  1.53247e-06
96	  0.936642	  0.894427	  5.6289e-05	  4.18542e-06	  12	  1.4175e-06
97	  0.431771	  0	  0.000298428	  6.87413e-06	  12	  2.3281e-06
98	  0.444288	  0.235702	  0.000282116	  8.29703e-06	  24	  2.10848e-06
99	  0.479886	  0.436436	  0.000240238	  7.75368e-06	  24	  1.9704e-06
100	  0.533968	  0.588348	  0.000192286	  7.79293e-06	  24	  1.98037e-06
101	  0.601569	  0.696311	  0.000149161	  9.01783e-06	  24	  2.29165e-06
102	  0.678662	  0.771517	  0.000114957	  6.23962e-06	  24	  1.58564e-06
103	  0.762371	  0.824163	  8.90872e-05	  5.9484e-06	  24	  1.51163e-06
104	  0.850747	  0.86164	  6.98511e-05	  4.45512e-06	  24	  1.13215e-06
105	  0.942478	  0.888889	  5.55114e-05	  3.04664e-06	  24	  7.74225e-07
106	  0.444288	  0	  0.000282116	  6.85807e-06	  6	  3.1427e-06
107	  0.456463	  0.229416	  0.00026716	  4.26604e-06	  12	  1.4448e-06
108	  0.491179	  0.426401	  0.000228743	  9.21922e-06	  12	  3.12232e-06
109	  0.54414	  0.57735	  0.000184652	  7.33436e-06	  12	  2.48396e-06
110	  0.610616	  0.685994	  0.00014445	  8.23067e-06	  12	  2.78752e-06
111	  0.686693	  0.762493	  0.00011206	  1.04179e-05	  12	  3.52827e-06
112	  0.76953	  0.816497	  8.72914e-05	  4.95801e-06	  12	  1.67916e-06
113	  0.857168	  0.855186	  6.86794e-05	  5.89432e-06	  12	  1.99626e-06
114	  0.948278	  0.883452	  5.47385e-05	  4.10333e-06	  12	  1.3897e-06
115	  0.468321	  0	  0.000253118	  1.06484e-05	  12	  3.60635e-06
116	  0.479886	  0.218218	  0.000240238	  5.26818e-06	  24	  1.33877e-06
117	  0.51302	  0.408248	  0.000209203	  9.29944e-06	  24	  2.36321e-06
118	  0.563933	  0.557086	  0.000171157	  7.21907e-06	  24	  1.83454e-06
119	  0.628319	  0.666667	  0.000135839	  6.07883e-06	  24	  1.54478e-06
120	  0.702481	  0.745356	  0.000106629	  5.82115e-06	  24	  1.47929e-06
121	  0.783651	  0.801784	  8.38484e-05	  6.64583e-06	  24	  1.68886e-06
122	  0.869868	  0.842701	  6.64672e-05	  5.66093e-06	  24	  1.43858e-06
123	  0.959772	  0.872872	  5.32783e-05	  3.353e-06	  24	  8.52079e-07
124	  0.523599	  0	  0.000200477	  8.35428e-06	  18	  2.38684e-06
125	  0.533968	  0.196116	  0.000192286	  5.31486e-06	  36	  1.15155e-06
126	  0.563933	  0.371391	  0.000171157	  6.36578e-06	  36	  1.37925e-06
127	  0.610616	  0.514496	  0.00014445	  4.32362e-06	  36	  9.36785e-07
128	  0.670534	  0.624695	  0.000118025	  4.93077e-06	  36	  1.06833e-06
129	  0.74048	  0.707107	  9.50147e-05	  5.292e-06	  36	  1.1466e-06
130	  0.817887	  0.768221	  7.62607e-05	  5.30673e-06	  36	  1.14979e-06
131	  0.900833	  0.813733	  6.14503e-05	  4.43327e-06	  36	  9.60542e-07
132	  0.987924	  0.847998	  4.9893e-05	  4.23033e-06	  36	  9.16572e-07
133	  0.533968	  0	  0.000192286	  5.37437e-06	  12	  1.82016e-06
134	  0.54414	  0.19245	  0.000184652	  6.24573e-06	  24	  1.58719e-06
135	  0.573574	  0.365148	  0.000165194	  5.12752e-06	  24	  1.30303e-06
136	  0.61953	  0.507093	  0.000140033	  6.82666e-06	  24	  1.73482e-06
137	  0.678662	  0.617213	  0.000114957	  4.71101e-06	  24	  1.19718e-06
138	  0.747849	  0.70014	  9.29373e-05	  5.95812e-06	  24	  1.5141e-06
139	  0.824564	  0.762001	  7.48811e-05	  5.03982e-06	  24	  1.28074e-06
140	  0.9069	  0.80829	  6.0533e-05	  4.25741e-06	  24	  1.08191e-06
141	  0.993459	  0.843274	  4.92701e-05	  2.71563e-06	  24	  6.90107e-07
142	  0.563933	  0	  0.000171157	  4.94819e-06	  12	  1.67583e-06
143	  0.573574	  0.182574	  0.000165194	  3.8474e-06	  24	  9.77717e-07
144	  0.601569	  0.348155	  0.000149161	  4.0132e-06	  24	  1.01985e-06
145	  0.645536	  0.486664	  0.000128147	  6.40894e-06	  24	  1.62867e-06
146	  0.702481	  0.596285	  0.000106629	  4.01412e-06	  24	  1.02008e-06
