#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00337336	  0.000537495	  3	  0.000337198
1	  0.20944	  1	  0.00118523	  0.000149014	  3	  9.34837e-05
2	  0.314159	  1	  0.000541544	  0.000141325	  3	  8.86603e-05
3	  0.418879	  1	  0.000303979	  2.63526e-05	  3	  1.65323e-05
4	  0.523599	  1	  0.000190456	  8.04345e-06	  3	  5.04606e-06
5	  0.628319	  1	  0.000128324	  3.80093e-05	  3	  2.38451e-05
6	  0.733038	  1	  9.13892e-05	  1.83479e-05	  3	  1.15106e-05
7	  0.837758	  1	  6.77334e-05	  1.52709e-05	  3	  9.58021e-06
8	  0.942478	  1	  5.17837e-05	  2.25164e-06	  3	  1.41257e-06
9	  0.10472	  0	  0.00337336	  8.78696e-05	  6	  4.02661e-05
10	  0.148096	  0.707107	  0.00214369	  0.000127189	  12	  4.30757e-05
11	  0.23416	  0.894427	  0.000929148	  0.000154989	  12	  5.24909e-05
12	  0.331153	  0.948683	  0.000492723	  6.20792e-05	  12	  2.10247e-05
13	  0.431771	  0.970143	  0.000285165	  3.20623e-05	  12	  1.08587e-05
14	  0.533968	  0.980581	  0.000182562	  2.22866e-05	  12	  7.54791e-06
15	  0.636985	  0.986394	  0.0001246	  1.29135e-05	  12	  4.37349e-06
16	  0.74048	  0.989949	  8.93161e-05	  1.69794e-05	  12	  5.75051e-06
17	  0.844278	  0.992278	  6.65372e-05	  8.30464e-06	  12	  2.81257e-06
18	  0.948278	  0.993884	  5.10869e-05	  8.06276e-06	  12	  2.73066e-06
19	  0.148096	  0	  0.00214369	  4.75587e-05	  6	  2.17937e-05
20	  0.18138	  0.57735	  0.00147854	  6.5782e-05	  12	  2.22787e-05
21	  0.25651	  0.816497	  0.000808954	  7.31179e-05	  12	  2.47632e-05
22	  0.347316	  0.904534	  0.000445552	  4.24284e-05	  12	  1.43695e-05
23	  0.444288	  0.942809	  0.000268995	  2.86691e-05	  12	  9.7095e-06
24	  0.54414	  0.96225	  0.000175401	  2.33299e-05	  12	  7.90126e-06
25	  0.645536	  0.973329	  0.000121008	  1.47005e-05	  12	  4.9787e-06
26	  0.747849	  0.980196	  8.73604e-05	  9.34619e-06	  12	  3.16532e-06
27	  0.850747	  0.984732	  6.53547e-05	  1.06429e-05	  12	  3.60447e-06
28	  0.954042	  0.987878	  5.03943e-05	  8.07334e-06	  12	  2.73424e-06
29	  0.20944	  0	  0.00118523	  2.8883e-05	  6	  1.32356e-05
30	  0.23416	  0.447214	  0.000929148	  4.75326e-05	  12	  1.60981e-05
31	  0.296192	  0.707107	  0.000602839	  5.7284e-05	  12	  1.94007e-05
32	  0.377572	  0.83205	  0.000375464	  3.86581e-05	  12	  1.30925e-05
33	  0.468321	  0.894427	  0.000241325	  3.15833e-05	  12	  1.06965e-05
34	  0.563933	  0.928477	  0.000162345	  1.15167e-05	  12	  3.90043e-06
35	  0.662306	  0.948683	  0.000114406	  1.16298e-05	  12	  3.93871e-06
