#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00379853	  0.000352244	  3	  0.000220981
1	  0.20944	  1	  0.00134928	  9.92932e-05	  3	  6.22916e-05
2	  0.314159	  1	  0.000632002	  9.43055e-05	  3	  5.91626e-05
3	  0.418879	  1	  0.000354209	  1.7488e-05	  3	  1.09711e-05
4	  0.523599	  1	  0.00022393	  5.3617e-06	  3	  3.36367e-06
5	  0.628319	  1	  0.000151731	  2.53636e-05	  3	  1.59119e-05
6	  0.733038	  1	  0.000108477	  1.17512e-05	  3	  7.37211e-06
7	  0.837758	  1	  8.07459e-05	  1.00399e-05	  3	  6.29854e-06
8	  0.942478	  1	  6.20055e-05	  1.51599e-06	  3	  9.51058e-07
9	  0.10472	  0	  0.00379853	  5.84549e-05	  6	  2.67869e-05
10	  0.148096	  0.707107	  0.00241558	  8.39208e-05	  12	  2.84219e-05
11	  0.23416	  0.894427	  0.00106881	  0.000102814	  12	  3.48206e-05
12	  0.331153	  0.948683	  0.000572332	  4.14866e-05	  12	  1.40505e-05
13	  0.431771	  0.970143	  0.00033334	  2.22003e-05	  12	  7.51869e-06
14	  0.533968	  0.980581	  0.000214781	  1.474e-05	  12	  4.99208e-06
15	  0.636985	  0.986394	  0.000147282	  8.95021e-06	  12	  3.03121e-06
16	  0.74048	  0.989949	  0.00010613	  1.15974e-05	  12	  3.92774e-06
17	  0.844278	  0.992278	  7.93415e-05	  5.63952e-06	  12	  1.90997e-06
18	  0.948278	  0.993884	  6.11422e-05	  5.37801e-06	  12	  1.8214e-06
19	  0.148096	  0	  0.00241558	  3.12488e-05	  6	  1.43197e-05
20	  0.18138	  0.57735	  0.0017137	  4.30892e-05	  12	  1.45932e-05
21	  0.25651	  0.816497	  0.000940668	  4.91276e-05	  12	  1.66383e-05
22	  0.347316	  0.904534	  0.000515517	  2.87927e-05	  12	  9.75136e-06
23	  0.444288	  0.942809	  0.00031512	  1.91232e-05	  12	  6.47656e-06
24	  0.54414	  0.96225	  0.000206254	  1.61718e-05	  12	  5.47698e-06
25	  0.645536	  0.973329	  0.000143139	  9.81805e-06	  12	  3.32513e-06
26	  0.747849	  0.980196	  0.00010381	  6.36999e-06	  12	  2.15736e-06
27	  0.850747	  0.984732	  7.80228e-05	  7.2755e-06	  12	  2.46403e-06
28	  0.954042	  0.987878	  6.03124e-05	  5.25063e-06	  12	  1.77826e-06
29	  0.20944	  0	  0.00134928	  1.92223e-05	  6	  8.8086e-06
30	  0.23416	  0.447214	  0.00106881	  3.22822e-05	  12	  1.09332e-05
31	  0.296192	  0.707107	  0.000695986	  3.88568e-05	  12	  1.31598e-05
32	  0.377572	  0.83205	  0.000438644	  2.6269e-05	  12	  8.89666e-06
33	  0.468321	  0.894427	  0.00028273	  2.10123e-05	  12	  7.11635e-06
34	  0.563933	  0.928477	  0.000191181	  8.00665e-06	  12	  2.71165e-06
35	  0.662306	  0.948683	  0.000135378	  7.93593e-06	  12	  2.6877e-06
36	  0.762371	  0.961524	  9.95093e-05	  8.21056e-06	  12	  2.78071e-06
37	  0.863541	  0.970143	  7.54539e-05	  2.22562e-06	  12	  7.53763e-07
38	  0.965468	  0.976187	  5.87146e-05	  3.58322e-06	  12	  1.21355e-06
39	  0.23416	  0	  0.00106881	  2.00459e-05	  12	  6.78904e-06
40	  0.25651	  0.408248	  0.000940668	  1.96e-05	  24	  4.98083e-06
41	  0.314159	  0.666667	  0.000632002	  2.68325e-05	  24	  6.81878e-06
42	  0.391825	  0.801784	  0.000408396	  1.96824e-05	  24	  5.00178e-06
43	  0.479886	  0.872872	  0.000268343	  2.25853e-05	  24	  5.73947e-06
44	  0.573574	  0.912871	  0.000184519	  1.027e-05	  24	  2.60986e-06
45	  0.670534	  0.937043	  0.000131833	  6.6768e-06	  24	  1.69674e-06
46	  0.76953	  0.952579	  9.75033e-05	  6.50261e-06	  24	  1.65247e-06
47	  0.869868	  0.963087	  7.4243e-05	  5.29102e-06	  24	  1.34457e-06
48	  0.971131	  0.970495	  5.79317e-05	  4.2834e-06	  24	  1.08852e-06
49	  0.296192	  0	  0.000695986	  1.15583e-05	  6	  5.29655e-06
50	  0.314159	  0.333333	  0.000632002	  1.47236e-05	  12	  4.9865e-06
51	  0.36276	  0.57735	  0.000471853	  1.26465e-05	  12	  4.28307e-06
52	  0.431771	  0.727607	  0.00033334	  1.62339e-05	  12	  5.49803e-06
53	  0.51302	  0.816497	  0.000233677	  1.39936e-05	  12	  4.7393e-06
54	  0.601569	  0.870388	  0.000166611	  1.08244e-05	  12	  3.66595e-06
55	  0.694632	  0.904534	  0.000122073	  1.08236e-05	  12	  3.66569e-06
56	  0.790617	  0.927173	  9.18345e-05	  5.87296e-06	  12	  1.98902e-06
57	  0.888577	  0.942809	  7.0786e-05	  4.63735e-06	  12	  1.57055e-06
58	  0.987924	  0.953998	  5.57298e-05	  2.18187e-06	  12	  7.38945e-07
59	  0.314159	  0	  0.000632002	  1.51454e-05	  6	  6.94036e-06
60	  0.331153	  0.316228	  0.000572332	  1.18691e-05	  12	  4.01978e-06
61	  0.377572	  0.5547	  0.000438644	  1.69721e-05	  12	  5.74802e-06
62	  0.444288	  0.707107	  0.00031512	  9.0559e-06	  12	  3.06701e-06
63	  0.523599	  0.8	  0.00022393	  1.37327e-05	  12	  4.65093e-06
64	  0.610616	  0.857493	  0.000161348	  5.67648e-06	  12	  1.92248e-06
65	  0.702481	  0.894427	  0.000119103	  6.69993e-06	  12	  2.2691e-06
66	  0.797522	  0.919145	  9.00783e-05	  5.86878e-06	  12	  1.98761e-06
67	  0.894726	  0.936329	  6.96796e-05	  2.98734e-06	  12	  1.01174e-06
68	  0.993459	  0.948683	  5.50341e-05	  3.65142e-06	  12	  1.23665e-06
69	  0.331153	  0	  0.000572332	  9.23217e-06	  12	  3.12671e-06
70	  0.347316	  0.301511	  0.000515517	  8.6052e-06	  24	  2.18679e-06
71	  0.391825	  0.534522	  0.000408396	  9.07038e-06	  24	  2.305e-06
72	  0.456463	  0.688247	  0.000298414	  1.64713e-05	  24	  4.18575e-06
73	  0.533968	  0.784465	  0.000214781	  8.81767e-06	  24	  2.24078e-06
74	  0.61953	  0.845154	  0.000156415	  6.32099e-06	  24	  1.60632e-06
75	  0.710244	  0.884652	  0.000116293	  1.00751e-05	  24	  2.56031e-06
76	  0.804368	  0.911322	  8.83936e-05	  5.29117e-06	  24	  1.34461e-06
77	  0.900833	  0.929981	  6.86392e-05	  4.17553e-06	  24	  1.0611e-06
78	  0.998963	  0.943456	  5.43564e-05	  2.76084e-06	  24	  7.01595e-07
79	  0.377572	  0	  0.000438644	  7.77959e-06	  12	  2.63475e-06
80	  0.391825	  0.267261	  0.000408396	  5.90131e-06	  24	  1.49967e-06
81	  0.431771	  0.485071	  0.00033334	  1.02639e-05	  24	  2.6083e-06
82	  0.491179	  0.639602	  0.000255503	  7.30537e-06	  24	  1.85647e-06
83	  0.563933	  0.742781	  0.000191181	  9.75226e-06	  24	  2.47828e-06
84	  0.645536	  0.811107	  0.000143139	  8.02376e-06	  24	  2.03903e-06
85	  0.733038	  0.857143	  0.000108477	  6.88753e-06	  24	  1.75029e-06
86	  0.824564	  0.889001	  8.36412e-05	  3.2167e-06	  24	  8.17442e-07
87	  0.918912	  0.911685	  6.56405e-05	  4.61395e-06	  24	  1.17252e-06
88	  0.418879	  0	  0.000354209	  1.85584e-06	  6	  8.50435e-07
89	  0.431771	  0.242536	  0.00033334	  4.35706e-06	  12	  1.47563e-06
90	  0.468321	  0.447214	  0.00028273	  7.95559e-06	  12	  2.69436e-06
91	  0.523599	  0.6	  0.00022393	  7.42787e-06	  12	  2.51564e-06
92	  0.592384	  0.707107	  0.000172252	  3.58232e-06	  12	  1.21324e-06
93	  0.670534	  0.780869	  0.000131833	  7.77128e-06	  12	  2.63194e-06
94	  0.755145	  0.83205	  0.000101648	  4.52913e-06	  12	  1.5339e-06
95	  0.844278	  0.868243	  7.93415e-05	  4.42479e-06	  12	  1.49857e-06
96	  0.936642	  0.894427	  6.28741e-05	  2.20268e-06	  12	  7.45993e-07
97	  0.431771	  0	  0.00033334	  4.16826e-06	  12	  1.41169e-06
98	  0.444288	  0.235702	  0.00031512	  2.70269e-06	  24	  6.86819e-07
99	  0.479886	  0.436436	  0.000268343	  8.94168e-06	  24	  2.2723e-06
100	  0.533968	  0.588348	  0.000214781	  4.82576e-06	  24	  1.22634e-06
101	  0.601569	  0.696311	  0.000166611	  4.61097e-06	  24	  1.17176e-06
102	  0.678662	  0.771517	  0.000128405	  4.1532e-06	  24	  1.05543e-06
103	  0.762371	  0.824163	  9.95093e-05	  6.12834e-06	  24	  1.55736e-06
104	  0.850747	  0.86164	  7.80228e-05	  5.17382e-06	  24	  1.31479e-06
105	  0.942478	  0.888889	  6.20055e-05	  4.26667e-06	  24	  1.08426e-06
106	  0.444288	  0	  0.00031512	  3.93525e-06	  6	  1.80332e-06
107	  0.456463	  0.229416	  0.000298414	  7.04462e-06	  12	  2.38584e-06
108	  0.491179	  0.426401	  0.000255503	  5.96581e-06	  12	  2.02047e-06
109	  0.54414	  0.57735	  0.000206254	  2.14263e-06	  12	  7.25655e-07
110	  0.610616	  0.685994	  0.000161348	  7.60769e-06	  12	  2.57654e-06
111	  0.686693	  0.762493	  0.00012517	  4.85403e-06	  12	  1.64394e-06
