#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000346276	  3	  0.000217237
1	  0.20944	  1	  0.00120796	  9.98658e-05	  3	  6.26508e-05
2	  0.314159	  1	  0.00056581	  9.29411e-05	  3	  5.83066e-05
3	  0.418879	  1	  0.000317111	  1.70259e-05	  3	  1.06812e-05
4	  0.523599	  1	  0.000200477	  5.32366e-06	  3	  3.3398e-06
5	  0.628319	  1	  0.000135839	  2.7802e-05	  3	  1.74416e-05
6	  0.733038	  1	  9.71158e-05	  1.1919e-05	  3	  7.47741e-06
7	  0.837758	  1	  7.2289e-05	  9.88666e-06	  3	  6.2024e-06
8	  0.942478	  1	  5.55114e-05	  1.52194e-06	  3	  9.54792e-07
9	  0.10472	  0	  0.00340069	  6.02927e-05	  6	  2.7629e-05
10	  0.148096	  0.707107	  0.00216258	  8.51242e-05	  12	  2.88295e-05
11	  0.23416	  0.894427	  0.000956871	  0.000101127	  12	  3.42492e-05
12	  0.331153	  0.948683	  0.000512389	  4.15362e-05	  12	  1.40673e-05
13	  0.431771	  0.970143	  0.000298428	  2.27582e-05	  12	  7.70762e-06
14	  0.533968	  0.980581	  0.000192286	  1.44922e-05	  12	  4.90816e-06
15	  0.636985	  0.986394	  0.000131856	  9.48014e-06	  12	  3.21069e-06
16	  0.74048	  0.989949	  9.50147e-05	  1.17837e-05	  12	  3.99084e-06
17	  0.844278	  0.992278	  7.10317e-05	  6.01116e-06	  12	  2.03583e-06
18	  0.948278	  0.993884	  5.47385e-05	  5.73136e-06	  12	  1.94107e-06
19	  0.148096	  0	  0.00216258	  3.23667e-05	  6	  1.4832e-05
20	  0.18138	  0.57735	  0.00153421	  4.36235e-05	  12	  1.47742e-05
21	  0.25651	  0.816497	  0.000842148	  4.95326e-05	  12	  1.67755e-05
22	  0.347316	  0.904534	  0.000461525	  2.86736e-05	  12	  9.71103e-06
23	  0.444288	  0.942809	  0.000282116	  1.8026e-05	  12	  6.10497e-06
24	  0.54414	  0.96225	  0.000184652	  1.70573e-05	  12	  5.7769e-06
25	  0.645536	  0.973329	  0.000128147	  9.972e-06	  12	  3.37727e-06
26	  0.747849	  0.980196	  9.29373e-05	  6.97752e-06	  12	  2.36311e-06
27	  0.850747	  0.984732	  6.98511e-05	  7.52451e-06	  12	  2.54836e-06
28	  0.954042	  0.987878	  5.39956e-05	  5.30532e-06	  12	  1.79678e-06
29	  0.20944	  0	  0.00120796	  2.0345e-05	  6	  9.32305e-06
30	  0.23416	  0.447214	  0.000956871	  3.25964e-05	  12	  1.10396e-05
31	  0.296192	  0.707107	  0.000623093	  3.87572e-05	  12	  1.31261e-05
32	  0.377572	  0.83205	  0.000392702	  2.64609e-05	  12	  8.96165e-06
33	  0.468321	  0.894427	  0.000253118	  2.083e-05	  12	  7.05461e-06
34	  0.563933	  0.928477	  0.000171157	  8.17648e-06	  12	  2.76917e-06
35	  0.662306	  0.948683	  0.000121199	  8.46377e-06	  12	  2.86647e-06
36	  0.762371	  0.961524	  8.90872e-05	  7.8955e-06	  12	  2.67401e-06
37	  0.863541	  0.970143	  6.75513e-05	  2.51475e-06	  12	  8.51683e-07
38	  0.965468	  0.976187	  5.25652e-05	  3.9448e-06	  12	  1.336e-06
39	  0.23416	  0	  0.000956871	  2.03547e-05	  12	  6.89362e-06
40	  0.25651	  0.408248	  0.000842148	  1.98719e-05	  24	  5.04993e-06
41	  0.314159	  0.666667	  0.00056581	  2.71413e-05	  24	  6.89727e-06
42	  0.391825	  0.801784	  0.000365623	  1.98037e-05	  24	  5.03259e-06
43	  0.479886	  0.872872	  0.000240238	  2.33015e-05	  24	  5.92147e-06
44	  0.573574	  0.912871	  0.000165194	  1.03127e-05	  24	  2.6207e-06
45	  0.670534	  0.937043	  0.000118025	  7.16532e-06	  24	  1.82088e-06
46	  0.76953	  0.952579	  8.72914e-05	  6.8362e-06	  24	  1.73724e-06
47	  0.869868	  0.963087	  6.64672e-05	  5.65196e-06	  24	  1.4363e-06
48	  0.971131	  0.970495	  5.18642e-05	  4.47237e-06	  24	  1.13654e-06
49	  0.296192	  0	  0.000623093	  1.16418e-05	  6	  5.33485e-06
50	  0.314159	  0.333333	  0.00056581	  1.48506e-05	  12	  5.02953e-06
51	  0.36276	  0.57735	  0.000422434	  1.27243e-05	  12	  4.3094e-06
52	  0.431771	  0.727607	  0.000298428	  1.60528e-05	  12	  5.43668e-06
53	  0.51302	  0.816497	  0.000209203	  1.45681e-05	  12	  4.93385e-06
54	  0.601569	  0.870388	  0.000149161	  1.10785e-05	  12	  3.752e-06
55	  0.694632	  0.904534	  0.000109288	  1.0726e-05	  12	  3.63262e-06
56	  0.790617	  0.927173	  8.22162e-05	  5.72409e-06	  12	  1.93861e-06
57	  0.888577	  0.942809	  6.33722e-05	  4.69091e-06	  12	  1.5887e-06
58	  0.987924	  0.953998	  4.9893e-05	  2.28965e-06	  12	  7.75447e-07
59	  0.314159	  0	  0.00056581	  1.53192e-05	  6	  7.02e-06
60	  0.331153	  0.316228	  0.000512389	  1.21893e-05	  12	  4.1282e-06
61	  0.377572	  0.5547	  0.000392702	  1.70329e-05	  12	  5.76863e-06
62	  0.444288	  0.707107	  0.000282116	  9.14927e-06	  12	  3.09863e-06
63	  0.523599	  0.8	  0.000200477	  1.39035e-05	  12	  4.70876e-06
64	  0.610616	  0.857493	  0.00014445	  5.65761e-06	  12	  1.91609e-06
65	  0.702481	  0.894427	  0.000106629	  6.78593e-06	  12	  2.29823e-06
66	  0.797522	  0.919145	  8.0644e-05	  6.12291e-06	  12	  2.07368e-06
67	  0.894726	  0.936329	  6.23818e-05	  2.88339e-06	  12	  9.76532e-07
68	  0.993459	  0.948683	  4.92701e-05	  3.73897e-06	  12	  1.2663e-06
69	  0.331153	  0	  0.000512389	  9.49929e-06	  12	  3.21717e-06
70	  0.347316	  0.301511	  0.000461525	  8.89471e-06	  24	  2.26036e-06
71	  0.391825	  0.534522	  0.000365623	  9.38621e-06	  24	  2.38526e-06
