#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00306127	  0.000533455	  3	  0.000334663
1	  0.20944	  1	  0.0010874	  0.000155463	  3	  9.75294e-05
2	  0.314159	  1	  0.000509336	  0.000142848	  3	  8.96157e-05
3	  0.418879	  1	  0.00028546	  2.49652e-05	  3	  1.56619e-05
4	  0.523599	  1	  0.000180467	  9.15437e-06	  3	  5.743e-06
5	  0.628319	  1	  0.000122281	  4.72687e-05	  3	  2.9654e-05
6	  0.733038	  1	  8.74227e-05	  1.98306e-05	  3	  1.24408e-05
7	  0.837758	  1	  6.50738e-05	  1.56019e-05	  3	  9.78785e-06
8	  0.942478	  1	  4.99708e-05	  2.38655e-06	  3	  1.4972e-06
9	  0.10472	  0	  0.00306127	  0.000100701	  6	  4.61463e-05
10	  0.148096	  0.707107	  0.00194673	  0.000135363	  12	  4.5844e-05
11	  0.23416	  0.894427	  0.000861366	  0.000159864	  12	  5.41418e-05
12	  0.331153	  0.948683	  0.000461248	  6.62084e-05	  12	  2.24231e-05
13	  0.431771	  0.970143	  0.000268642	  3.29246e-05	  12	  1.11508e-05
14	  0.533968	  0.980581	  0.000173094	  2.20804e-05	  12	  7.4781e-06
15	  0.636985	  0.986394	  0.000118696	  1.50525e-05	  12	  5.0979e-06
16	  0.74048	  0.989949	  8.55312e-05	  1.76454e-05	  12	  5.97606e-06
17	  0.844278	  0.992278	  6.3942e-05	  9.95275e-06	  12	  3.37075e-06
18	  0.948278	  0.993884	  4.92751e-05	  9.45529e-06	  12	  3.20227e-06
19	  0.148096	  0	  0.00194673	  5.65841e-05	  6	  2.59296e-05
20	  0.18138	  0.57735	  0.00138108	  7.68243e-05	  12	  2.60185e-05
21	  0.25651	  0.816497	  0.000758093	  8.10105e-05	  12	  2.74362e-05
22	  0.347316	  0.904534	  0.00041546	  4.41545e-05	  12	  1.4954e-05
23	  0.444288	  0.942809	  0.000253958	  2.70471e-05	  12	  9.16018e-06
24	  0.54414	  0.96225	  0.000166222	  2.71285e-05	  12	  9.18775e-06
25	  0.645536	  0.973329	  0.000115357	  1.54749e-05	  12	  5.24097e-06
26	  0.747849	  0.980196	  8.36612e-05	  1.16862e-05	  12	  3.95783e-06
27	  0.850747	  0.984732	  6.28792e-05	  1.21763e-05	  12	  4.1238e-06
28	  0.954042	  0.987878	  4.86063e-05	  8.56458e-06	  12	  2.90061e-06
29	  0.20944	  0	  0.0010874	  3.31019e-05	  6	  1.51689e-05
30	  0.23416	  0.447214	  0.000861366	  5.33524e-05	  12	  1.80691e-05
31	  0.296192	  0.707107	  0.000560902	  6.10027e-05	  12	  2.06601e-05
32	  0.377572	  0.83205	  0.000353507	  4.2157e-05	  12	  1.42775e-05
33	  0.468321	  0.894427	  0.000227855	  3.41538e-05	  12	  1.1567e-05
34	  0.563933	  0.928477	  0.000154074	  1.20098e-05	  12	  4.06743e-06
35	  0.662306	  0.948683	  0.000109103	  1.33183e-05	  12	  4.51056e-06
36	  0.762371	  0.961524	  8.01954e-05	  1.14712e-05	  12	  3.88502e-06
37	  0.863541	  0.970143	  6.0809e-05	  4.50817e-06	  12	  1.5268e-06
38	  0.965468	  0.976187	  4.73186e-05	  6.19448e-06	  12	  2.09792e-06
39	  0.23416	  0	  0.000861366	  3.53993e-05	  12	  1.19889e-05
40	  0.25651	  0.408248	  0.000758093	  3.40734e-05	  24	  8.65888e-06
41	  0.314159	  0.666667	  0.000509336	  4.4206e-05	  24	  1.12338e-05
42	  0.391825	  0.801784	  0.00032913	  3.09108e-05	  24	  7.85519e-06
43	  0.479886	  0.872872	  0.00021626	  3.78924e-05	  24	  9.62936e-06
44	  0.573574	  0.912871	  0.000148705	  1.6429e-05	  24	  4.17501e-06
45	  0.670534	  0.937043	  0.000106245	  1.12945e-05	  24	  2.87021e-06
46	  0.76953	  0.952579	  7.85788e-05	  1.11297e-05	  24	  2.82833e-06
47	  0.869868	  0.963087	  5.98331e-05	  9.37271e-06	  24	  2.38183e-06
48	  0.971131	  0.970495	  4.66877e-05	  6.98225e-06	  24	  1.77436e-06
49	  0.296192	  0	  0.000560902	  1.98872e-05	  6	  9.11325e-06
50	  0.314159	  0.333333	  0.000509336	  2.54924e-05	  12	  8.63363e-06
51	  0.36276	  0.57735	  0.000380271	  2.12559e-05	  12	  7.19883e-06
52	  0.431771	  0.727607	  0.000268642	  2.61423e-05	  12	  8.85374e-06
53	  0.51302	  0.816497	  0.000188322	  2.36525e-05	  12	  8.01052e-06
54	  0.601569	  0.870388	  0.000134274	  1.68764e-05	  12	  5.7156e-06
55	  0.694632	  0.904534	  9.83796e-05	  1.64621e-05	  12	  5.5753e-06
56	  0.790617	  0.927173	  7.40102e-05	  8.34981e-06	  12	  2.82787e-06
57	  0.888577	  0.942809	  5.7047e-05	  7.59449e-06	  12	  2.57206e-06
58	  0.987924	  0.953998	  4.49132e-05	  4.10364e-06	  12	  1.3898e-06
59	  0.314159	  0	  0.000509336	  2.49978e-05	  6	  1.14552e-05
60	  0.331153	  0.316228	  0.000461248	  2.17538e-05	  12	  7.36747e-06
61	  0.377572	  0.5547	  0.000353507	  2.75652e-05	  12	  9.33563e-06
62	  0.444288	  0.707107	  0.000253958	  1.50986e-05	  12	  5.11352e-06
63	  0.523599	  0.8	  0.000180467	  2.24091e-05	  12	  7.58942e-06
64	  0.610616	  0.857493	  0.000130032	  8.38199e-06	  12	  2.83877e-06
65	  0.702481	  0.894427	  9.59862e-05	  9.94686e-06	  12	  3.36875e-06
66	  0.797522	  0.919145	  7.25949e-05	  9.34774e-06	  12	  3.16585e-06
67	  0.894726	  0.936329	  5.61554e-05	  4.51875e-06	  12	  1.53039e-06
68	  0.993459	  0.948683	  4.43525e-05	  6.16588e-06	  12	  2.08823e-06
69	  0.331153	  0	  0.000461248	  1.59976e-05	  12	  5.41798e-06
70	  0.347316	  0.301511	  0.00041546	  1.48081e-05	  24	  3.76311e-06
71	  0.391825	  0.534522	  0.00032913	  1.4693e-05	  24	  3.73383e-06
72	  0.456463	  0.688247	  0.000240494	  2.66005e-05	  24	  6.75983e-06
73	  0.533968	  0.784465	  0.000173094	  1.35721e-05	  24	  3.449e-06
74	  0.61953	  0.845154	  0.000126056	  1.0633e-05	  24	  2.70211e-06
75	  0.710244	  0.884652	  9.37219e-05	  1.4881e-05	  24	  3.78163e-06
76	  0.804368	  0.911322	  7.12372e-05	  9.61912e-06	  24	  2.44445e-06
77	  0.900833	  0.929981	  5.53169e-05	  6.62591e-06	  24	  1.6838e-06
78	  0.998963	  0.943456	  4.38063e-05	  4.68014e-06	  24	  1.18934e-06
