#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.000270223	  3	  0.000169525
1	  0.20944	  1	  0.00151751	  7.51477e-05	  3	  4.71439e-05
2	  0.314159	  1	  0.0007108	  7.39859e-05	  3	  4.64151e-05
3	  0.418879	  1	  0.000398371	  1.43778e-05	  3	  9.01992e-06
4	  0.523599	  1	  0.000251849	  4.18937e-06	  3	  2.6282e-06
5	  0.628319	  1	  0.000170648	  1.74447e-05	  3	  1.0944e-05
6	  0.733038	  1	  0.000122002	  8.81941e-06	  3	  5.53286e-06
7	  0.837758	  1	  9.08132e-05	  8.15704e-06	  3	  5.11732e-06
8	  0.942478	  1	  6.97363e-05	  1.27806e-06	  3	  8.01793e-07
9	  0.10472	  0	  0.00427213	  4.46305e-05	  6	  2.04518e-05
10	  0.148096	  0.707107	  0.00271675	  6.37455e-05	  12	  2.1589e-05
11	  0.23416	  0.894427	  0.00120207	  7.9968e-05	  12	  2.70832e-05
12	  0.331153	  0.948683	  0.00064369	  3.1719e-05	  12	  1.07424e-05
13	  0.431771	  0.970143	  0.000374901	  1.71686e-05	  12	  5.81458e-06
14	  0.533968	  0.980581	  0.00024156	  1.18552e-05	  12	  4.01505e-06
15	  0.636985	  0.986394	  0.000165645	  6.73784e-06	  12	  2.28194e-06
16	  0.74048	  0.989949	  0.000119362	  9.23361e-06	  12	  3.12719e-06
17	  0.844278	  0.992278	  8.92337e-05	  4.25544e-06	  12	  1.44121e-06
18	  0.948278	  0.993884	  6.87654e-05	  4.01159e-06	  12	  1.35863e-06
19	  0.148096	  0	  0.00271675	  2.33206e-05	  6	  1.06866e-05
20	  0.18138	  0.57735	  0.00192736	  3.24175e-05	  12	  1.0979e-05
21	  0.25651	  0.816497	  0.00105795	  3.68497e-05	  12	  1.24801e-05
22	  0.347316	  0.904534	  0.000579791	  2.20586e-05	  12	  7.4707e-06
23	  0.444288	  0.942809	  0.000354409	  1.58386e-05	  12	  5.36414e-06
24	  0.54414	  0.96225	  0.000231969	  1.18469e-05	  12	  4.01224e-06
25	  0.645536	  0.973329	  0.000160985	  7.6947e-06	  12	  2.606e-06
26	  0.747849	  0.980196	  0.000116753	  4.5683e-06	  12	  1.54717e-06
27	  0.850747	  0.984732	  8.77505e-05	  5.49064e-06	  12	  1.85954e-06
28	  0.954042	  0.987878	  6.78321e-05	  4.05504e-06	  12	  1.37334e-06
29	  0.20944	  0	  0.00151751	  1.4442e-05	  6	  6.61803e-06
30	  0.23416	  0.447214	  0.00120207	  2.48164e-05	  12	  8.4047e-06
31	  0.296192	  0.707107	  0.000782761	  3.02085e-05	  12	  1.02309e-05
32	  0.377572	  0.83205	  0.000493333	  2.00614e-05	  12	  6.79428e-06
33	  0.468321	  0.894427	  0.00031798	  1.63207e-05	  12	  5.5274e-06
34	  0.563933	  0.928477	  0.000215017	  6.32099e-06	  12	  2.14076e-06
35	  0.662306	  0.948683	  0.000152257	  5.95959e-06	  12	  2.01836e-06
36	  0.762371	  0.961524	  0.000111916	  6.76597e-06	  12	  2.29147e-06
37	  0.863541	  0.970143	  8.48614e-05	  1.55632e-06	  12	  5.27086e-07
38	  0.965468	  0.976187	  6.60351e-05	  2.59846e-06	  12	  8.80035e-07
39	  0.23416	  0	  0.00120207	  1.53159e-05	  12	  5.18711e-06
40	  0.25651	  0.408248	  0.00105795	  1.46539e-05	  24	  3.72391e-06
41	  0.314159	  0.666667	  0.0007108	  2.01124e-05	  24	  5.11104e-06
42	  0.391825	  0.801784	  0.000459314	  1.4909e-05	  24	  3.78875e-06
43	  0.479886	  0.872872	  0.000301799	  1.69102e-05	  24	  4.29728e-06
44	  0.573574	  0.912871	  0.000207525	  7.8871e-06	  24	  2.0043e-06
45	  0.670534	  0.937043	  0.00014827	  4.89265e-06	  24	  1.24334e-06
46	  0.76953	  0.952579	  0.00010966	  4.82274e-06	  24	  1.22557e-06
47	  0.869868	  0.963087	  8.34996e-05	  3.83894e-06	  24	  9.75568e-07
48	  0.971131	  0.970495	  6.51545e-05	  3.19878e-06	  24	  8.12887e-07
49	  0.296192	  0	  0.000782761	  8.82813e-06	  6	  4.04547e-06
50	  0.314159	  0.333333	  0.0007108	  1.11803e-05	  12	  3.78651e-06
51	  0.36276	  0.57735	  0.000530683	  9.26803e-06	  12	  3.13885e-06
52	  0.431771	  0.727607	  0.000374901	  1.24853e-05	  12	  4.22845e-06
53	  0.51302	  0.816497	  0.000262812	  1.03075e-05	  12	  3.4909e-06
54	  0.601569	  0.870388	  0.000187384	  8.28774e-06	  12	  2.80685e-06
55	  0.694632	  0.904534	  0.000137293	  8.42523e-06	  12	  2.85342e-06
56	  0.790617	  0.927173	  0.000103284	  4.72277e-06	  12	  1.59948e-06
57	  0.888577	  0.942809	  7.96115e-05	  3.66284e-06	  12	  1.24051e-06
58	  0.987924	  0.953998	  6.26782e-05	  1.70257e-06	  12	  5.76617e-07
59	  0.314159	  0	  0.0007108	  1.18991e-05	  6	  5.45274e-06
60	  0.331153	  0.316228	  0.00064369	  8.80165e-06	  12	  2.9809e-06
61	  0.377572	  0.5547	  0.000493333	  1.29208e-05	  12	  4.37594e-06
62	  0.444288	  0.707107	  0.000354409	  6.7253e-06	  12	  2.27769e-06
63	  0.523599	  0.8	  0.000251849	  1.02205e-05	  12	  3.46142e-06
64	  0.610616	  0.857493	  0.000181465	  4.48652e-06	  12	  1.51947e-06
65	  0.702481	  0.894427	  0.000133953	  5.36244e-06	  12	  1.81613e-06
66	  0.797522	  0.919145	  0.000101309	  4.40068e-06	  12	  1.4904e-06
67	  0.894726	  0.936329	  7.83672e-05	  2.4997e-06	  12	  8.46587e-07
68	  0.993459	  0.948683	  6.18957e-05	  2.76826e-06	  12	  9.3754e-07
69	  0.331153	  0	  0.00064369	  7.08171e-06	  12	  2.3984e-06
70	  0.347316	  0.301511	  0.000579791	  6.37335e-06	  24	  1.61962e-06
71	  0.391825	  0.534522	  0.000459314	  6.7949e-06	  24	  1.72675e-06
72	  0.456463	  0.688247	  0.00033562	  1.26817e-05	  24	  3.22272e-06
73	  0.533968	  0.784465	  0.00024156	  7.04128e-06	  24	  1.78936e-06
74	  0.61953	  0.845154	  0.000175917	  4.61792e-06	  24	  1.17352e-06
75	  0.710244	  0.884652	  0.000130793	  8.0675e-06	  24	  2.05015e-06
76	  0.804368	  0.911322	  9.94144e-05	  3.83933e-06	  24	  9.75667e-07
77	  0.900833	  0.929981	  7.7197e-05	  3.25666e-06	  24	  8.27597e-07
78	  0.998963	  0.943456	  6.11335e-05	  2.10586e-06	  24	  5.3515e-07
79	  0.377572	  0	  0.000493333	  5.83214e-06	  12	  1.9752e-06
80	  0.391825	  0.267261	  0.000459314	  4.3722e-06	  24	  1.11108e-06
81	  0.431771	  0.485071	  0.000374901	  7.68678e-06	  24	  1.9534e-06
82	  0.491179	  0.639602	  0.000287358	  5.54585e-06	  24	  1.40934e-06
83	  0.563933	  0.742781	  0.000215017	  7.40059e-06	  24	  1.88067e-06
84	  0.645536	  0.811107	  0.000160985	  6.20505e-06	  24	  1.57685e-06
85	  0.733038	  0.857143	  0.000122002	  5.27071e-06	  24	  1.33941e-06
86	  0.824564	  0.889001	  9.40695e-05	  2.53518e-06	  24	  6.4425e-07
87	  0.918912	  0.911685	  7.38245e-05	  3.72059e-06	  24	  9.45492e-07
88	  0.418879	  0	  0.000398371	  1.31437e-06	  6	  6.02308e-07
89	  0.431771	  0.242536	  0.000374901	  3.26763e-06	  12	  1.10667e-06
90	  0.468321	  0.447214	  0.00031798	  6.12647e-06	  12	  2.07488e-06
91	  0.523599	  0.6	  0.000251849	  5.53682e-06	  12	  1.87518e-06
92	  0.592384	  0.707107	  0.000193728	  2.83798e-06	  12	  9.61155e-07
93	  0.670534	  0.780869	  0.00014827	  5.86213e-06	  12	  1.98536e-06
94	  0.755145	  0.83205	  0.000114321	  3.48546e-06	  12	  1.18044e-06
95	  0.844278	  0.868243	  8.92337e-05	  3.38788e-06	  12	  1.14739e-06
96	  0.936642	  0.894427	  7.07132e-05	  1.66517e-06	  12	  5.63952e-07
97	  0.431771	  0	  0.000374901	  3.01896e-06	  12	  1.02245e-06
98	  0.444288	  0.235702	  0.000354409	  2.12802e-06	  24	  5.40781e-07
99	  0.479886	  0.436436	  0.000301799	  6.62591e-06	  24	  1.6838e-06
100	  0.533968	  0.588348	  0.00024156	  3.62036e-06	  24	  9.20022e-07
101	  0.601569	  0.696311	  0.000187384	  3.62893e-06	  24	  9.22199e-07
102	  0.678662	  0.771517	  0.000144415	  3.10784e-06	  24	  7.89776e-07
103	  0.762371	  0.824163	  0.000111916	  4.53589e-06	  24	  1.15268e-06
