#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.0523599	  1	  0.000983226	  0.000133962	  3	  8.4041e-05
1	  0.10472	  1	  0.000425087	  5.20912e-05	  3	  3.26794e-05
2	  0.15708	  1	  0.000236141	  4.32653e-05	  3	  2.71425e-05
3	  0.20944	  1	  0.000150995	  1.01288e-05	  3	  6.35433e-06
4	  0.261799	  1	  0.000101429	  7.815e-06	  3	  4.90274e-06
5	  0.314159	  1	  7.07262e-05	  2.4862e-05	  3	  1.55972e-05
6	  0.366519	  1	  5.18084e-05	  4.53779e-06	  3	  2.84678e-06
7	  0.418879	  1	  3.96389e-05	  3.22858e-06	  3	  2.02545e-06
8	  0.471239	  1	  3.12163e-05	  4.82899e-06	  3	  3.02947e-06
9	  0.0523599	  0	  0.000983226	  2.20671e-05	  6	  1.01122e-05
10	  0.074048	  0.707107	  0.000757198	  4.44847e-05	  12	  1.50659e-05
11	  0.11708	  0.894427	  0.000380685	  4.77033e-05	  12	  1.61559e-05
12	  0.165576	  0.948683	  0.00021385	  2.54317e-05	  12	  8.61308e-06
13	  0.215885	  0.970143	  0.000140405	  1.34225e-05	  12	  4.54588e-06
14	  0.266984	  0.980581	  9.7427e-05	  8.62412e-06	  12	  2.92078e-06
15	  0.318493	  0.986394	  6.90914e-05	  9.40066e-06	  12	  3.18377e-06
16	  0.37024	  0.989949	  5.08632e-05	  5.93804e-06	  12	  2.01107e-06
17	  0.422139	  0.992278	  3.90288e-05	  5.49399e-06	  12	  1.86068e-06
18	  0.474139	  0.993884	  3.08126e-05	  4.61076e-06	  12	  1.56155e-06
19	  0.074048	  0	  0.000757198	  1.62907e-05	  6	  7.46518e-06
20	  0.09069	  0.57735	  0.000543608	  2.30344e-05	  12	  7.80119e-06
21	  0.128255	  0.816497	  0.00035051	  2.94631e-05	  12	  9.97843e-06
22	  0.173658	  0.904534	  0.000200515	  1.76026e-05	  12	  5.96155e-06
23	  0.222144	  0.942809	  0.000131641	  8.44212e-06	  12	  2.85914e-06
24	  0.27207	  0.96225	  9.34249e-05	  1.51638e-05	  12	  5.13559e-06
25	  0.322768	  0.973329	  6.74454e-05	  5.29324e-06	  12	  1.79269e-06
26	  0.373924	  0.980196	  4.99626e-05	  7.31256e-06	  12	  2.47658e-06
27	  0.425374	  0.984732	  3.84233e-05	  4.72193e-06	  12	  1.5992e-06
28	  0.477021	  0.987878	  3.042e-05	  2.22958e-06	  12	  7.55103e-07
29	  0.10472	  0	  0.000425087	  1.00605e-05	  6	  4.61023e-06
30	  0.11708	  0.447214	  0.000380685	  1.61102e-05	  12	  5.45612e-06
31	  0.148096	  0.707107	  0.000270323	  2.04179e-05	  12	  6.91505e-06
32	  0.188786	  0.83205	  0.000183516	  1.65672e-05	  12	  5.61088e-06
33	  0.23416	  0.894427	  0.000119609	  1.20508e-05	  12	  4.08129e-06
34	  0.281967	  0.928477	  8.60441e-05	  4.78764e-06	  12	  1.62146e-06
35	  0.331153	  0.948683	  6.40487e-05	  6.43772e-06	  12	  2.18029e-06
36	  0.381186	  0.961524	  4.82286e-05	  3.83389e-06	  12	  1.29844e-06
37	  0.431771	  0.970143	  3.73035e-05	  2.30364e-06	  12	  7.80185e-07
38	  0.482734	  0.976187	  2.96525e-05	  2.71225e-06	  12	  9.18572e-07
39	  0.11708	  0	  0.000380685	  1.037e-05	  12	  3.51207e-06
40	  0.128255	  0.408248	  0.00035051	  1.21307e-05	  24	  3.08271e-06
41	  0.15708	  0.666667	  0.000236141	  1.51236e-05	  24	  3.84328e-06
42	  0.195913	  0.801784	  0.00017378	  1.2858e-05	  24	  3.26754e-06
43	  0.239943	  0.872872	  0.000115622	  1.57004e-05	  24	  3.98986e-06
44	  0.286787	  0.912871	  8.28731e-05	  7.27369e-06	  24	  1.84842e-06
45	  0.335267	  0.937043	  6.23546e-05	  5.81872e-06	  24	  1.47868e-06
46	  0.384765	  0.952579	  4.73819e-05	  6.35361e-06	  24	  1.61461e-06
47	  0.434934	  0.963087	  3.67659e-05	  4.0195e-06	  24	  1.02145e-06
48	  0.485566	  0.970495	  2.92972e-05	  2.44734e-06	  24	  6.21929e-07
49	  0.148096	  0	  0.000270323	  6.40006e-06	  6	  2.93282e-06
50	  0.15708	  0.333333	  0.000236141	  8.0248e-06	  12	  2.7178e-06
51	  0.18138	  0.57735	  0.000191777	  8.76057e-06	  12	  2.96699e-06
52	  0.215885	  0.727607	  0.000140405	  9.44481e-06	  12	  3.19872e-06
53	  0.25651	  0.816497	  0.000105268	  1.17257e-05	  12	  3.97121e-06
54	  0.300785	  0.870388	  7.58678e-05	  6.47062e-06	  12	  2.19144e-06
55	  0.347316	  0.904534	  5.76906e-05	  5.08544e-06	  12	  1.72231e-06
56	  0.395308	  0.927173	  4.48749e-05	  4e-06	  12	  1.3547e-06
57	  0.444288	  0.942809	  3.52645e-05	  3.90018e-06	  12	  1.32089e-06
58	  0.493962	  0.953998	  2.82676e-05	  3.49878e-06	  12	  1.18495e-06
59	  0.15708	  0	  0.000236141	  6.79312e-06	  6	  3.11294e-06
60	  0.165576	  0.316228	  0.00021385	  6.86021e-06	  12	  2.32338e-06
61	  0.188786	  0.5547	  0.000183516	  9.91083e-06	  12	  3.35655e-06
62	  0.222144	  0.707107	  0.000131641	  6.78053e-06	  12	  2.2964e-06
63	  0.261799	  0.8	  0.000101429	  9.068e-06	  12	  3.07111e-06
64	  0.305308	  0.857493	  7.40431e-05	  3.99951e-06	  12	  1.35453e-06
65	  0.351241	  0.894427	  5.63119e-05	  4.46828e-06	  12	  1.5133e-06
66	  0.398761	  0.919145	  4.40594e-05	  5.34446e-06	  12	  1.81003e-06
67	  0.447363	  0.936329	  3.47881e-05	  2.8693e-06	  12	  9.71759e-07
68	  0.496729	  0.948683	  2.79471e-05	  1.97181e-06	  12	  6.67802e-07
69	  0.165576	  0	  0.00021385	  5.16396e-06	  12	  1.7489e-06
70	  0.173658	  0.301511	  0.000200515	  5.40301e-06	  24	  1.37304e-06
71	  0.195913	  0.534522	  0.00017378	  6.73733e-06	  24	  1.71212e-06
72	  0.228231	  0.688247	  0.000124821	  8.76603e-06	  24	  2.22766e-06
73	  0.266984	  0.784465	  9.7427e-05	  5.2658e-06	  24	  1.33817e-06
74	  0.309765	  0.845154	  7.23592e-05	  5.08211e-06	  24	  1.29149e-06
75	  0.355122	  0.884652	  5.50504e-05	  4.90951e-06	  24	  1.24762e-06
76	  0.402184	  0.911322	  4.3251e-05	  5.48287e-06	  24	  1.39333e-06
77	  0.450417	  0.929981	  3.4317e-05	  3.49204e-06	  24	  8.87412e-07
78	  0.499481	  0.943456	  2.76283e-05	  3.44779e-06	  24	  8.76167e-07
79	  0.188786	  0	  0.000183516	  4.77547e-06	  12	  1.61733e-06
80	  0.195913	  0.267261	  0.00017378	  4.05446e-06	  24	  1.03034e-06
81	  0.215885	  0.485071	  0.000140405	  6.484e-06	  24	  1.64774e-06
82	  0.24559	  0.639602	  0.000112191	  5.05126e-06	  24	  1.28365e-06
83	  0.281967	  0.742781	  8.60441e-05	  6.30103e-06	  24	  1.60125e-06
84	  0.322768	  0.811107	  6.74454e-05	  5.30639e-06	  24	  1.34848e-06
85	  0.366519	  0.857143	  5.18084e-05	  4.91629e-06	  24	  1.24935e-06
86	  0.412282	  0.889001	  4.10057e-05	  2.38668e-06	  24	  6.06514e-07
87	  0.459456	  0.911685	  3.29446e-05	  2.88325e-06	  24	  7.32704e-07
88	  0.20944	  0	  0.000150995	  1.67822e-06	  6	  7.6904e-07
89	  0.215885	  0.242536	  0.000140405	  3.16682e-06	  12	  1.07252e-06
90	  0.23416	  0.447214	  0.000119609	  4.59145e-06	  12	  1.55501e-06
91	  0.261799	  0.6	  0.000101429	  5.51642e-06	  12	  1.86827e-06
92	  0.296192	  0.707107	  7.78866e-05	  2.5948e-06	  12	  8.78795e-07
93	  0.335267	  0.780869	  6.23546e-05	  5.38438e-06	  12	  1.82355e-06
94	  0.377572	  0.83205	  4.90878e-05	  3.07289e-06	  12	  1.04071e-06
95	  0.422139	  0.868243	  3.90288e-05	  3.37093e-06	  12	  1.14165e-06
96	  0.468321	  0.894427	  3.16398e-05	  2.14874e-06	  12	  7.27726e-07
97	  0.215885	  0	  0.000140405	  2.92831e-06	  12	  9.91747e-07
98	  0.222144	  0.235702	  0.000131641	  1.79962e-06	  24	  4.57326e-07
99	  0.239943	  0.436436	  0.000115622	  5.56854e-06	  24	  1.4151e-06
100	  0.266984	  0.588348	  9.7427e-05	  3.86638e-06	  24	  9.8254e-07
101	  0.300785	  0.696311	  7.58678e-05	  2.94356e-06	  24	  7.48029e-07
102	  0.339331	  0.771517	  6.07268e-05	  3.90081e-06	  24	  9.9129e-07
103	  0.381186	  0.824163	  4.82286e-05	  4.81557e-06	  24	  1.22375e-06
104	  0.425374	  0.86164	  3.84233e-05	  3.7899e-06	  24	  9.63106e-07
105	  0.471239	  0.888889	  3.12163e-05	  3.3802e-06	  24	  8.58989e-07
106	  0.222144	  0	  0.000131641	  2.62749e-06	  6	  1.20404e-06
107	  0.228231	  0.229416	  0.000124821	  3.55346e-06	  12	  1.20347e-06
108	  0.24559	  0.426401	  0.000112191	  3.78269e-06	  12	  1.2811e-06
109	  0.27207	  0.57735	  9.34249e-05	  2.34288e-06	  12	  7.93475e-07
110	  0.305308	  0.685994	  7.40431e-05	  5.96283e-06	  12	  2.01946e-06
111	  0.343347	  0.762493	  5.91442e-05	  3.8415e-06	  12	  1.30102e-06
112	  0.384765	  0.816497	  4.73819e-05	  3.02866e-06	  12	  1.02573e-06
113	  0.428584	  0.855186	  3.78451e-05	  2.90637e-06	  12	  9.84315e-07
114	  0.474139	  0.883452	  3.08126e-05	  2.45257e-06	  12	  8.30625e-07
115	  0.23416	  0	  0.000119609	  2.75409e-06	  12	  9.32742e-07
116	  0.239943	  0.218218	  0.000115622	  4.10664e-06	  24	  1.0436e-06
117	  0.25651	  0.408248	  0.000105268	  4.74352e-06	  24	  1.20544e-06
118	  0.281967	  0.557086	  8.60441e-05	  4.17114e-06	  24	  1.05999e-06
119	  0.314159	  0.666667	  7.07262e-05	  3.15944e-06	  24	  8.0289e-07
120	  0.351241	  0.745356	  5.63119e-05	  4.28018e-06	  24	  1.0877e-06
121	  0.391825	  0.801784	  4.57028e-05	  2.86436e-06	  24	  7.27904e-07
122	  0.434934	  0.842701	  3.67659e-05	  2.43561e-06	  24	  6.18948e-07
123	  0.479886	  0.872872	  3.00297e-05	  2.26305e-06	  24	  5.75095e-07
124	  0.261799	  0	  0.000101429	  2.40578e-06	  18	  6.87335e-07
125	  0.266984	  0.196116	  9.7427e-05	  2.44036e-06	  36	  5.28745e-07
