#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.0523599	  1	  0.000800124	  0.000189782	  3	  0.00011906
1	  0.10472	  1	  0.000345924	  7.42871e-05	  3	  4.66041e-05
2	  0.15708	  1	  0.000192165	  6.04862e-05	  3	  3.7946e-05
3	  0.20944	  1	  0.000122876	  1.47505e-05	  3	  9.25376e-06
4	  0.261799	  1	  8.25405e-05	  1.25113e-05	  3	  7.84897e-06
5	  0.314159	  1	  5.75551e-05	  3.60845e-05	  3	  2.26376e-05
6	  0.366519	  1	  4.21603e-05	  6.13514e-06	  3	  3.84888e-06
7	  0.418879	  1	  3.22571e-05	  4.6244e-06	  3	  2.90112e-06
8	  0.471239	  1	  2.5403e-05	  8.11838e-06	  3	  5.09306e-06
9	  0.0523599	  0	  0.000800124	  3.40465e-05	  6	  1.56017e-05
10	  0.074048	  0.707107	  0.000616188	  6.53826e-05	  12	  2.21435e-05
11	  0.11708	  0.894427	  0.000309791	  6.83155e-05	  12	  2.31368e-05
12	  0.165576	  0.948683	  0.000174025	  3.73014e-05	  12	  1.2633e-05
13	  0.215885	  0.970143	  0.000114258	  1.88961e-05	  12	  6.39965e-06
14	  0.266984	  0.980581	  7.92835e-05	  1.28399e-05	  12	  4.34854e-06
15	  0.318493	  0.986394	  5.62247e-05	  1.42446e-05	  12	  4.8243e-06
16	  0.37024	  0.989949	  4.13911e-05	  8.14391e-06	  12	  2.75814e-06
17	  0.422139	  0.992278	  3.17606e-05	  8.02493e-06	  12	  2.71784e-06
18	  0.474139	  0.993884	  2.50745e-05	  6.81217e-06	  12	  2.30711e-06
19	  0.074048	  0	  0.000616188	  2.58773e-05	  6	  1.18582e-05
20	  0.09069	  0.57735	  0.000442373	  3.50909e-05	  12	  1.18844e-05
21	  0.128255	  0.816497	  0.000285236	  4.36745e-05	  12	  1.47915e-05
22	  0.173658	  0.904534	  0.000163173	  2.61015e-05	  12	  8.83991e-06
23	  0.222144	  0.942809	  0.000107126	  1.20778e-05	  12	  4.09044e-06
24	  0.27207	  0.96225	  7.60268e-05	  2.2028e-05	  12	  7.46032e-06
25	  0.322768	  0.973329	  5.48852e-05	  7.54965e-06	  12	  2.55688e-06
26	  0.373924	  0.980196	  4.06582e-05	  1.10784e-05	  12	  3.75198e-06
27	  0.425374	  0.984732	  3.12679e-05	  6.78552e-06	  12	  2.29809e-06
28	  0.477021	  0.987878	  2.4755e-05	  3.34402e-06	  12	  1.13254e-06
29	  0.10472	  0	  0.000345924	  1.53567e-05	  6	  7.03719e-06
30	  0.11708	  0.447214	  0.000309791	  2.4188e-05	  12	  8.19186e-06
31	  0.148096	  0.707107	  0.000219982	  2.94315e-05	  12	  9.96771e-06
32	  0.188786	  0.83205	  0.00014934	  2.43086e-05	  12	  8.23273e-06
33	  0.23416	  0.894427	  9.73346e-05	  1.73832e-05	  12	  5.88727e-06
34	  0.281967	  0.928477	  7.00204e-05	  6.88428e-06	  12	  2.33154e-06
35	  0.331153	  0.948683	  5.21211e-05	  9.10708e-06	  12	  3.08434e-06
36	  0.381186	  0.961524	  3.92472e-05	  5.55372e-06	  12	  1.88091e-06
37	  0.431771	  0.970143	  3.03566e-05	  3.22327e-06	  12	  1.09164e-06
38	  0.482734	  0.976187	  2.41304e-05	  3.87314e-06	  12	  1.31173e-06
39	  0.11708	  0	  0.000309791	  1.64482e-05	  12	  5.57061e-06
40	  0.128255	  0.408248	  0.000285236	  1.87549e-05	  24	  4.76606e-06
41	  0.15708	  0.666667	  0.000192165	  2.20529e-05	  24	  5.60418e-06
42	  0.195913	  0.801784	  0.000141418	  1.8345e-05	  24	  4.66191e-06
43	  0.239943	  0.872872	  9.40902e-05	  2.25566e-05	  24	  5.73216e-06
44	  0.286787	  0.912871	  6.74399e-05	  1.0849e-05	  24	  2.75699e-06
45	  0.335267	  0.937043	  5.07425e-05	  8.29917e-06	  24	  2.10902e-06
