#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.000250705	  3	  0.00015728
1	  0.20944	  1	  0.00151751	  0.000104465	  3	  6.55359e-05
2	  0.314159	  1	  0.0007108	  7.92766e-05	  3	  4.97342e-05
3	  0.418879	  1	  0.000398371	  4.25751e-05	  3	  2.67095e-05
4	  0.523599	  1	  0.000251849	  4.45431e-06	  3	  2.79441e-06
5	  0.628319	  1	  0.000170648	  7.25291e-06	  3	  4.55012e-06
6	  0.733038	  1	  0.000122002	  5.384e-06	  3	  3.37765e-06
7	  0.837758	  1	  9.08132e-05	  1.00366e-05	  3	  6.29645e-06
8	  0.942478	  1	  6.97363e-05	  3.67792e-06	  3	  2.30734e-06
9	  0.10472	  0	  0.00427213	  4.83808e-05	  6	  2.21704e-05
10	  0.148096	  0.707107	  0.00271675	  5.89633e-05	  12	  1.99694e-05
11	  0.23416	  0.894427	  0.00120207	  6.28612e-05	  12	  2.12895e-05
12	  0.331153	  0.948683	  0.00064369	  4.62417e-05	  12	  1.56609e-05
13	  0.431771	  0.970143	  0.000374901	  1.50614e-05	  12	  5.10091e-06
14	  0.533968	  0.980581	  0.00024156	  1.10135e-05	  12	  3.73001e-06
15	  0.636985	  0.986394	  0.000165645	  7.68609e-06	  12	  2.60309e-06
16	  0.74048	  0.989949	  0.000119362	  5.67144e-06	  12	  1.92077e-06
17	  0.844278	  0.992278	  8.92337e-05	  7.1446e-06	  12	  2.4197e-06
18	  0.948278	  0.993884	  6.87654e-05	  2.55398e-06	  12	  8.64968e-07
19	  0.148096	  0	  0.00271675	  2.08399e-05	  6	  9.54986e-06
20	  0.18138	  0.57735	  0.00192736	  3.76467e-05	  12	  1.275e-05
21	  0.25651	  0.816497	  0.00105795	  4.06487e-05	  12	  1.37667e-05
22	  0.347316	  0.904534	  0.000579791	  2.27886e-05	  12	  7.71793e-06
23	  0.444288	  0.942809	  0.000354409	  1.65446e-05	  12	  5.60325e-06
24	  0.54414	  0.96225	  0.000231969	  1.46533e-05	  12	  4.96271e-06
25	  0.645536	  0.973329	  0.000160985	  8.5808e-06	  12	  2.9061e-06
26	  0.747849	  0.980196	  0.000116753	  6.84601e-06	  12	  2.31857e-06
27	  0.850747	  0.984732	  8.77505e-05	  6.36693e-06	  12	  2.15632e-06
28	  0.954042	  0.987878	  6.78321e-05	  2.50671e-06	  12	  8.4896e-07
29	  0.20944	  0	  0.00151751	  1.68253e-05	  6	  7.71016e-06
30	  0.23416	  0.447214	  0.00120207	  2.2249e-05	  12	  7.53519e-06
