#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00200914	  0.000249438	  3	  0.000156485
1	  0.20944	  1	  0.000713669	  7.73454e-05	  3	  4.85227e-05
2	  0.314159	  1	  0.000334282	  6.39696e-05	  3	  4.01314e-05
3	  0.418879	  1	  0.00018735	  1.21589e-05	  3	  7.62789e-06
4	  0.523599	  1	  0.000118442	  5.27221e-06	  3	  3.30752e-06
5	  0.628319	  1	  8.02543e-05	  2.75738e-05	  3	  1.72984e-05
6	  0.733038	  1	  5.73763e-05	  7.16082e-06	  3	  4.49234e-06
7	  0.837758	  1	  4.27086e-05	  5.27988e-06	  3	  3.31233e-06
8	  0.942478	  1	  3.27963e-05	  2.26749e-06	  3	  1.42251e-06
9	  0.10472	  0	  0.00200914	  5.55638e-05	  6	  2.5462e-05
10	  0.148096	  0.707107	  0.00127766	  7.03108e-05	  12	  2.38125e-05
11	  0.23416	  0.894427	  0.000565323	  7.18017e-05	  12	  2.43175e-05
12	  0.331153	  0.948683	  0.000302721	  3.22008e-05	  12	  1.09056e-05
13	  0.431771	  0.970143	  0.000176312	  1.74158e-05	  12	  5.8983e-06
14	  0.533968	  0.980581	  0.000113603	  1.0286e-05	  12	  3.48361e-06
15	  0.636985	  0.986394	  7.79011e-05	  9.08631e-06	  12	  3.07731e-06
16	  0.74048	  0.989949	  5.6135e-05	  8.35519e-06	  12	  2.8297e-06
17	  0.844278	  0.992278	  4.19657e-05	  5.53328e-06	  12	  1.87398e-06
18	  0.948278	  0.993884	  3.23397e-05	  4.91525e-06	  12	  1.66467e-06
19	  0.148096	  0	  0.00127766	  3.11754e-05	  6	  1.42861e-05
20	  0.18138	  0.57735	  0.000906418	  3.67725e-05	  12	  1.24539e-05
21	  0.25651	  0.816497	  0.000497544	  3.94237e-05	  12	  1.33518e-05
22	  0.347316	  0.904534	  0.00027267	  2.21376e-05	  12	  7.49744e-06
23	  0.444288	  0.942809	  0.000166675	  1.13168e-05	  12	  3.8327e-06
24	  0.54414	  0.96225	  0.000109093	  1.60183e-05	  12	  5.42499e-06
25	  0.645536	  0.973329	  7.57098e-05	  6.98696e-06	  12	  2.36631e-06
26	  0.747849	  0.980196	  5.49076e-05	  7.31441e-06	  12	  2.47721e-06
27	  0.850747	  0.984732	  4.12682e-05	  5.74259e-06	  12	  1.94487e-06
28	  0.954042	  0.987878	  3.19008e-05	  3.03649e-06	  12	  1.02838e-06
29	  0.20944	  0	  0.000713669	  2.00962e-05	  6	  9.20904e-06
30	  0.23416	  0.447214	  0.000565323	  2.68545e-05	  12	  9.09496e-06
31	  0.296192	  0.707107	  0.000368125	  3.00939e-05	  12	  1.0192e-05
32	  0.377572	  0.83205	  0.00023201	  2.10846e-05	  12	  7.14082e-06
33	  0.468321	  0.894427	  0.000149543	  1.5183e-05	  12	  5.14209e-06
34	  0.563933	  0.928477	  0.00010112	  6.19788e-06	  12	  2.09907e-06
35	  0.662306	  0.948683	  7.1605e-05	  7.52862e-06	  12	  2.54976e-06
36	  0.762371	  0.961524	  5.2633e-05	  4.89128e-06	  12	  1.65656e-06
37	  0.863541	  0.970143	  3.99095e-05	  2.66122e-06	  12	  9.01288e-07
38	  0.965468	  0.976187	  3.10557e-05	  3.25799e-06	  12	  1.1034e-06
39	  0.23416	  0	  0.000565323	  1.87313e-05	  12	  6.34384e-06
40	  0.25651	  0.408248	  0.000497544	  1.777e-05	  24	  4.51578e-06
41	  0.314159	  0.666667	  0.000334282	  2.20317e-05	  24	  5.59878e-06
42	  0.391825	  0.801784	  0.000216011	  1.61775e-05	  24	  4.11109e-06
43	  0.479886	  0.872872	  0.000141933	  1.93098e-05	  24	  4.9071e-06
44	  0.573574	  0.912871	  9.75968e-05	  8.34756e-06	  24	  2.12132e-06
45	  0.670534	  0.937043	  6.97298e-05	  6.59936e-06	  24	  1.67706e-06
46	  0.76953	  0.952579	  5.1572e-05	  6.08183e-06	  24	  1.54554e-06
47	  0.869868	  0.963087	  3.9269e-05	  5.03878e-06	  24	  1.28047e-06
48	  0.971131	  0.970495	  3.06415e-05	  3.26268e-06	  24	  8.29126e-07
