#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00340069	  0.000455673	  3	  0.000285867
1	  0.20944	  1	  0.00120796	  0.000130175	  3	  8.16652e-05
2	  0.314159	  1	  0.00056581	  0.000121948	  3	  7.65038e-05
3	  0.418879	  1	  0.000317111	  2.18891e-05	  3	  1.37321e-05
4	  0.523599	  1	  0.000200477	  7.08359e-06	  3	  4.44389e-06
5	  0.628319	  1	  0.000135839	  3.67394e-05	  3	  2.30485e-05
6	  0.733038	  1	  9.71158e-05	  1.61273e-05	  3	  1.01174e-05
7	  0.837758	  1	  7.2289e-05	  1.31102e-05	  3	  8.22469e-06
8	  0.942478	  1	  5.55114e-05	  1.97007e-06	  3	  1.23592e-06
9	  0.10472	  0	  0.00340069	  7.91563e-05	  6	  3.62732e-05
10	  0.148096	  0.707107	  0.00216258	  0.000111812	  12	  3.7868e-05
11	  0.23416	  0.894427	  0.000956871	  0.000133873	  12	  4.53396e-05
12	  0.331153	  0.948683	  0.000512389	  5.48656e-05	  12	  1.85816e-05
13	  0.431771	  0.970143	  0.000298428	  2.88832e-05	  12	  9.78202e-06
14	  0.533968	  0.980581	  0.000192286	  1.88263e-05	  12	  6.37599e-06
15	  0.636985	  0.986394	  0.000131856	  1.22454e-05	  12	  4.1472e-06
16	  0.74048	  0.989949	  9.50147e-05	  1.49882e-05	  12	  5.07615e-06
17	  0.844278	  0.992278	  7.10317e-05	  7.82631e-06	  12	  2.65058e-06
18	  0.948278	  0.993884	  5.47385e-05	  7.40399e-06	  12	  2.50755e-06
19	  0.148096	  0	  0.00216258	  4.37564e-05	  6	  2.00513e-05
20	  0.18138	  0.57735	  0.00153421	  5.92957e-05	  12	  2.0082e-05
21	  0.25651	  0.816497	  0.000842148	  6.58034e-05	  12	  2.2286e-05
22	  0.347316	  0.904534	  0.000461525	  3.73402e-05	  12	  1.26462e-05
23	  0.444288	  0.942809	  0.000282116	  2.35562e-05	  12	  7.97789e-06
24	  0.54414	  0.96225	  0.000184652	  2.20336e-05	  12	  7.46223e-06
25	  0.645536	  0.973329	  0.000128147	  1.29058e-05	  12	  4.37089e-06
26	  0.747849	  0.980196	  9.29373e-05	  9.03001e-06	  12	  3.05824e-06
27	  0.850747	  0.984732	  6.98511e-05	  9.81619e-06	  12	  3.3245e-06
28	  0.954042	  0.987878	  5.39956e-05	  6.94344e-06	  12	  2.35157e-06
29	  0.20944	  0	  0.00120796	  2.62586e-05	  6	  1.20329e-05
30	  0.23416	  0.447214	  0.000956871	  4.31698e-05	  12	  1.46205e-05
31	  0.296192	  0.707107	  0.000623093	  5.04852e-05	  12	  1.70981e-05
32	  0.377572	  0.83205	  0.000392702	  3.46179e-05	  12	  1.17242e-05
33	  0.468321	  0.894427	  0.000253118	  2.77346e-05	  12	  9.39303e-06
34	  0.563933	  0.928477	  0.000171157	  1.03218e-05	  12	  3.49573e-06
35	  0.662306	  0.948683	  0.000121199	  1.09204e-05	  12	  3.69848e-06
36	  0.762371	  0.961524	  8.90872e-05	  1.02054e-05	  12	  3.45632e-06
37	  0.863541	  0.970143	  6.75513e-05	  3.35408e-06	  12	  1.13594e-06
38	  0.965468	  0.976187	  5.25652e-05	  5.02941e-06	  12	  1.70333e-06
39	  0.23416	  0	  0.000956871	  2.76613e-05	  12	  9.3682e-06
40	  0.25651	  0.408248	  0.000842148	  2.67732e-05	  24	  6.80372e-06
41	  0.314159	  0.666667	  0.00056581	  3.61306e-05	  24	  9.18166e-06
42	  0.391825	  0.801784	  0.000365623	  2.57437e-05	  24	  6.5421e-06
43	  0.479886	  0.872872	  0.000240238	  3.05012e-05	  24	  7.7511e-06
44	  0.573574	  0.912871	  0.000165194	  1.35037e-05	  24	  3.4316e-06
45	  0.670534	  0.937043	  0.000118025	  9.14654e-06	  24	  2.32436e-06
46	  0.76953	  0.952579	  8.72914e-05	  8.92153e-06	  24	  2.26718e-06
47	  0.869868	  0.963087	  6.64672e-05	  7.35877e-06	  24	  1.87004e-06
48	  0.971131	  0.970495	  5.18642e-05	  5.80899e-06	  24	  1.4762e-06
49	  0.296192	  0	  0.000623093	  1.56162e-05	  6	  7.15612e-06
50	  0.314159	  0.333333	  0.00056581	  2.01116e-05	  12	  6.81131e-06
51	  0.36276	  0.57735	  0.000422434	  1.69039e-05	  12	  5.72493e-06
52	  0.431771	  0.727607	  0.000298428	  2.1477e-05	  12	  7.27371e-06
53	  0.51302	  0.816497	  0.000209203	  1.89939e-05	  12	  6.43276e-06
54	  0.601569	  0.870388	  0.000149161	  1.42132e-05	  12	  4.81366e-06
55	  0.694632	  0.904534	  0.000109288	  1.40708e-05	  12	  4.76542e-06
56	  0.790617	  0.927173	  8.22162e-05	  7.31676e-06	  12	  2.478e-06
57	  0.888577	  0.942809	  6.33722e-05	  6.06107e-06	  12	  2.05273e-06
58	  0.987924	  0.953998	  4.9893e-05	  3.01586e-06	  12	  1.0214e-06
59	  0.314159	  0	  0.00056581	  2.06752e-05	  6	  9.47435e-06
60	  0.331153	  0.316228	  0.000512389	  1.67471e-05	  12	  5.67183e-06
61	  0.377572	  0.5547	  0.000392702	  2.26149e-05	  12	  7.6591e-06
62	  0.444288	  0.707107	  0.000282116	  1.22525e-05	  12	  4.14963e-06
63	  0.523599	  0.8	  0.000200477	  1.83728e-05	  12	  6.22243e-06
64	  0.610616	  0.857493	  0.00014445	  7.1848e-06	  12	  2.43331e-06
65	  0.702481	  0.894427	  0.000106629	  8.58072e-06	  12	  2.90608e-06
66	  0.797522	  0.919145	  8.0644e-05	  7.85344e-06	  12	  2.65976e-06
67	  0.894726	  0.936329	  6.23818e-05	  3.70972e-06	  12	  1.25639e-06
68	  0.993459	  0.948683	  4.92701e-05	  5.01607e-06	  12	  1.69882e-06
69	  0.331153	  0	  0.000512389	  1.26628e-05	  12	  4.28859e-06
70	  0.347316	  0.301511	  0.000461525	  1.18172e-05	  24	  3.00303e-06
71	  0.391825	  0.534522	  0.000365623	  1.20739e-05	  24	  3.06826e-06
72	  0.456463	  0.688247	  0.00026716	  2.1761e-05	  24	  5.53e-06
73	  0.533968	  0.784465	  0.000192286	  1.14191e-05	  24	  2.90188e-06
74	  0.61953	  0.845154	  0.000140033	  8.65419e-06	  24	  2.19924e-06
75	  0.710244	  0.884652	  0.000104113	  1.2756e-05	  24	  3.24162e-06
76	  0.804368	  0.911322	  7.91357e-05	  7.41362e-06	  24	  1.88398e-06
77	  0.900833	  0.929981	  6.14503e-05	  5.5318e-06	  24	  1.40576e-06
78	  0.998963	  0.943456	  4.86634e-05	  3.76456e-06	  24	  9.56666e-07
79	  0.377572	  0	  0.000392702	  1.06851e-05	  12	  3.61879e-06
80	  0.391825	  0.267261	  0.000365623	  7.93079e-06	  24	  2.01541e-06
81	  0.431771	  0.485071	  0.000298428	  1.41137e-05	  24	  3.58662e-06
82	  0.491179	  0.639602	  0.000228743	  9.65689e-06	  24	  2.45405e-06
83	  0.563933	  0.742781	  0.000171157	  1.28323e-05	  24	  3.261e-06
84	  0.645536	  0.811107	  0.000128147	  1.06165e-05	  24	  2.6979e-06
85	  0.733038	  0.857143	  9.71158e-05	  9.14812e-06	  24	  2.32476e-06
86	  0.824564	  0.889001	  7.48811e-05	  4.17945e-06	  24	  1.0621e-06
87	  0.918912	  0.911685	  5.87657e-05	  5.99216e-06	  24	  1.52275e-06
88	  0.418879	  0	  0.000317111	  2.67806e-06	  6	  1.22722e-06
89	  0.431771	  0.242536	  0.000298428	  5.98765e-06	  12	  2.02787e-06
90	  0.468321	  0.447214	  0.000253118	  1.07061e-05	  12	  3.62588e-06
91	  0.523599	  0.6	  0.000200477	  1.00324e-05	  12	  3.39772e-06
92	  0.592384	  0.707107	  0.000154211	  4.46885e-06	  12	  1.51349e-06
93	  0.670534	  0.780869	  0.000118025	  1.02719e-05	  12	  3.47884e-06
94	  0.755145	  0.83205	  9.10016e-05	  6.10043e-06	  12	  2.06606e-06
95	  0.844278	  0.868243	  7.10317e-05	  5.89137e-06	  12	  1.99526e-06
96	  0.936642	  0.894427	  5.6289e-05	  3.1768e-06	  12	  1.0759e-06
97	  0.431771	  0	  0.000298428	  5.91358e-06	  12	  2.00278e-06
98	  0.444288	  0.235702	  0.000282116	  3.58607e-06	  24	  9.11307e-07
99	  0.479886	  0.436436	  0.000240238	  1.22337e-05	  24	  3.10889e-06
100	  0.533968	  0.588348	  0.000192286	  6.63494e-06	  24	  1.6861e-06
101	  0.601569	  0.696311	  0.000149161	  5.97316e-06	  24	  1.51792e-06
102	  0.678662	  0.771517	  0.000114957	  5.57072e-06	  24	  1.41565e-06
103	  0.762371	  0.824163	  8.90872e-05	  8.44444e-06	  24	  2.14594e-06
104	  0.850747	  0.86164	  6.98511e-05	  7.01176e-06	  24	  1.78186e-06
105	  0.942478	  0.888889	  5.55114e-05	  5.80618e-06	  24	  1.47549e-06
106	  0.444288	  0	  0.000282116	  5.44588e-06	  6	  2.49557e-06
