#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00276739	  0.000670439	  3	  0.0004206
1	  0.20944	  1	  0.000983009	  0.000193782	  3	  0.000121569
2	  0.314159	  1	  0.000460441	  0.000179971	  3	  0.000112905
3	  0.418879	  1	  0.000258057	  2.92145e-05	  3	  1.83277e-05
4	  0.523599	  1	  0.000163143	  1.18919e-05	  3	  7.46038e-06
5	  0.628319	  1	  0.000110542	  6.03811e-05	  3	  3.78801e-05
6	  0.733038	  1	  7.90303e-05	  2.46414e-05	  3	  1.54588e-05
7	  0.837758	  1	  5.88269e-05	  1.82367e-05	  3	  1.14408e-05
8	  0.942478	  1	  4.51737e-05	  3.17917e-06	  3	  1.99445e-06
9	  0.10472	  0	  0.00276739	  0.00011163	  6	  5.11544e-05
10	  0.148096	  0.707107	  0.00175985	  0.000165733	  12	  5.61297e-05
11	  0.23416	  0.894427	  0.000778677	  0.00019091	  12	  6.46565e-05
12	  0.331153	  0.948683	  0.000416969	  8.23322e-05	  12	  2.78839e-05
13	  0.431771	  0.970143	  0.000242853	  3.96292e-05	  12	  1.34214e-05
14	  0.533968	  0.980581	  0.000156478	  2.67121e-05	  12	  9.04673e-06
15	  0.636985	  0.986394	  0.000107301	  1.90286e-05	  12	  6.44452e-06
16	  0.74048	  0.989949	  7.73204e-05	  2.03255e-05	  12	  6.88376e-06
17	  0.844278	  0.992278	  5.78037e-05	  1.25766e-05	  12	  4.25939e-06
18	  0.948278	  0.993884	  4.45448e-05	  1.14762e-05	  12	  3.8867e-06
19	  0.148096	  0	  0.00175985	  6.4208e-05	  6	  2.94232e-05
20	  0.18138	  0.57735	  0.0012485	  9.37512e-05	  12	  3.17512e-05
21	  0.25651	  0.816497	  0.000685318	  9.91485e-05	  12	  3.35791e-05
22	  0.347316	  0.904534	  0.000375577	  5.48148e-05	  12	  1.85644e-05
23	  0.444288	  0.942809	  0.000229579	  3.14904e-05	  12	  1.0665e-05
24	  0.54414	  0.96225	  0.000150265	  3.44932e-05	  12	  1.1682e-05
25	  0.645536	  0.973329	  0.000104283	  1.80854e-05	  12	  6.12506e-06
26	  0.747849	  0.980196	  7.56299e-05	  1.51675e-05	  12	  5.13685e-06
27	  0.850747	  0.984732	  5.6843e-05	  1.49184e-05	  12	  5.05249e-06
28	  0.954042	  0.987878	  4.39402e-05	  1.01647e-05	  12	  3.44254e-06
29	  0.20944	  0	  0.000983009	  3.8163e-05	  6	  1.74881e-05
30	  0.23416	  0.447214	  0.000778677	  6.33407e-05	  12	  2.14519e-05
31	  0.296192	  0.707107	  0.000507056	  7.20101e-05	  12	  2.4388e-05
32	  0.377572	  0.83205	  0.000319571	  5.1978e-05	  12	  1.76036e-05
33	  0.468321	  0.894427	  0.000205981	  4.18239e-05	  12	  1.41647e-05
34	  0.563933	  0.928477	  0.000139283	  1.41244e-05	  12	  4.78357e-06
35	  0.662306	  0.948683	  9.86289e-05	  1.64297e-05	  12	  5.56432e-06
36	  0.762371	  0.961524	  7.24968e-05	  1.24314e-05	  12	  4.2102e-06
37	  0.863541	  0.970143	  5.49714e-05	  5.90981e-06	  12	  2.00151e-06
38	  0.965468	  0.976187	  4.27761e-05	  7.51604e-06	  12	  2.54549e-06
39	  0.23416	  0	  0.000778677	  4.13077e-05	  12	  1.39899e-05
40	  0.25651	  0.408248	  0.000685318	  4.10298e-05	  24	  1.04267e-05
41	  0.314159	  0.666667	  0.000460441	  5.38888e-05	  24	  1.36945e-05
42	  0.391825	  0.801784	  0.000297534	  3.74551e-05	  24	  9.51825e-06
43	  0.479886	  0.872872	  0.000195499	  4.70458e-05	  24	  1.19555e-05
44	  0.573574	  0.912871	  0.00013443	  2.03483e-05	  24	  5.171e-06
45	  0.670534	  0.937043	  9.6046e-05	  1.38581e-05	  24	  3.52167e-06
46	  0.76953	  0.952579	  7.10354e-05	  1.37714e-05	  24	  3.49965e-06
47	  0.869868	  0.963087	  5.40893e-05	  1.16815e-05	  24	  2.96855e-06
48	  0.971131	  0.970495	  4.22057e-05	  8.18466e-06	  24	  2.07992e-06
49	  0.296192	  0	  0.000507056	  2.36593e-05	  6	  1.08418e-05
50	  0.314159	  0.333333	  0.000460441	  3.01897e-05	  12	  1.02245e-05
51	  0.36276	  0.57735	  0.000343765	  2.58282e-05	  12	  8.74737e-06
52	  0.431771	  0.727607	  0.000242853	  3.21869e-05	  12	  1.09009e-05
53	  0.51302	  0.816497	  0.000170244	  3.04903e-05	  12	  1.03263e-05
