#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.00028053	  3	  0.000175991
1	  0.20944	  1	  0.00151751	  7.82766e-05	  3	  4.91069e-05
2	  0.314159	  1	  0.0007108	  7.57425e-05	  3	  4.75171e-05
3	  0.418879	  1	  0.000398371	  1.50216e-05	  3	  9.42379e-06
4	  0.523599	  1	  0.000251849	  4.23648e-06	  3	  2.65776e-06
5	  0.628319	  1	  0.000170648	  1.78817e-05	  3	  1.12181e-05
6	  0.733038	  1	  0.000122002	  8.69293e-06	  3	  5.45351e-06
7	  0.837758	  1	  9.08132e-05	  7.94828e-06	  3	  4.98636e-06
8	  0.942478	  1	  6.97363e-05	  1.2336e-06	  3	  7.73899e-07
9	  0.10472	  0	  0.00427213	  4.61878e-05	  6	  2.11655e-05
10	  0.148096	  0.707107	  0.00271675	  6.61781e-05	  12	  2.24129e-05
11	  0.23416	  0.894427	  0.00120207	  8.19428e-05	  12	  2.7752e-05
12	  0.331153	  0.948683	  0.00064369	  3.2655e-05	  12	  1.10594e-05
13	  0.431771	  0.970143	  0.000374901	  1.80153e-05	  12	  6.10132e-06
14	  0.533968	  0.980581	  0.00024156	  1.20297e-05	  12	  4.07416e-06
15	  0.636985	  0.986394	  0.000165645	  6.92062e-06	  12	  2.34384e-06
16	  0.74048	  0.989949	  0.000119362	  9.33025e-06	  12	  3.15992e-06
17	  0.844278	  0.992278	  8.92337e-05	  4.23581e-06	  12	  1.43456e-06
18	  0.948278	  0.993884	  6.87654e-05	  4.08618e-06	  12	  1.38389e-06
19	  0.148096	  0	  0.00271675	  2.40384e-05	  6	  1.10155e-05
20	  0.18138	  0.57735	  0.00192736	  3.2823e-05	  12	  1.11163e-05
21	  0.25651	  0.816497	  0.00105795	  3.78727e-05	  12	  1.28265e-05
22	  0.347316	  0.904534	  0.000579791	  2.29303e-05	  12	  7.76592e-06
23	  0.444288	  0.942809	  0.000354409	  1.61359e-05	  12	  5.46484e-06
24	  0.54414	  0.96225	  0.000231969	  1.22001e-05	  12	  4.13187e-06
25	  0.645536	  0.973329	  0.000160985	  7.84878e-06	  12	  2.65819e-06
26	  0.747849	  0.980196	  0.000116753	  4.65497e-06	  12	  1.57652e-06
27	  0.850747	  0.984732	  8.77505e-05	  5.49069e-06	  12	  1.85956e-06
28	  0.954042	  0.987878	  6.78321e-05	  3.9824e-06	  12	  1.34874e-06
29	  0.20944	  0	  0.00151751	  1.50155e-05	  6	  6.88081e-06
30	  0.23416	  0.447214	  0.00120207	  2.55706e-05	  12	  8.66013e-06
31	  0.296192	  0.707107	  0.000782761	  3.12767e-05	  12	  1.05926e-05
32	  0.377572	  0.83205	  0.000493333	  2.06052e-05	  12	  6.97846e-06
33	  0.468321	  0.894427	  0.00031798	  1.64874e-05	  12	  5.58386e-06
34	  0.563933	  0.928477	  0.000215017	  6.59156e-06	  12	  2.2324e-06
35	  0.662306	  0.948683	  0.000152257	  6.13021e-06	  12	  2.07615e-06
36	  0.762371	  0.961524	  0.000111916	  6.9455e-06	  12	  2.35227e-06
37	  0.863541	  0.970143	  8.48614e-05	  1.53321e-06	  12	  5.19259e-07
38	  0.965468	  0.976187	  6.60351e-05	  2.61457e-06	  12	  8.85491e-07
39	  0.23416	  0	  0.00120207	  1.55809e-05	  12	  5.27686e-06
40	  0.25651	  0.408248	  0.00105795	  1.49691e-05	  24	  3.804e-06
41	  0.314159	  0.666667	  0.0007108	  2.07276e-05	  24	  5.26738e-06
42	  0.391825	  0.801784	  0.000459314	  1.55174e-05	  24	  3.94335e-06
43	  0.479886	  0.872872	  0.000301799	  1.73494e-05	  24	  4.4089e-06
44	  0.573574	  0.912871	  0.000207525	  8.03733e-06	  24	  2.04248e-06
45	  0.670534	  0.937043	  0.00014827	  5.02273e-06	  24	  1.2764e-06
46	  0.76953	  0.952579	  0.00010966	  4.86966e-06	  24	  1.2375e-06
47	  0.869868	  0.963087	  8.34996e-05	  3.86774e-06	  24	  9.82887e-07
48	  0.971131	  0.970495	  6.51545e-05	  3.22224e-06	  24	  8.1885e-07
49	  0.296192	  0	  0.000782761	  8.99657e-06	  6	  4.12266e-06
50	  0.314159	  0.333333	  0.0007108	  1.14166e-05	  12	  3.86653e-06
51	  0.36276	  0.57735	  0.000530683	  9.61412e-06	  12	  3.25606e-06
52	  0.431771	  0.727607	  0.000374901	  1.27643e-05	  12	  4.32296e-06
53	  0.51302	  0.816497	  0.000262812	  1.07473e-05	  12	  3.63983e-06
54	  0.601569	  0.870388	  0.000187384	  8.55078e-06	  12	  2.89594e-06
55	  0.694632	  0.904534	  0.000137293	  8.54518e-06	  12	  2.89404e-06
56	  0.790617	  0.927173	  0.000103284	  4.8065e-06	  12	  1.62784e-06
57	  0.888577	  0.942809	  7.96115e-05	  3.68114e-06	  12	  1.24671e-06
58	  0.987924	  0.953998	  6.26782e-05	  1.66108e-06	  12	  5.62566e-07
59	  0.314159	  0	  0.0007108	  1.20451e-05	  6	  5.51966e-06
60	  0.331153	  0.316228	  0.00064369	  8.93562e-06	  12	  3.02627e-06
61	  0.377572	  0.5547	  0.000493333	  1.34047e-05	  12	  4.53982e-06
62	  0.444288	  0.707107	  0.000354409	  6.89734e-06	  12	  2.33596e-06
63	  0.523599	  0.8	  0.000251849	  1.0482e-05	  12	  3.55e-06
64	  0.610616	  0.857493	  0.000181465	  4.62097e-06	  12	  1.56501e-06
65	  0.702481	  0.894427	  0.000133953	  5.55249e-06	  12	  1.88049e-06
66	  0.797522	  0.919145	  0.000101309	  4.51929e-06	  12	  1.53057e-06
67	  0.894726	  0.936329	  7.83672e-05	  2.5477e-06	  12	  8.62843e-07
68	  0.993459	  0.948683	  6.18957e-05	  2.72126e-06	  12	  9.21623e-07
69	  0.331153	  0	  0.00064369	  7.15686e-06	  12	  2.42385e-06
70	  0.347316	  0.301511	  0.000579791	  6.64496e-06	  24	  1.68864e-06
71	  0.391825	  0.534522	  0.000459314	  7.17448e-06	  24	  1.82321e-06
72	  0.456463	  0.688247	  0.00033562	  1.30053e-05	  24	  3.30495e-06
73	  0.533968	  0.784465	  0.00024156	  7.15995e-06	  24	  1.81952e-06
74	  0.61953	  0.845154	  0.000175917	  4.81549e-06	  24	  1.22373e-06
75	  0.710244	  0.884652	  0.000130793	  8.16314e-06	  24	  2.07445e-06
76	  0.804368	  0.911322	  9.94144e-05	  3.91203e-06	  24	  9.9414e-07
77	  0.900833	  0.929981	  7.7197e-05	  3.33063e-06	  24	  8.46394e-07
78	  0.998963	  0.943456	  6.11335e-05	  2.08435e-06	  24	  5.29684e-07
79	  0.377572	  0	  0.000493333	  5.99418e-06	  12	  2.03008e-06
80	  0.391825	  0.267261	  0.000459314	  4.60021e-06	  24	  1.16903e-06
81	  0.431771	  0.485071	  0.000374901	  7.81376e-06	  24	  1.98566e-06
82	  0.491179	  0.639602	  0.000287358	  5.81034e-06	  24	  1.47655e-06
83	  0.563933	  0.742781	  0.000215017	  7.63525e-06	  24	  1.9403e-06
84	  0.645536	  0.811107	  0.000160985	  6.29902e-06	  24	  1.60073e-06
85	  0.733038	  0.857143	  0.000122002	  5.36987e-06	  24	  1.36461e-06
86	  0.824564	  0.889001	  9.40695e-05	  2.54792e-06	  24	  6.47489e-07
87	  0.918912	  0.911685	  7.38245e-05	  3.72496e-06	  24	  9.46603e-07
88	  0.418879	  0	  0.000398371	  1.36611e-06	  6	  6.26018e-07
89	  0.431771	  0.242536	  0.000374901	  3.46797e-06	  12	  1.17451e-06
90	  0.468321	  0.447214	  0.00031798	  6.17984e-06	  12	  2.09296e-06
91	  0.523599	  0.6	  0.000251849	  5.73939e-06	  12	  1.94379e-06
92	  0.592384	  0.707107	  0.000193728	  3.03948e-06	  12	  1.02939e-06
93	  0.670534	  0.780869	  0.00014827	  6.00077e-06	  12	  2.03231e-06
94	  0.755145	  0.83205	  0.000114321	  3.56047e-06	  12	  1.20584e-06
95	  0.844278	  0.868243	  8.92337e-05	  3.45883e-06	  12	  1.17142e-06
96	  0.936642	  0.894427	  7.07132e-05	  1.67475e-06	  12	  5.67197e-07
97	  0.431771	  0	  0.000374901	  3.1954e-06	  12	  1.0822e-06
98	  0.444288	  0.235702	  0.000354409	  2.16248e-06	  24	  5.49538e-07
99	  0.479886	  0.436436	  0.000301799	  6.84173e-06	  24	  1.73865e-06
100	  0.533968	  0.588348	  0.00024156	  3.69777e-06	  24	  9.39693e-07
101	  0.601569	  0.696311	  0.000187384	  3.68946e-06	  24	  9.3758e-07
102	  0.678662	  0.771517	  0.000144415	  3.27232e-06	  24	  8.31575e-07
103	  0.762371	  0.824163	  0.000111916	  4.58392e-06	  24	  1.16488e-06
104	  0.850747	  0.86164	  8.77505e-05	  4.01672e-06	  24	  1.02075e-06
105	  0.942478	  0.888889	  6.97363e-05	  3.22546e-06	  24	  8.19668e-07
106	  0.444288	  0	  0.000354409	  2.91274e-06	  6	  1.33476e-06
107	  0.456463	  0.229416	  0.00033562	  5.41853e-06	  12	  1.83512e-06
108	  0.491179	  0.426401	  0.000287358	  4.602e-06	  12	  1.55858e-06
109	  0.54414	  0.57735	  0.000231969	  1.62842e-06	  12	  5.51504e-07
110	  0.610616	  0.685994	  0.000181465	  5.79078e-06	  12	  1.96119e-06
111	  0.686693	  0.762493	  0.000140776	  3.74437e-06	  12	  1.26813e-06
112	  0.76953	  0.816497	  0.00010966	  3.51551e-06	  12	  1.19062e-06
113	  0.857168	  0.855186	  8.62786e-05	  2.09086e-06	  12	  7.08121e-07
114	  0.948278	  0.883452	  6.87654e-05	  1.56448e-06	  12	  5.2985e-07
115	  0.468321	  0	  0.00031798	  3.69968e-06	  12	  1.25299e-06
116	  0.479886	  0.218218	  0.000301799	  5.24226e-06	  24	  1.33218e-06
117	  0.51302	  0.408248	  0.000262812	  5.28818e-06	  24	  1.34385e-06
118	  0.563933	  0.557086	  0.000215017	  5.15965e-06	  24	  1.31119e-06
119	  0.628319	  0.666667	  0.000170648	  3.9451e-06	  24	  1.00255e-06
120	  0.702481	  0.745356	  0.000133953	  4.23096e-06	  24	  1.07519e-06
121	  0.783651	  0.801784	  0.000105335	  3.74182e-06	  24	  9.50888e-07
122	  0.869868	  0.842701	  8.34996e-05	  2.51462e-06	  24	  6.39026e-07
123	  0.959772	  0.872872	  6.69309e-05	  2.32227e-06	  24	  5.90145e-07
124	  0.523599	  0	  0.000251849	  2.57522e-06	  18	  7.35747e-07
125	  0.533968	  0.196116	  0.00024156	  2.3685e-06	  36	  5.13174e-07
126	  0.563933	  0.371391	  0.000215017	  2.41616e-06	  36	  5.23502e-07
127	  0.610616	  0.514496	  0.000181465	  2.9435e-06	  36	  6.37758e-07
128	  0.670534	  0.624695	  0.00014827	  3.03155e-06	  36	  6.56835e-07
129	  0.74048	  0.707107	  0.000119362	  3.35324e-06	  36	  7.26536e-07
130	  0.817887	  0.768221	  9.58027e-05	  2.83199e-06	  36	  6.13599e-07
131	  0.900833	  0.813733	  7.7197e-05	  2.31465e-06	  36	  5.01508e-07
132	  0.987924	  0.847998	  6.26782e-05	  2.10636e-06	  36	  4.56379e-07
133	  0.533968	  0	  0.00024156	  2.30919e-06	  12	  7.82065e-07
134	  0.54414	  0.19245	  0.000231969	  3.65427e-06	  24	  9.28638e-07
135	  0.573574	  0.365148	  0.000207525	  2.37558e-06	  24	  6.03691e-07
136	  0.61953	  0.507093	  0.000175917	  3.24635e-06	  24	  8.24975e-07
137	  0.678662	  0.617213	  0.000144415	  3.18198e-06	  24	  8.08619e-07
138	  0.747849	  0.70014	  0.000116753	  2.91473e-06	  24	  7.40704e-07
139	  0.824564	  0.762001	  9.40695e-05	  1.22489e-06	  24	  3.11273e-07
140	  0.9069	  0.80829	  7.60446e-05	  2.78601e-06	  24	  7.07992e-07
141	  0.993459	  0.843274	  6.18957e-05	  2.10943e-06	  24	  5.36056e-07
142	  0.563933	  0	  0.000215017	  9.62927e-07	  12	  3.26119e-07
143	  0.573574	  0.182574	  0.000207525	  1.97244e-06	  24	  5.01244e-07
144	  0.601569	  0.348155	  0.000187384	  2.74878e-06	  24	  6.98533e-07
145	  0.645536	  0.486664	  0.000160985	  3.2047e-06	  24	  8.1439e-07
146	  0.702481	  0.596285	  0.000133953	  3.35237e-06	  24	  8.51917e-07
147	  0.76953	  0.680414	  0.00010966	  1.92044e-06	  24	  4.88031e-07
148	  0.844278	  0.744208	  8.92337e-05	  2.95223e-06	  24	  7.50233e-07
149	  0.92486	  0.792594	  7.27641e-05	  2.29091e-06	  24	  5.82175e-07
150	  0.592384	  0	  0.000193728	  7.52342e-07	  6	  3.44759e-07
151	  0.601569	  0.174078	  0.000187384	  1.48509e-06	  12	  5.02961e-07
152	  0.628319	  0.333333	  0.000170648	  2.06076e-06	  12	  6.97929e-07
153	  0.670534	  0.468521	  0.00014827	  1.84926e-06	  12	  6.26299e-07
154	  0.72552	  0.57735	  0.000124835	  3.63394e-06	  12	  1.23073e-06
155	  0.790617	  0.662266	  0.000103284	  2.6143e-06	  12	  8.85399e-07
156	  0.863541	  0.727607	  8.48614e-05	  2.23774e-06	  12	  7.57868e-07
157	  0.942478	  0.777778	  6.97363e-05	  1.65197e-06	  12	  5.59481e-07
158	  0.610616	  0	  0.000181465	  1.43506e-06	  12	  4.86019e-07
159	  0.61953	  0.169031	  0.000175917	  1.91144e-06	  24	  4.85744e-07
160	  0.645536	  0.324443	  0.000160985	  2.2094e-06	  24	  5.61462e-07
161	  0.686693	  0.457496	  0.000140776	  2.50631e-06	  24	  6.36914e-07
162	  0.74048	  0.565685	  0.000119362	  2.07416e-06	  24	  5.27093e-07
163	  0.804368	  0.650945	  9.94144e-05	  2.83685e-06	  24	  7.20912e-07
164	  0.876148	  0.717137	  8.21476e-05	  2.32477e-06	  24	  5.90779e-07
165	  0.954042	  0.76835	  6.78321e-05	  1.88461e-06	  24	  4.78924e-07
166	  0.628319	  0	  0.000170648	  5.42909e-06	  6	  2.48787e-06
167	  0.636985	  0.164399	  0.000165645	  2.5261e-06	  12	  8.55529e-07
168	  0.662306	  0.316228	  0.000152257	  1.66544e-06	  12	  5.64043e-07
169	  0.702481	  0.447214	  0.000133953	  9.42364e-07	  12	  3.19155e-07
170	  0.755145	  0.5547	  0.000114321	  1.2344e-06	  12	  4.18062e-07
171	  0.817887	  0.640184	  9.58027e-05	  1.6813e-06	  12	  5.69416e-07
172	  0.888577	  0.707107	  7.96115e-05	  1.9258e-06	  12	  6.52222e-07
173	  0.965468	  0.759257	  6.60351e-05	  2.13603e-06	  12	  7.23422e-07
174	  0.636985	  0	  0.000165645	  2.39827e-06	  12	  8.12235e-07
175	  0.645536	  0.162221	  0.000160985	  1.37478e-06	  24	  3.49365e-07
176	  0.670534	  0.312348	  0.00014827	  1.60549e-06	  24	  4.07993e-07
177	  0.710244	  0.442326	  0.000130793	  2.16699e-06	  24	  5.50685e-07
178	  0.762371	  0.549442	  0.000111916	  2.62043e-06	  24	  6.65914e-07
179	  0.824564	  0.635001	  9.40695e-05	  1.35251e-06	  24	  3.43704e-07
180	  0.894726	  0.702247	  7.83672e-05	  1.37723e-06	  24	  3.49988e-07
181	  0.971131	  0.754829	  6.51545e-05	  1.58882e-06	  24	  4.03756e-07
182	  0.662306	  0	  0.000152257	  1.5839e-06	  12	  5.36429e-07
183	  0.670534	  0.156174	  0.00014827	  1.43001e-06	  24	  3.63401e-07
184	  0.694632	  0.301511	  0.000137293	  1.68767e-06	  24	  4.28877e-07
185	  0.733038	  0.428571	  0.000122002	  1.96052e-06	  24	  4.98215e-07
186	  0.783651	  0.534522	  0.000105335	  1.7901e-06	  24	  4.54907e-07
187	  0.844278	  0.620174	  8.92337e-05	  1.74011e-06	  24	  4.42204e-07
188	  0.912926	  0.688247	  7.48999e-05	  1.1971e-06	  24	  3.04213e-07
189	  0.987924	  0.741999	  6.26782e-05	  1.3465e-06	  24	  3.42177e-07
190	  0.670534	  0	  0.00014827	  1.91302e-06	  12	  6.47892e-07
191	  0.678662	  0.154303	  0.000144415	  1.23495e-06	  24	  3.13832e-07
192	  0.702481	  0.298142	  0.000133953	  2.00984e-06	  24	  5.1075e-07
193	  0.74048	  0.424264	  0.000119362	  1.53804e-06	  24	  3.90853e-07
194	  0.790617	  0.529813	  0.000103284	  1.72631e-06	  24	  4.38698e-07
195	  0.850747	  0.615457	  8.77505e-05	  1.2413e-06	  24	  3.15444e-07
196	  0.918912	  0.683763	  7.38245e-05	  1.75403e-06	  24	  4.45741e-07
197	  0.993459	  0.737865	  6.18957e-05	  1.56593e-06	  24	  3.97941e-07
198	  0.702481	  0	  0.000133953	  7.67611e-07	  12	  2.59971e-07
199	  0.710244	  0.147442	  0.000130793	  1.5581e-06	  24	  3.95951e-07
200	  0.733038	  0.285714	  0.000122002	  2.01469e-06	  24	  5.11982e-07
201	  0.76953	  0.408248	  0.00010966	  1.68656e-06	  24	  4.28595e-07
202	  0.817887	  0.512148	  9.58027e-05	  2.37674e-06	  24	  6.03987e-07
203	  0.876148	  0.597614	  8.21476e-05	  1.99353e-06	  24	  5.06604e-07
204	  0.942478	  0.666667	  6.97363e-05	  1.63292e-06	  24	  4.14964e-07
205	  0.733038	  0	  0.000122002	  1.29241e-06	  6	  5.92243e-07
206	  0.74048	  0.141421	  0.000119362	  1.25369e-06	  12	  4.24595e-07
207	  0.762371	  0.274721	  0.000111916	  1.0137e-06	  12	  3.43316e-07
208	  0.797522	  0.393919	  0.000101309	  1.42913e-06	  12	  4.84009e-07
209	  0.844278	  0.496139	  8.92337e-05	  1.72302e-06	  12	  5.83543e-07
210	  0.900833	  0.581238	  7.7197e-05	  1.8591e-06	  12	  6.2963e-07
211	  0.965468	  0.650791	  6.60351e-05	  1.514e-06	  12	  5.12755e-07
212	  0.74048	  0	  0.000119362	  1.35184e-06	  18	  3.86223e-07
213	  0.747849	  0.140028	  0.000116753	  1.63669e-06	  36	  3.54616e-07
214	  0.76953	  0.272166	  0.00010966	  1.29465e-06	  36	  2.80507e-07
215	  0.804368	  0.390567	  9.94144e-05	  1.86696e-06	  36	  4.04509e-07
216	  0.850747	  0.492366	  8.77505e-05	  1.2575e-06	  36	  2.72458e-07
217	  0.9069	  0.57735	  7.60446e-05	  1.26573e-06	  36	  2.74242e-07
218	  0.971131	  0.646997	  6.51545e-05	  1.98104e-06	  36	  4.29226e-07
219	  0.755145	  0	  0.000114321	  8.42519e-07	  12	  2.8534e-07
220	  0.762371	  0.137361	  0.000111916	  1.63426e-06	  24	  4.15305e-07
221	  0.783651	  0.267261	  0.000105335	  1.396e-06	  24	  3.54757e-07
222	  0.817887	  0.384111	  9.58027e-05	  1.54509e-06	  24	  3.92645e-07
223	  0.863541	  0.485071	  8.48614e-05	  8.4099e-07	  24	  2.13716e-07
224	  0.918912	  0.569803	  7.38245e-05	  1.44358e-06	  24	  3.66849e-07
225	  0.982358	  0.639602	  6.34989e-05	  1.06573e-06	  24	  2.70828e-07
226	  0.762371	  0	  0.000111916	  7.15326e-07	  12	  2.42263e-07
227	  0.76953	  0.136083	  0.00010966	  1.54534e-06	  24	  3.92709e-07
228	  0.790617	  0.264906	  0.000103284	  1.08515e-06	  24	  2.75763e-07
229	  0.824564	  0.381	  9.40695e-05	  1.14901e-06	  24	  2.91991e-07
230	  0.869868	  0.481543	  8.34996e-05	  8.47344e-07	  24	  2.15331e-07
231	  0.92486	  0.566139	  7.27641e-05	  1.5664e-06	  24	  3.98061e-07
232	  0.987924	  0.635999	  6.26782e-05	  1.09958e-06	  24	  2.79431e-07
233	  0.797522	  0	  0.000101309	  1.2219e-06	  12	  4.13826e-07
234	  0.804368	  0.130189	  9.94144e-05	  1.53723e-06	  24	  3.90647e-07
235	  0.824564	  0.254	  9.40695e-05	  1.00543e-06	  24	  2.55504e-07
236	  0.857168	  0.366508	  8.62786e-05	  1.16625e-06	  24	  2.96372e-07
237	  0.900833	  0.464991	  7.7197e-05	  1.13387e-06	  24	  2.88144e-07
