#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00337336	  0.000375639	  3	  0.000235657
1	  0.20944	  1	  0.00118523	  0.000104835	  3	  6.57681e-05
2	  0.314159	  1	  0.000541544	  9.93643e-05	  3	  6.23362e-05
3	  0.418879	  1	  0.000303979	  1.87566e-05	  3	  1.1767e-05
4	  0.523599	  1	  0.000190456	  5.55636e-06	  3	  3.48578e-06
5	  0.628319	  1	  0.000128324	  2.63673e-05	  3	  1.65415e-05
6	  0.733038	  1	  9.13892e-05	  1.2658e-05	  3	  7.94098e-06
7	  0.837758	  1	  6.77334e-05	  1.07345e-05	  3	  6.73427e-06
8	  0.942478	  1	  5.17837e-05	  1.55374e-06	  3	  9.74737e-07
9	  0.10472	  0	  0.00337336	  6.24062e-05	  6	  2.85975e-05
10	  0.148096	  0.707107	  0.00214369	  8.96387e-05	  12	  3.03584e-05
11	  0.23416	  0.894427	  0.000929148	  0.000107858	  12	  3.65287e-05
12	  0.331153	  0.948683	  0.000492723	  4.33579e-05	  12	  1.46842e-05
13	  0.431771	  0.970143	  0.000285165	  2.33288e-05	  12	  7.90089e-06
14	  0.533968	  0.980581	  0.000182562	  1.57686e-05	  12	  5.34043e-06
15	  0.636985	  0.986394	  0.0001246	  9.34687e-06	  12	  3.16555e-06
16	  0.74048	  0.989949	  8.93161e-05	  1.23105e-05	  12	  4.16926e-06
17	  0.844278	  0.992278	  6.65372e-05	  5.89426e-06	  12	  1.99624e-06
18	  0.948278	  0.993884	  5.10869e-05	  5.71285e-06	  12	  1.9348e-06
19	  0.148096	  0	  0.00214369	  3.32386e-05	  6	  1.52315e-05
20	  0.18138	  0.57735	  0.00147854	  4.48655e-05	  12	  1.51948e-05
21	  0.25651	  0.816497	  0.000808954	  5.08067e-05	  12	  1.7207e-05
22	  0.347316	  0.904534	  0.000445552	  3.00957e-05	  12	  1.01927e-05
23	  0.444288	  0.942809	  0.000268995	  2.0203e-05	  12	  6.84224e-06
24	  0.54414	  0.96225	  0.000175401	  1.66881e-05	  12	  5.65183e-06
25	  0.645536	  0.973329	  0.000121008	  1.04536e-05	  12	  3.54036e-06
26	  0.747849	  0.980196	  8.73604e-05	  6.67377e-06	  12	  2.26024e-06
27	  0.850747	  0.984732	  6.53547e-05	  7.64939e-06	  12	  2.59066e-06
28	  0.954042	  0.987878	  5.03943e-05	  5.67278e-06	  12	  1.92123e-06
29	  0.20944	  0	  0.00118523	  2.08943e-05	  6	  9.57475e-06
30	  0.23416	  0.447214	  0.000929148	  3.35951e-05	  12	  1.13778e-05
31	  0.296192	  0.707107	  0.000602839	  4.0645e-05	  12	  1.37654e-05
32	  0.377572	  0.83205	  0.000375464	  2.72628e-05	  12	  9.23322e-06
33	  0.468321	  0.894427	  0.000241325	  2.18087e-05	  12	  7.38607e-06
34	  0.563933	  0.928477	  0.000162345	  8.42447e-06	  12	  2.85316e-06
35	  0.662306	  0.948683	  0.000114406	  8.34711e-06	  12	  2.82696e-06
36	  0.762371	  0.961524	  8.37153e-05	  8.78961e-06	  12	  2.97682e-06
37	  0.863541	  0.970143	  6.32417e-05	  2.29695e-06	  12	  7.7792e-07
38	  0.965468	  0.976187	  4.90214e-05	  3.76772e-06	  12	  1.27603e-06
39	  0.23416	  0	  0.000929148	  2.07824e-05	  12	  7.03849e-06
40	  0.25651	  0.408248	  0.000808954	  2.01222e-05	  24	  5.11353e-06
41	  0.314159	  0.666667	  0.000541544	  2.75799e-05	  24	  7.00873e-06
42	  0.391825	  0.801784	  0.000349651	  2.02801e-05	  24	  5.15365e-06
43	  0.479886	  0.872872	  0.000229069	  2.33473e-05	  24	  5.93312e-06
44	  0.573574	  0.912871	  0.000156465	  1.06023e-05	  24	  2.6943e-06
45	  0.670534	  0.937043	  0.000111285	  6.9228e-06	  24	  1.75925e-06
46	  0.76953	  0.952579	  8.19185e-05	  6.80274e-06	  24	  1.72874e-06
47	  0.869868	  0.963087	  6.21968e-05	  5.49504e-06	  24	  1.39642e-06
48	  0.971131	  0.970495	  4.83411e-05	  4.54596e-06	  24	  1.15524e-06
49	  0.296192	  0	  0.000602839	  1.19709e-05	  6	  5.48567e-06
50	  0.314159	  0.333333	  0.000541544	  1.50088e-05	  12	  5.0831e-06
51	  0.36276	  0.57735	  0.000406132	  1.28779e-05	  12	  4.36144e-06
52	  0.431771	  0.727607	  0.000285165	  1.6892e-05	  12	  5.7209e-06
53	  0.51302	  0.816497	  0.000198765	  1.42922e-05	  12	  4.84042e-06
54	  0.601569	  0.870388	  0.00014121	  1.12104e-05	  12	  3.7967e-06
55	  0.694632	  0.904534	  0.000102908	  1.13784e-05	  12	  3.85358e-06
56	  0.790617	  0.927173	  7.7144e-05	  6.19717e-06	  12	  2.09883e-06
57	  0.888577	  0.942809	  5.92597e-05	  4.82534e-06	  12	  1.63422e-06
58	  0.987924	  0.953998	  4.65162e-05	  2.32155e-06	  12	  7.86251e-07
59	  0.314159	  0	  0.000541544	  1.56638e-05	  6	  7.1779e-06
60	  0.331153	  0.316228	  0.000492723	  1.24071e-05	  12	  4.20197e-06
61	  0.377572	  0.5547	  0.000375464	  1.75734e-05	  12	  5.95166e-06
62	  0.444288	  0.707107	  0.000268995	  9.40473e-06	  12	  3.18515e-06
63	  0.523599	  0.8	  0.000190456	  1.41753e-05	  12	  4.80083e-06
64	  0.610616	  0.857493	  0.000136604	  5.85585e-06	  12	  1.98323e-06
65	  0.702481	  0.894427	  0.000100427	  6.9843e-06	  12	  2.36541e-06
