#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.000256441	  3	  0.000160878
1	  0.20944	  1	  0.00151751	  9.2303e-05	  3	  5.79063e-05
2	  0.314159	  1	  0.0007108	  6.21138e-05	  3	  3.89671e-05
3	  0.418879	  1	  0.000398371	  2.88985e-05	  3	  1.81295e-05
4	  0.523599	  1	  0.000251849	  1.11405e-05	  3	  6.989e-06
5	  0.628319	  1	  0.000170648	  2.30134e-05	  3	  1.44374e-05
6	  0.733038	  1	  0.000122002	  4.61321e-06	  3	  2.8941e-06
7	  0.837758	  1	  9.08132e-05	  4.56598e-06	  3	  2.86447e-06
8	  0.942478	  1	  6.97363e-05	  6.72308e-06	  3	  4.21773e-06
9	  0.10472	  0	  0.00427213	  4.85707e-05	  6	  2.22574e-05
10	  0.148096	  0.707107	  0.00271675	  0.000169257	  12	  5.73232e-05
11	  0.23416	  0.894427	  0.00120207	  8.41064e-05	  12	  2.84848e-05
12	  0.331153	  0.948683	  0.00064369	  5.58445e-05	  12	  1.89131e-05
13	  0.431771	  0.970143	  0.000374901	  2.70584e-05	  12	  9.16402e-06
14	  0.533968	  0.980581	  0.00024156	  1.49699e-05	  12	  5.06992e-06
15	  0.636985	  0.986394	  0.000165645	  8.71811e-06	  12	  2.95261e-06
16	  0.74048	  0.989949	  0.000119362	  1.07605e-05	  12	  3.64431e-06
17	  0.844278	  0.992278	  8.92337e-05	  7.37029e-06	  12	  2.49614e-06
18	  0.948278	  0.993884	  6.87654e-05	  2.61142e-06	  12	  8.84422e-07
19	  0.148096	  0	  0.00271675	  5.66873e-05	  6	  2.59769e-05
20	  0.18138	  0.57735	  0.00192736	  2.42947e-05	  12	  8.22802e-06
21	  0.25651	  0.816497	  0.00105795	  4.25158e-05	  12	  1.43991e-05
22	  0.347316	  0.904534	  0.000579791	  3.1033e-05	  12	  1.05101e-05
23	  0.444288	  0.942809	  0.000354409	  1.72706e-05	  12	  5.84911e-06
24	  0.54414	  0.96225	  0.000231969	  7.22321e-06	  12	  2.44632e-06
25	  0.645536	  0.973329	  0.000160985	  1.3315e-05	  12	  4.50946e-06
26	  0.747849	  0.980196	  0.000116753	  5.23987e-06	  12	  1.77461e-06
27	  0.850747	  0.984732	  8.77505e-05	  3.05187e-06	  12	  1.03359e-06
