#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00306127	  0.000520736	  3	  0.000326684
1	  0.20944	  1	  0.0010874	  0.000203407	  3	  0.000127608
2	  0.314159	  1	  0.000509336	  0.000141197	  3	  8.85802e-05
3	  0.418879	  1	  0.00028546	  6.69832e-05	  3	  4.20219e-05
4	  0.523599	  1	  0.000180467	  3.13261e-05	  3	  1.96524e-05
5	  0.628319	  1	  0.000122281	  4.56006e-05	  3	  2.86076e-05
6	  0.733038	  1	  8.74227e-05	  1.024e-05	  3	  6.4241e-06
7	  0.837758	  1	  6.50738e-05	  8.10944e-06	  3	  5.08746e-06
8	  0.942478	  1	  4.99708e-05	  1.22935e-05	  3	  7.71231e-06
9	  0.10472	  0	  0.00306127	  0.000111605	  6	  5.11428e-05
10	  0.148096	  0.707107	  0.00194673	  0.000358046	  12	  0.000121261
11	  0.23416	  0.894427	  0.000861366	  0.000169649	  12	  5.74559e-05
12	  0.331153	  0.948683	  0.000461248	  0.000113633	  12	  3.84845e-05
13	  0.431771	  0.970143	  0.000268642	  5.0199e-05	  12	  1.70012e-05
14	  0.533968	  0.980581	  0.000173094	  3.16557e-05	  12	  1.0721e-05
15	  0.636985	  0.986394	  0.000118696	  2.37244e-05	  12	  8.03487e-06
16	  0.74048	  0.989949	  8.55312e-05	  2.10508e-05	  12	  7.12939e-06
17	  0.844278	  0.992278	  6.3942e-05	  1.37248e-05	  12	  4.64825e-06
18	  0.948278	  0.993884	  4.92751e-05	  5.97703e-06	  12	  2.02427e-06
19	  0.148096	  0	  0.00194673	  0.000121059	  6	  5.5475e-05
20	  0.18138	  0.57735	  0.00138108	  5.49349e-05	  12	  1.86051e-05
21	  0.25651	  0.816497	  0.000758093	  9.00719e-05	  12	  3.05051e-05
22	  0.347316	  0.904534	  0.00041546	  5.8551e-05	  12	  1.98298e-05
23	  0.444288	  0.942809	  0.000253958	  3.39758e-05	  12	  1.15068e-05
24	  0.54414	  0.96225	  0.000166222	  1.61257e-05	  12	  5.46138e-06
25	  0.645536	  0.973329	  0.000115357	  2.47582e-05	  12	  8.38498e-06
26	  0.747849	  0.980196	  8.36612e-05	  1.11004e-05	  12	  3.75942e-06
27	  0.850747	  0.984732	  6.28792e-05	  6.50338e-06	  12	  2.20253e-06
28	  0.954042	  0.987878	  4.86063e-05	  9.2559e-06	  12	  3.13474e-06
29	  0.20944	  0	  0.0010874	  3.25265e-05	  6	  1.49052e-05
30	  0.23416	  0.447214	  0.000861366	  5.49643e-05	  12	  1.8615e-05
31	  0.296192	  0.707107	  0.000560902	  4.56875e-05	  12	  1.54732e-05
32	  0.377572	  0.83205	  0.000353507	  3.32409e-05	  12	  1.12579e-05
33	  0.468321	  0.894427	  0.000227855	  3.75445e-05	  12	  1.27154e-05
34	  0.563933	  0.928477	  0.000154074	  1.91774e-05	  12	  6.49489e-06
35	  0.662306	  0.948683	  0.000109103	  1.84534e-05	  12	  6.24969e-06
36	  0.762371	  0.961524	  8.01954e-05	  1.7167e-05	  12	  5.81404e-06
37	  0.863541	  0.970143	  6.0809e-05	  6.56951e-06	  12	  2.22493e-06
38	  0.965468	  0.976187	  4.73186e-05	  7.4546e-06	  12	  2.52469e-06
39	  0.23416	  0	  0.000861366	  3.29011e-05	  12	  1.11428e-05
40	  0.25651	  0.408248	  0.000758093	  3.51548e-05	  24	  8.93369e-06
41	  0.314159	  0.666667	  0.000509336	  3.95396e-05	  24	  1.0048e-05
42	  0.391825	  0.801784	  0.00032913	  2.57222e-05	  24	  6.53664e-06
43	  0.479886	  0.872872	  0.00021626	  2.82353e-05	  24	  7.17527e-06
44	  0.573574	  0.912871	  0.000148705	  2.05833e-05	  24	  5.23071e-06
45	  0.670534	  0.937043	  0.000106245	  1.19345e-05	  24	  3.03283e-06
46	  0.76953	  0.952579	  7.85788e-05	  1.06879e-05	  24	  2.71606e-06
47	  0.869868	  0.963087	  5.98331e-05	  9.5846e-06	  24	  2.43568e-06
48	  0.971131	  0.970495	  4.66877e-05	  6.05111e-06	  24	  1.53773e-06
49	  0.296192	  0	  0.000560902	  1.95482e-05	  6	  8.95793e-06
50	  0.314159	  0.333333	  0.000509336	  1.77965e-05	  12	  6.02723e-06
51	  0.36276	  0.57735	  0.000380271	  2.24982e-05	  12	  7.61958e-06
52	  0.431771	  0.727607	  0.000268642	  2.66819e-05	  12	  9.0365e-06
53	  0.51302	  0.816497	  0.000188322	  2.27409e-05	  12	  7.70177e-06
54	  0.601569	  0.870388	  0.000134274	  1.84986e-05	  12	  6.26503e-06
55	  0.694632	  0.904534	  9.83796e-05	  1.5262e-05	  12	  5.16884e-06
56	  0.790617	  0.927173	  7.40102e-05	  1.17273e-05	  12	  3.97173e-06
57	  0.888577	  0.942809	  5.7047e-05	  1.0501e-05	  12	  3.55644e-06
58	  0.987924	  0.953998	  4.49132e-05	  4.87035e-06	  12	  1.64947e-06
59	  0.314159	  0	  0.000509336	  3.23258e-05	  6	  1.48132e-05
60	  0.331153	  0.316228	  0.000461248	  2.98331e-05	  12	  1.01037e-05
61	  0.377572	  0.5547	  0.000353507	  2.82167e-05	  12	  9.55631e-06
62	  0.444288	  0.707107	  0.000253958	  1.96242e-05	  12	  6.64624e-06
63	  0.523599	  0.8	  0.000180467	  1.40729e-05	  12	  4.76614e-06
64	  0.610616	  0.857493	  0.000130032	  1.305e-05	  12	  4.41971e-06
65	  0.702481	  0.894427	  9.59862e-05	  8.98867e-06	  12	  3.04424e-06
66	  0.797522	  0.919145	  7.25949e-05	  7.41839e-06	  12	  2.51243e-06
67	  0.894726	  0.936329	  5.61554e-05	  6.24964e-06	  12	  2.1166e-06
68	  0.993459	  0.948683	  4.43525e-05	  5.18566e-06	  12	  1.75626e-06
69	  0.331153	  0	  0.000461248	  2.57215e-05	  12	  8.71124e-06
70	  0.347316	  0.301511	  0.00041546	  1.14349e-05	  24	  2.90589e-06
71	  0.391825	  0.534522	  0.00032913	  1.36037e-05	  24	  3.45703e-06
72	  0.456463	  0.688247	  0.000240494	  2.46081e-05	  24	  6.25352e-06
73	  0.533968	  0.784465	  0.000173094	  1.47451e-05	  24	  3.74709e-06
74	  0.61953	  0.845154	  0.000126056	  1.46659e-05	  24	  3.72697e-06
75	  0.710244	  0.884652	  9.37219e-05	  1.17202e-05	  24	  2.97839e-06
76	  0.804368	  0.911322	  7.12372e-05	  9.30093e-06	  24	  2.36359e-06
77	  0.900833	  0.929981	  5.53169e-05	  6.55412e-06	  24	  1.66556e-06
78	  0.998963	  0.943456	  4.38063e-05	  9.24877e-06	  24	  2.35034e-06
79	  0.377572	  0	  0.000353507	  1.46918e-05	  12	  4.97575e-06
80	  0.391825	  0.267261	  0.00032913	  8.39008e-06	  24	  2.13212e-06
81	  0.431771	  0.485071	  0.000268642	  2.18164e-05	  24	  5.54407e-06
82	  0.491179	  0.639602	  0.000205912	  1.21304e-05	  24	  3.08262e-06
83	  0.563933	  0.742781	  0.000154074	  1.38566e-05	  24	  3.52129e-06
84	  0.645536	  0.811107	  0.000115357	  1.00154e-05	  24	  2.54515e-06
85	  0.733038	  0.857143	  8.74227e-05	  1.14347e-05	  24	  2.90584e-06
86	  0.824564	  0.889001	  6.74072e-05	  8.02216e-06	  24	  2.03863e-06
87	  0.918912	  0.911685	  5.29003e-05	  7.27042e-06	  24	  1.84759e-06
88	  0.418879	  0	  0.00028546	  1.49055e-05	  6	  6.83044e-06
89	  0.431771	  0.242536	  0.000268642	  8.00031e-06	  12	  2.70951e-06
90	  0.468321	  0.447214	  0.000227855	  1.27401e-05	  12	  4.31475e-06
91	  0.523599	  0.6	  0.000180467	  1.16022e-05	  12	  3.92936e-06
92	  0.592384	  0.707107	  0.000138819	  1.14041e-05	  12	  3.86228e-06
93	  0.670534	  0.780869	  0.000106245	  8.15232e-06	  12	  2.76099e-06
94	  0.755145	  0.83205	  8.19187e-05	  9.61705e-06	  12	  3.25705e-06
95	  0.844278	  0.868243	  6.3942e-05	  5.22885e-06	  12	  1.77088e-06
96	  0.936642	  0.894427	  5.06708e-05	  4.56797e-06	  12	  1.54706e-06
97	  0.431771	  0	  0.000268642	  7.7804e-06	  12	  2.63503e-06
98	  0.444288	  0.235702	  0.000253958	  6.57456e-06	  24	  1.67075e-06
99	  0.479886	  0.436436	  0.00021626	  1.24497e-05	  24	  3.16378e-06
100	  0.533968	  0.588348	  0.000173094	  9.99007e-06	  24	  2.53872e-06
101	  0.601569	  0.696311	  0.000134274	  9.40297e-06	  24	  2.38952e-06
102	  0.678662	  0.771517	  0.000103483	  1.28042e-05	  24	  3.25385e-06
103	  0.762371	  0.824163	  8.01954e-05	  7.89923e-06	  24	  2.00738e-06
104	  0.850747	  0.86164	  6.28792e-05	  7.17932e-06	  24	  1.82444e-06
105	  0.942478	  0.888889	  4.99708e-05	  5.0742e-06	  24	  1.28948e-06
106	  0.444288	  0	  0.000253958	  7.70668e-06	  6	  3.53157e-06
107	  0.456463	  0.229416	  0.000240494	  1.12423e-05	  12	  3.8075e-06
108	  0.491179	  0.426401	  0.000205912	  8.19065e-06	  12	  2.77397e-06
109	  0.54414	  0.57735	  0.000166222	  7.35779e-06	  12	  2.4919e-06
110	  0.610616	  0.685994	  0.000130032	  7.95664e-06	  12	  2.69472e-06
111	  0.686693	  0.762493	  0.000100876	  4.12746e-06	  12	  1.39787e-06
112	  0.76953	  0.816497	  7.85788e-05	  6.04167e-06	  12	  2.04616e-06
113	  0.857168	  0.855186	  6.18245e-05	  9.71512e-06	  12	  3.29027e-06
114	  0.948278	  0.883452	  4.92751e-05	  5.44316e-06	  12	  1.84346e-06
115	  0.468321	  0	  0.000227855	  8.10156e-06	  12	  2.7438e-06
116	  0.479886	  0.218218	  0.00021626	  9.01266e-06	  24	  2.29034e-06
117	  0.51302	  0.408248	  0.000188322	  1.12857e-05	  24	  2.86798e-06
118	  0.563933	  0.557086	  0.000154074	  1.02224e-05	  24	  2.59775e-06
119	  0.628319	  0.666667	  0.000122281	  1.46692e-05	  24	  3.7278e-06
120	  0.702481	  0.745356	  9.59862e-05	  1.11429e-05	  24	  2.83168e-06
121	  0.783651	  0.801784	  7.54794e-05	  5.39706e-06	  24	  1.37152e-06
122	  0.869868	  0.842701	  5.98331e-05	  7.74574e-06	  24	  1.96838e-06
123	  0.959772	  0.872872	  4.79605e-05	  7.2814e-06	  24	  1.85038e-06
124	  0.523599	  0	  0.000180467	  7.91896e-06	  18	  2.26246e-06
125	  0.533968	  0.196116	  0.000173094	  5.99219e-06	  36	  1.29831e-06
126	  0.563933	  0.371391	  0.000154074	  7.15155e-06	  36	  1.5495e-06
127	  0.610616	  0.514496	  0.000130032	  7.081e-06	  36	  1.53422e-06
128	  0.670534	  0.624695	  0.000106245	  7.94583e-06	  36	  1.7216e-06
129	  0.74048	  0.707107	  8.55312e-05	  6.67309e-06	  36	  1.44584e-06
130	  0.817887	  0.768221	  6.86491e-05	  6.96655e-06	  36	  1.50942e-06
131	  0.900833	  0.813733	  5.53169e-05	  7.22324e-06	  36	  1.56504e-06
132	  0.987924	  0.847998	  4.49132e-05	  4.04927e-06	  36	  8.77343e-07
133	  0.533968	  0	  0.000173094	  5.57306e-06	  12	  1.88746e-06
134	  0.54414	  0.19245	  0.000166222	  6.7127e-06	  24	  1.70586e-06
135	  0.573574	  0.365148	  0.000148705	  6.54026e-06	  24	  1.66204e-06
136	  0.61953	  0.507093	  0.000126056	  7.39401e-06	  24	  1.879e-06
137	  0.678662	  0.617213	  0.000103483	  8.68619e-06	  24	  2.20737e-06
138	  0.747849	  0.70014	  8.36612e-05	  8.46147e-06	  24	  2.15026e-06
139	  0.824564	  0.762001	  6.74072e-05	  6.08282e-06	  24	  1.54579e-06
140	  0.9069	  0.80829	  5.44911e-05	  4.87579e-06	  24	  1.23906e-06
141	  0.993459	  0.843274	  4.43525e-05	  6.3344e-06	  24	  1.60972e-06
142	  0.563933	  0	  0.000154074	  3.72646e-06	  12	  1.26206e-06
143	  0.573574	  0.182574	  0.000148705	  5.45446e-06	  24	  1.38611e-06
144	  0.601569	  0.348155	  0.000134274	  4.63599e-06	  24	  1.17812e-06
145	  0.645536	  0.486664	  0.000115357	  6.33341e-06	  24	  1.60947e-06
146	  0.702481	  0.596285	  9.59862e-05	  3.65616e-06	  24	  9.29119e-07
147	  0.76953	  0.680414	  7.85788e-05	  6.40604e-06	  24	  1.62793e-06
148	  0.844278	  0.744208	  6.3942e-05	  5.64326e-06	  24	  1.43409e-06
149	  0.92486	  0.792594	  5.21404e-05	  4.53459e-06	  24	  1.15235e-06
150	  0.592384	  0	  0.000138819	  4.41759e-06	  6	  2.02435e-06
151	  0.601569	  0.174078	  0.000134274	  5.21573e-06	  12	  1.76644e-06
152	  0.628319	  0.333333	  0.000122281	  7.51207e-06	  12	  2.54415e-06
153	  0.670534	  0.468521	  0.000106245	  5.21925e-06	  12	  1.76763e-06
154	  0.72552	  0.57735	  8.94525e-05	  5.40205e-06	  12	  1.82954e-06
155	  0.790617	  0.662266	  7.40102e-05	  6.28431e-06	  12	  2.12834e-06
156	  0.863541	  0.727607	  6.0809e-05	  5.12453e-06	  12	  1.73555e-06
157	  0.942478	  0.777778	  4.99708e-05	  4.77455e-06	  12	  1.61702e-06
158	  0.610616	  0	  0.000130032	  5.77921e-06	  12	  1.95728e-06
159	  0.61953	  0.169031	  0.000126056	  5.35489e-06	  24	  1.36081e-06
160	  0.645536	  0.324443	  0.000115357	  5.32027e-06	  24	  1.35201e-06
161	  0.686693	  0.457496	  0.000100876	  3.31038e-06	  24	  8.41247e-07
162	  0.74048	  0.565685	  8.55312e-05	  5.66538e-06	  24	  1.43971e-06
163	  0.804368	  0.650945	  7.12372e-05	  4.9246e-06	  24	  1.25146e-06
164	  0.876148	  0.717137	  5.88643e-05	  4.9921e-06	  24	  1.26861e-06
165	  0.954042	  0.76835	  4.86063e-05	  4.71539e-06	  24	  1.1983e-06
166	  0.628319	  0	  0.000122281	  1.88236e-06	  6	  8.6259e-07
167	  0.636985	  0.164399	  0.000118696	  5.58489e-06	  12	  1.89147e-06
168	  0.662306	  0.316228	  0.000109103	  5.8238e-06	  12	  1.97238e-06
169	  0.702481	  0.447214	  9.59862e-05	  3.64552e-06	  12	  1.23465e-06
170	  0.755145	  0.5547	  8.19187e-05	  5.60646e-06	  12	  1.89877e-06
171	  0.817887	  0.640184	  6.86491e-05	  4.9467e-06	  12	  1.67533e-06
172	  0.888577	  0.707107	  5.7047e-05	  3.41565e-06	  12	  1.15679e-06
173	  0.965468	  0.759257	  4.73186e-05	  3.85294e-06	  12	  1.3049e-06
174	  0.636985	  0	  0.000118696	  5.55147e-06	  12	  1.88014e-06
175	  0.645536	  0.162221	  0.000115357	  4.90254e-06	  24	  1.24585e-06
176	  0.670534	  0.312348	  0.000106245	  5.02471e-06	  24	  1.2769e-06
177	  0.710244	  0.442326	  9.37219e-05	  5.52982e-06	  24	  1.40526e-06
178	  0.762371	  0.549442	  8.01954e-05	  4.93837e-06	  24	  1.25496e-06
179	  0.824564	  0.635001	  6.74072e-05	  5.21893e-06	  24	  1.32626e-06
180	  0.894726	  0.702247	  5.61554e-05	  4.34657e-06	  24	  1.10457e-06
181	  0.971131	  0.754829	  4.66877e-05	  4.97506e-06	  24	  1.26428e-06
182	  0.662306	  0	  0.000109103	  4.2484e-06	  12	  1.43883e-06
183	  0.670534	  0.156174	  0.000106245	  4.57421e-06	  24	  1.16242e-06
184	  0.694632	  0.301511	  9.83796e-05	  4.52613e-06	  24	  1.1502e-06
185	  0.733038	  0.428571	  8.74227e-05	  4.7802e-06	  24	  1.21476e-06
186	  0.783651	  0.534522	  7.54794e-05	  3.53865e-06	  24	  8.99256e-07
187	  0.844278	  0.620174	  6.3942e-05	  4.43542e-06	  24	  1.12715e-06
188	  0.912926	  0.688247	  5.36709e-05	  5.223e-06	  24	  1.32729e-06
189	  0.987924	  0.741999	  4.49132e-05	  3.18452e-06	  24	  8.09263e-07
190	  0.670534	  0	  0.000106245	  2.91085e-06	  12	  9.85833e-07
191	  0.678662	  0.154303	  0.000103483	  3.46131e-06	  24	  8.79603e-07
192	  0.702481	  0.298142	  9.59862e-05	  2.85393e-06	  24	  7.25252e-07
193	  0.74048	  0.424264	  8.55312e-05	  4.27096e-06	  24	  1.08536e-06
194	  0.790617	  0.529813	  7.40102e-05	  4.35155e-06	  24	  1.10583e-06
195	  0.850747	  0.615457	  6.28792e-05	  3.0353e-06	  24	  7.71343e-07
196	  0.918912	  0.683763	  5.29003e-05	  5.64503e-06	  24	  1.43454e-06
197	  0.993459	  0.737865	  4.43525e-05	  3.09446e-06	  24	  7.86378e-07
198	  0.702481	  0	  9.59862e-05	  3.54949e-06	  12	  1.20213e-06
199	  0.710244	  0.147442	  9.37219e-05	  4.85643e-06	  24	  1.23413e-06
200	  0.733038	  0.285714	  8.74227e-05	  2.98274e-06	  24	  7.57985e-07
201	  0.76953	  0.408248	  7.85788e-05	  3.14396e-06	  24	  7.98956e-07
202	  0.817887	  0.512148	  6.86491e-05	  4.6065e-06	  24	  1.17062e-06
203	  0.876148	  0.597614	  5.88643e-05	  3.39613e-06	  24	  8.63038e-07
204	  0.942478	  0.666667	  4.99708e-05	  3.92914e-06	  24	  9.9849e-07
205	  0.733038	  0	  8.74227e-05	  4.12722e-06	  6	  1.89129e-06
206	  0.74048	  0.141421	  8.55312e-05	  2.53488e-06	  12	  8.58501e-07
207	  0.762371	  0.274721	  8.01954e-05	  2.83124e-06	  12	  9.58872e-07
208	  0.797522	  0.393919	  7.25949e-05	  1.66222e-06	  12	  5.62952e-07
209	  0.844278	  0.496139	  6.3942e-05	  3.86366e-06	  12	  1.30853e-06
210	  0.900833	  0.581238	  5.53169e-05	  3.49961e-06	  12	  1.18523e-06
211	  0.965468	  0.650791	  4.73186e-05	  1.90527e-06	  12	  6.45267e-07
212	  0.74048	  0	  8.55312e-05	  3.33724e-06	  18	  9.53457e-07
213	  0.747849	  0.140028	  8.36612e-05	  2.77537e-06	  36	  6.01329e-07
214	  0.76953	  0.272166	  7.85788e-05	  3.16732e-06	  36	  6.86252e-07
215	  0.804368	  0.390567	  7.12372e-05	  4.09608e-06	  36	  8.87484e-07
216	  0.850747	  0.492366	  6.28792e-05	  3.02437e-06	  36	  6.55279e-07
217	  0.9069	  0.57735	  5.44911e-05	  4.30993e-06	  36	  9.33818e-07
218	  0.971131	  0.646997	  4.66877e-05	  3.72019e-06	  36	  8.06042e-07
219	  0.755145	  0	  8.19187e-05	  2.60949e-06	  12	  8.8377e-07
220	  0.762371	  0.137361	  8.01954e-05	  3.51114e-06	  24	  8.92266e-07
221	  0.783651	  0.267261	  7.54794e-05	  2.8267e-06	  24	  7.18332e-07
222	  0.817887	  0.384111	  6.86491e-05	  4.79432e-06	  24	  1.21835e-06
223	  0.863541	  0.485071	  6.0809e-05	  2.04817e-06	  24	  5.20489e-07
