#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00306127	  0.000585865	  3	  0.000367542
1	  0.20944	  1	  0.0010874	  0.000169628	  3	  0.000106416
2	  0.314159	  1	  0.000509336	  0.000153844	  3	  9.65141e-05
3	  0.418879	  1	  0.00028546	  2.72049e-05	  3	  1.7067e-05
4	  0.523599	  1	  0.000180467	  9.51994e-06	  3	  5.97234e-06
5	  0.628319	  1	  0.000122281	  5.11602e-05	  3	  3.20954e-05
6	  0.733038	  1	  8.74227e-05	  2.0905e-05	  3	  1.31148e-05
7	  0.837758	  1	  6.50738e-05	  1.62995e-05	  3	  1.02255e-05
8	  0.942478	  1	  4.99708e-05	  2.69553e-06	  3	  1.69104e-06
9	  0.10472	  0	  0.00306127	  0.000100932	  6	  4.6252e-05
10	  0.148096	  0.707107	  0.00194673	  0.000143836	  12	  4.87137e-05
11	  0.23416	  0.894427	  0.000861366	  0.000171248	  12	  5.79976e-05
12	  0.331153	  0.948683	  0.000461248	  7.13868e-05	  12	  2.41769e-05
13	  0.431771	  0.970143	  0.000268642	  3.64693e-05	  12	  1.23513e-05
14	  0.533968	  0.980581	  0.000173094	  2.37487e-05	  12	  8.0431e-06
15	  0.636985	  0.986394	  0.000118696	  1.62457e-05	  12	  5.502e-06
16	  0.74048	  0.989949	  8.55312e-05	  1.88335e-05	  12	  6.37845e-06
17	  0.844278	  0.992278	  6.3942e-05	  1.0506e-05	  12	  3.5581e-06
18	  0.948278	  0.993884	  4.92751e-05	  9.95655e-06	  12	  3.37204e-06
19	  0.148096	  0	  0.00194673	  5.62301e-05	  6	  2.57674e-05
20	  0.18138	  0.57735	  0.00138108	  7.83281e-05	  12	  2.65278e-05
21	  0.25651	  0.816497	  0.000758093	  8.60075e-05	  12	  2.91286e-05
22	  0.347316	  0.904534	  0.00041546	  4.79551e-05	  12	  1.62412e-05
23	  0.444288	  0.942809	  0.000253958	  2.8703e-05	  12	  9.721e-06
24	  0.54414	  0.96225	  0.000166222	  2.93701e-05	  12	  9.94693e-06
25	  0.645536	  0.973329	  0.000115357	  1.64453e-05	  12	  5.56963e-06
26	  0.747849	  0.980196	  8.36612e-05	  1.24747e-05	  12	  4.22487e-06
27	  0.850747	  0.984732	  6.28792e-05	  1.28564e-05	  12	  4.35414e-06
28	  0.954042	  0.987878	  4.86063e-05	  8.88594e-06	  12	  3.00945e-06
29	  0.20944	  0	  0.0010874	  3.43886e-05	  6	  1.57585e-05
30	  0.23416	  0.447214	  0.000861366	  5.46939e-05	  12	  1.85235e-05
31	  0.296192	  0.707107	  0.000560902	  6.40421e-05	  12	  2.16895e-05
32	  0.377572	  0.83205	  0.000353507	  4.48151e-05	  12	  1.51777e-05
33	  0.468321	  0.894427	  0.000227855	  3.59986e-05	  12	  1.21918e-05
34	  0.563933	  0.928477	  0.000154074	  1.29329e-05	  12	  4.38005e-06
35	  0.662306	  0.948683	  0.000109103	  1.43876e-05	  12	  4.87273e-06
36	  0.762371	  0.961524	  8.01954e-05	  1.2201e-05	  12	  4.13219e-06
37	  0.863541	  0.970143	  6.0809e-05	  4.73108e-06	  12	  1.6023e-06
38	  0.965468	  0.976187	  4.73186e-05	  6.63021e-06	  12	  2.24549e-06
39	  0.23416	  0	  0.000861366	  3.50193e-05	  12	  1.18602e-05
40	  0.25651	  0.408248	  0.000758093	  3.45924e-05	  24	  8.79077e-06
41	  0.314159	  0.666667	  0.000509336	  4.67503e-05	  24	  1.18804e-05
42	  0.391825	  0.801784	  0.00032913	  3.31431e-05	  24	  8.42245e-06
43	  0.479886	  0.872872	  0.00021626	  4.02952e-05	  24	  1.024e-05
44	  0.573574	  0.912871	  0.000148705	  1.74963e-05	  24	  4.44624e-06
45	  0.670534	  0.937043	  0.000106245	  1.21392e-05	  24	  3.08486e-06
46	  0.76953	  0.952579	  7.85788e-05	  1.17434e-05	  24	  2.98427e-06
47	  0.869868	  0.963087	  5.98331e-05	  9.90851e-06	  24	  2.51799e-06
48	  0.971131	  0.970495	  4.66877e-05	  7.41681e-06	  24	  1.88479e-06
49	  0.296192	  0	  0.000560902	  1.9765e-05	  6	  9.05729e-06
50	  0.314159	  0.333333	  0.000509336	  2.57343e-05	  12	  8.71556e-06
51	  0.36276	  0.57735	  0.000380271	  2.2178e-05	  12	  7.51112e-06
52	  0.431771	  0.727607	  0.000268642	  2.75692e-05	  12	  9.337e-06
53	  0.51302	  0.816497	  0.000188322	  2.52296e-05	  12	  8.54465e-06
54	  0.601569	  0.870388	  0.000134274	  1.80938e-05	  12	  6.12792e-06
55	  0.694632	  0.904534	  9.83796e-05	  1.75817e-05	  12	  5.9545e-06
56	  0.790617	  0.927173	  7.40102e-05	  8.98894e-06	  12	  3.04433e-06
57	  0.888577	  0.942809	  5.7047e-05	  7.96147e-06	  12	  2.69635e-06
58	  0.987924	  0.953998	  4.49132e-05	  4.17409e-06	  12	  1.41366e-06
59	  0.314159	  0	  0.000509336	  2.47041e-05	  6	  1.13206e-05
60	  0.331153	  0.316228	  0.000461248	  2.1932e-05	  12	  7.42783e-06
61	  0.377572	  0.5547	  0.000353507	  2.89762e-05	  12	  9.81352e-06
62	  0.444288	  0.707107	  0.000253958	  1.60919e-05	  12	  5.44994e-06
63	  0.523599	  0.8	  0.000180467	  2.3875e-05	  12	  8.08589e-06
64	  0.610616	  0.857493	  0.000130032	  8.88414e-06	  12	  3.00884e-06
65	  0.702481	  0.894427	  9.59862e-05	  1.06282e-05	  12	  3.5995e-06
66	  0.797522	  0.919145	  7.25949e-05	  1.0129e-05	  12	  3.43045e-06
67	  0.894726	  0.936329	  5.61554e-05	  4.72714e-06	  12	  1.60096e-06
68	  0.993459	  0.948683	  4.43525e-05	  6.46327e-06	  12	  2.18895e-06
69	  0.331153	  0	  0.000461248	  1.60287e-05	  12	  5.42853e-06
70	  0.347316	  0.301511	  0.00041546	  1.52772e-05	  24	  3.88231e-06
71	  0.391825	  0.534522	  0.00032913	  1.55231e-05	  24	  3.94479e-06
72	  0.456463	  0.688247	  0.000240494	  2.78855e-05	  24	  7.08639e-06
73	  0.533968	  0.784465	  0.000173094	  1.4364e-05	  24	  3.65023e-06
74	  0.61953	  0.845154	  0.000126056	  1.14314e-05	  24	  2.90501e-06
