#n	   k	      mu	    PL	    Pf	     w	     err  
0	  0.10472	  1	  0.00427213	  0.00028051	  3	  0.000175978
1	  0.20944	  1	  0.00151751	  7.83076e-05	  3	  4.91263e-05
2	  0.314159	  1	  0.0007108	  7.64006e-05	  3	  4.793e-05
3	  0.418879	  1	  0.000398371	  1.50184e-05	  3	  9.4218e-06
4	  0.523599	  1	  0.000251849	  4.2457e-06	  3	  2.66354e-06
5	  0.628319	  1	  0.000170648	  1.80884e-05	  3	  1.13478e-05
6	  0.733038	  1	  0.000122002	  8.78515e-06	  3	  5.51136e-06
7	  0.837758	  1	  9.08132e-05	  8.05205e-06	  3	  5.05146e-06
8	  0.942478	  1	  6.97363e-05	  1.2614e-06	  3	  7.91338e-07
9	  0.10472	  0	  0.00427213	  4.77645e-05	  6	  2.1888e-05
10	  0.148096	  0.707107	  0.00271675	  6.69502e-05	  12	  2.26744e-05
11	  0.23416	  0.894427	  0.00120207	  8.25989e-05	  12	  2.79742e-05
12	  0.331153	  0.948683	  0.00064369	  3.28988e-05	  12	  1.1142e-05
13	  0.431771	  0.970143	  0.000374901	  1.81763e-05	  12	  6.15587e-06
14	  0.533968	  0.980581	  0.00024156	  1.21737e-05	  12	  4.12294e-06
15	  0.636985	  0.986394	  0.000165645	  7.02212e-06	  12	  2.37822e-06
16	  0.74048	  0.989949	  0.000119362	  9.45684e-06	  12	  3.2028e-06
17	  0.844278	  0.992278	  8.92337e-05	  4.27502e-06	  12	  1.44784e-06
18	  0.948278	  0.993884	  6.87654e-05	  4.14973e-06	  12	  1.40541e-06
19	  0.148096	  0	  0.00271675	  2.49358e-05	  6	  1.14268e-05
20	  0.18138	  0.57735	  0.00192736	  3.31558e-05	  12	  1.12291e-05
21	  0.25651	  0.816497	  0.00105795	  3.82137e-05	  12	  1.2942e-05
22	  0.347316	  0.904534	  0.000579791	  2.30461e-05	  12	  7.80516e-06
23	  0.444288	  0.942809	  0.000354409	  1.62778e-05	  12	  5.51287e-06
24	  0.54414	  0.96225	  0.000231969	  1.22732e-05	  12	  4.15664e-06
25	  0.645536	  0.973329	  0.000160985	  7.91823e-06	  12	  2.68171e-06
26	  0.747849	  0.980196	  0.000116753	  4.71143e-06	  12	  1.59565e-06
27	  0.850747	  0.984732	  8.77505e-05	  5.58264e-06	  12	  1.8907e-06
28	  0.954042	  0.987878	  6.78321e-05	  4.02265e-06	  12	  1.36237e-06
29	  0.20944	  0	  0.00151751	  1.55622e-05	  6	  7.13134e-06
30	  0.23416	  0.447214	  0.00120207	  2.61499e-05	  12	  8.85631e-06
31	  0.296192	  0.707107	  0.000782761	  3.16532e-05	  12	  1.07201e-05
32	  0.377572	  0.83205	  0.000493333	  2.07879e-05	  12	  7.04033e-06
33	  0.468321	  0.894427	  0.00031798	  1.66615e-05	  12	  5.64285e-06
34	  0.563933	  0.928477	  0.000215017	  6.65261e-06	  12	  2.25307e-06
35	  0.662306	  0.948683	  0.000152257	  6.2071e-06	  12	  2.10219e-06
36	  0.762371	  0.961524	  0.000111916	  7.0243e-06	  12	  2.37896e-06
37	  0.863541	  0.970143	  8.48614e-05	  1.55265e-06	  12	  5.25844e-07
38	  0.965468	  0.976187	  6.60351e-05	  2.67478e-06	  12	  9.05881e-07
39	  0.23416	  0	  0.00120207	  1.61834e-05	  12	  5.48091e-06
40	  0.25651	  0.408248	  0.00105795	  1.53288e-05	  24	  3.89542e-06
41	  0.314159	  0.666667	  0.0007108	  2.10106e-05	  24	  5.33929e-06
42	  0.391825	  0.801784	  0.000459314	  1.56442e-05	  24	  3.97556e-06
43	  0.479886	  0.872872	  0.000301799	  1.74761e-05	  24	  4.44109e-06
44	  0.573574	  0.912871	  0.000207525	  8.14825e-06	  24	  2.07067e-06
45	  0.670534	  0.937043	  0.00014827	  5.0963e-06	  24	  1.29509e-06
46	  0.76953	  0.952579	  0.00010966	  4.9166e-06	  24	  1.24943e-06
47	  0.869868	  0.963087	  8.34996e-05	  3.91765e-06	  24	  9.95571e-07
48	  0.971131	  0.970495	  6.51545e-05	  3.26749e-06	  24	  8.30349e-07
49	  0.296192	  0	  0.000782761	  9.33038e-06	  6	  4.27563e-06
50	  0.314159	  0.333333	  0.0007108	  1.17333e-05	  12	  3.97377e-06
51	  0.36276	  0.57735	  0.000530683	  9.79026e-06	  12	  3.31572e-06
52	  0.431771	  0.727607	  0.000374901	  1.29147e-05	  12	  4.3739e-06
53	  0.51302	  0.816497	  0.000262812	  1.08835e-05	  12	  3.68596e-06
54	  0.601569	  0.870388	  0.000187384	  8.62918e-06	  12	  2.92249e-06
55	  0.694632	  0.904534	  0.000137293	  8.66279e-06	  12	  2.93387e-06
56	  0.790617	  0.927173	  0.000103284	  4.86943e-06	  12	  1.64915e-06
57	  0.888577	  0.942809	  7.96115e-05	  3.72141e-06	  12	  1.26035e-06
58	  0.987924	  0.953998	  6.26782e-05	  1.67809e-06	  12	  5.68328e-07
59	  0.314159	  0	  0.0007108	  1.25612e-05	  6	  5.75615e-06
60	  0.331153	  0.316228	  0.00064369	  9.23092e-06	  12	  3.12628e-06
61	  0.377572	  0.5547	  0.000493333	  1.36534e-05	  12	  4.62406e-06
62	  0.444288	  0.707107	  0.000354409	  6.99963e-06	  12	  2.3706e-06
63	  0.523599	  0.8	  0.000251849	  1.06197e-05	  12	  3.59664e-06
64	  0.610616	  0.857493	  0.000181465	  4.68864e-06	  12	  1.58793e-06
65	  0.702481	  0.894427	  0.000133953	  5.60307e-06	  12	  1.89762e-06
66	  0.797522	  0.919145	  0.000101309	  4.58328e-06	  12	  1.55224e-06
67	  0.894726	  0.936329	  7.83672e-05	  2.57289e-06	  12	  8.71372e-07
68	  0.993459	  0.948683	  6.18957e-05	  2.76168e-06	  12	  9.35314e-07
69	  0.331153	  0	  0.00064369	  7.44806e-06	  12	  2.52247e-06
70	  0.347316	  0.301511	  0.000579791	  6.83582e-06	  24	  1.73715e-06
71	  0.391825	  0.534522	  0.000459314	  7.29328e-06	  24	  1.8534e-06
72	  0.456463	  0.688247	  0.00033562	  1.31718e-05	  24	  3.34726e-06
73	  0.533968	  0.784465	  0.00024156	  7.26154e-06	  24	  1.84533e-06
74	  0.61953	  0.845154	  0.000175917	  4.87963e-06	  24	  1.24003e-06
75	  0.710244	  0.884652	  0.000130793	  8.26962e-06	  24	  2.10151e-06
76	  0.804368	  0.911322	  9.94144e-05	  3.94578e-06	  24	  1.00272e-06
77	  0.900833	  0.929981	  7.7197e-05	  3.39082e-06	  24	  8.6169e-07
78	  0.998963	  0.943456	  6.11335e-05	  2.12074e-06	  24	  5.38931e-07
79	  0.377572	  0	  0.000493333	  6.22747e-06	  12	  2.10909e-06
80	  0.391825	  0.267261	  0.000459314	  4.73299e-06	  24	  1.20277e-06
81	  0.431771	  0.485071	  0.000374901	  7.9655e-06	  24	  2.02423e-06
82	  0.491179	  0.639602	  0.000287358	  5.9055e-06	  24	  1.50073e-06
83	  0.563933	  0.742781	  0.000215017	  7.73361e-06	  24	  1.9653e-06
84	  0.645536	  0.811107	  0.000160985	  6.38882e-06	  24	  1.62355e-06
85	  0.733038	  0.857143	  0.000122002	  5.40812e-06	  24	  1.37433e-06
86	  0.824564	  0.889001	  9.40695e-05	  2.56984e-06	  24	  6.53059e-07
87	  0.918912	  0.911685	  7.38245e-05	  3.76814e-06	  24	  9.57575e-07
88	  0.418879	  0	  0.000398371	  1.36039e-06	  6	  6.23398e-07
89	  0.431771	  0.242536	  0.000374901	  3.5751e-06	  12	  1.2108e-06
90	  0.468321	  0.447214	  0.00031798	  6.35404e-06	  12	  2.15196e-06
91	  0.523599	  0.6	  0.000251849	  5.825e-06	  12	  1.97278e-06
92	  0.592384	  0.707107	  0.000193728	  3.0663e-06	  12	  1.03848e-06
93	  0.670534	  0.780869	  0.00014827	  6.04171e-06	  12	  2.04618e-06
94	  0.755145	  0.83205	  0.000114321	  3.59597e-06	  12	  1.21787e-06
95	  0.844278	  0.868243	  8.92337e-05	  3.51278e-06	  12	  1.18969e-06
96	  0.936642	  0.894427	  7.07132e-05	  1.70475e-06	  12	  5.77356e-07
97	  0.431771	  0	  0.000374901	  3.31906e-06	  12	  1.12408e-06
98	  0.444288	  0.235702	  0.000354409	  2.21945e-06	  24	  5.64015e-07
99	  0.479886	  0.436436	  0.000301799	  6.99796e-06	  24	  1.77835e-06
100	  0.533968	  0.588348	  0.00024156	  3.76597e-06	  24	  9.57025e-07
101	  0.601569	  0.696311	  0.000187384	  3.73906e-06	  24	  9.50186e-07
102	  0.678662	  0.771517	  0.000144415	  3.32275e-06	  24	  8.4439e-07
103	  0.762371	  0.824163	  0.000111916	  4.65174e-06	  24	  1.18212e-06
104	  0.850747	  0.86164	  8.77505e-05	  4.07964e-06	  24	  1.03674e-06
105	  0.942478	  0.888889	  6.97363e-05	  3.27621e-06	  24	  8.32563e-07
106	  0.444288	  0	  0.000354409	  3.00125e-06	  6	  1.37532e-06
107	  0.456463	  0.229416	  0.00033562	  5.57855e-06	  12	  1.88932e-06
108	  0.491179	  0.426401	  0.000287358	  4.69712e-06	  12	  1.5908e-06
109	  0.54414	  0.57735	  0.000231969	  1.67391e-06	  12	  5.66911e-07
110	  0.610616	  0.685994	  0.000181465	  5.87819e-06	  12	  1.9908e-06
111	  0.686693	  0.762493	  0.000140776	  3.78102e-06	  12	  1.28054e-06
112	  0.76953	  0.816497	  0.00010966	  3.58995e-06	  12	  1.21583e-06
113	  0.857168	  0.855186	  8.62786e-05	  2.13302e-06	  12	  7.22399e-07
114	  0.948278	  0.883452	  6.87654e-05	  1.59636e-06	  12	  5.40648e-07
115	  0.468321	  0	  0.00031798	  3.8501e-06	  12	  1.30393e-06
116	  0.479886	  0.218218	  0.000301799	  5.39999e-06	  24	  1.37227e-06
117	  0.51302	  0.408248	  0.000262812	  5.45232e-06	  24	  1.38557e-06
118	  0.563933	  0.557086	  0.000215017	  5.25361e-06	  24	  1.33507e-06
119	  0.628319	  0.666667	  0.000170648	  4.00447e-06	  24	  1.01763e-06
120	  0.702481	  0.745356	  0.000133953	  4.30879e-06	  24	  1.09497e-06
121	  0.783651	  0.801784	  0.000105335	  3.78909e-06	  24	  9.629e-07
122	  0.869868	  0.842701	  8.34996e-05	  2.55815e-06	  24	  6.50087e-07
123	  0.959772	  0.872872	  6.69309e-05	  2.3523e-06	  24	  5.97775e-07
124	  0.523599	  0	  0.000251849	  2.65353e-06	  18	  7.58119e-07
125	  0.533968	  0.196116	  0.00024156	  2.45467e-06	  36	  5.31846e-07
126	  0.563933	  0.371391	  0.000215017	  2.47856e-06	  36	  5.37021e-07
127	  0.610616	  0.514496	  0.000181465	  3.00841e-06	  36	  6.51822e-07
128	  0.670534	  0.624695	  0.00014827	  3.09012e-06	  36	  6.69527e-07
129	  0.74048	  0.707107	  0.000119362	  3.40696e-06	  36	  7.38175e-07
130	  0.817887	  0.768221	  9.58027e-05	  2.87682e-06	  36	  6.23312e-07
131	  0.900833	  0.813733	  7.7197e-05	  2.35956e-06	  36	  5.11237e-07
132	  0.987924	  0.847998	  6.26782e-05	  2.13419e-06	  36	  4.62408e-07
133	  0.533968	  0	  0.00024156	  2.40715e-06	  12	  8.15241e-07
134	  0.54414	  0.19245	  0.000231969	  3.79874e-06	  24	  9.65351e-07
135	  0.573574	  0.365148	  0.000207525	  2.46288e-06	  24	  6.25877e-07
136	  0.61953	  0.507093	  0.000175917	  3.33501e-06	  24	  8.47506e-07
137	  0.678662	  0.617213	  0.000144415	  3.23147e-06	  24	  8.21195e-07
138	  0.747849	  0.70014	  0.000116753	  2.97667e-06	  24	  7.56444e-07
139	  0.824564	  0.762001	  9.40695e-05	  1.24955e-06	  24	  3.17541e-07
140	  0.9069	  0.80829	  7.60446e-05	  2.82784e-06	  24	  7.18622e-07
141	  0.993459	  0.843274	  6.18957e-05	  2.15209e-06	  24	  5.46898e-07
142	  0.563933	  0	  0.000215017	  9.83721e-07	  12	  3.33162e-07
143	  0.573574	  0.182574	  0.000207525	  2.0589e-06	  24	  5.23216e-07
144	  0.601569	  0.348155	  0.000187384	  2.80442e-06	  24	  7.12671e-07
145	  0.645536	  0.486664	  0.000160985	  3.27786e-06	  24	  8.32984e-07
146	  0.702481	  0.596285	  0.000133953	  3.43028e-06	  24	  8.71717e-07
147	  0.76953	  0.680414	  0.00010966	  1.9591e-06	  24	  4.97855e-07
148	  0.844278	  0.744208	  8.92337e-05	  2.99325e-06	  24	  7.60656e-07
149	  0.92486	  0.792594	  7.27641e-05	  2.31766e-06	  24	  5.88974e-07
150	  0.592384	  0	  0.000193728	  7.79177e-07	  6	  3.57057e-07
151	  0.601569	  0.174078	  0.000187384	  1.54032e-06	  12	  5.21667e-07
